answers,creation_date,len,postid,question,ratio,raw,tags,title,uniq,words,probability
guess help replac,2018-05-18 14:18:05.263 UTC,148,50413349,want program extract first two charact given hash first two charact repres nonce/salt password encrypt des-bas function first two charact store array pass function whose job turn charact nonc type save variabl use later order encrypt password function seem concaten two charact perfectli fine howev given function argument return null calcul output generatedhash1 14djperbyv6zu generatedhash2 null howev exclud calcul first hash program output follow generatedhash2 djperbyv6zu function seem accept valu store anoth odd thing return hash without nonc repres first two charact encrypt password howev 13 charact long total fire debugg check valu store stumbl upon nonc 0x7fffffffdd40 14 *nonc 49 1 assum first part start memmori address next valu store address anyon help understand function seem accept valu ? greatli appreci anyon give hint look explen fail,0.16891891891891891,25,c crypt cs50 hash string-concatenation,encrypt function crypt accept nonc although nonc valid two charact long string,7,crypt|hash|encrypt|nonce|validate|salt|password,0.6900089979171753
two problem first cast result c like reason crash second error argument c pass valu mean copi function copi argument pass caller mean function assign argument assign local copi insid function variabl function chang last problem solv imit pass refer pass pointer pointer address-of oper derefer oper call,2014-07-12 21:38:39.61 UTC,76,24717558,try bowfish function work simpl char buffer program fail try decrypt encrypt buffer fail evp_cipherfinal_ex call help much appreci,0.11842105263157894,9,c encryption linux openssl,blowfish encrypt decrypt char buffer,5,encrypt|crypt|openssl|cipher|signing,0.6838122010231018
famili general? vast major larg long-liv program seen dynam memori alloc place free cours real-tim develop know myth careless dynam alloc lead catastroph blow-up memori usag and/or fragment address space point memori exhaust higher-level languag without machine-level pointer dynam alloc bad implement move object defrag memori program lifetim long keep refer object up-to-d non-convent c implement work detail non-trivi incur signific cost pointer derefer make pointer rather larg practic purpos possibl c suspicion correct solut usual long-liv program perform small routin alloc usual keep larg long-liv data structur form reconstruct replac period fight fragment larg block contain number structur make singl larg unit data applic whole web page present browser on-disk fixed-s in-memori cach memory-map file function modifi global state window state share per singl thread - unexpect result exampl first call everi thread give result requir care make pseudorandom determinist debug purpos anoth answer sinc realli relat unspecifi random qualiti re-entr function manipul global state function simpli use safe multipl thread edit categori seem least guarante thread-safeti linux system man page warn non-reentr non-threadsaf often strtok_r realloc need old pointer hard anoth variabl program fail alloc error clean old pointer often realli necessari wholli differ tack never realli understood benefit differ take two argument return angl anywher rang -π..+π avoid divid zero error loss precis error divid small number larg number vice versa contrast function return valu rang -π/2..+π/2 divis beforehand recal scenario use without divis short simpli gener tabl arctang provid 1.0 divisor given simpl valu push limit almost case use appli function detect out-of-rang error - standard simpli say valu result cannot repres behavior undefin time safe use prove input certainli within rang exampl pass string length 4 less cannot rang instead one famili function threadsaf one bête noir non-reentr hack string process piec insert nul end token isol problem legion distressingli often tout solut problem often problem alway - use safe care true function notabl except cannot use safe common pitfal function assum pars string left unchang actual replac separ charact use make subsequ call entir string token librari implement store intern statu global variabl induc nasti supris call multipl thread time cert c secur code standard list mani pitfal ask c standard librari function use inappropriately/in way cause/lead secur problems/cod defects/ineffici ? gonna go obviou remark particular simpli imposs appropri let us extend question interfac broader sens technic even clear variabl macro implicit function call? practic modern system mostli macro transform function call thread specif error state evil caus overhead thecal access valu check error except event even impos place caller clear variabl make librari call implement simpl errorreturn set global state librari forthcom standard get definit bit straight ugli remain put pretti high list fact format specifi exactli correct make function tricki extrem easi wrong hard avoid buffer overrun read data moreov printf format string vulner probabl caus countless secur hole well-intent programm specifi client-specifi string first argument printf find stack smash secur compromis mani year line alreadi one answer differ take lot time seen peopl write mean - word buffer full trash need chang size store new data cours lead potentially-larg cache-thrash trash overwritten use correctli grow data avoid worst-cas perform grow object size i.e grow buffer geometr instead linearli run space doubt benefit simpli new cycl ever avoid intern work singl object top heap zero-fil new object easi forget zero-fil new part final one common alloc need resiz alloc object requir size actual harm addit alloc implement strictli segreg chunk size case increas fragment split part larg free chunk store new small object instead use exist small free chunk sure say encourag bad practic function watch,2011-01-03 21:34:04.067 UTC,849,4588581,inspir question comment one particular answer learnt safe string handl function c pad zero reach someth unawar specif quot r strncpi null-termin null-pad whole remaind destin buffer huge wast time work around former ad null pad latter never intend safe string handl function work fixed-s field unix directori tabl databas file snprintfdest n %s src correct safe strcpi standard c like lot slower truncat major bug case lead privileg elev dos throw safe string function truncat output problem make safe secur instead ensur destin buffer right size simpli strcpi better yet memcpi alreadi know sourc string length jonathan leffler note strncat even confus interfac strncpi - exactli length argument again? expect base suppli strncpi etc - error prone even strncpi copi string around increasingli opinion strong argument need memmov alway know size ahead time make sure enough space ahead time memmov prefer strcpi strcat strncpi strncat memcpi clearli littl rusti c standard librari therefor pose question c standard librari function use inappropriately/in way cause/lead secur problems/cod defects/inefficiencies? interest object number criteria answer pleas cite design reason behind function question i.e intend purpos pleas highlight misus code current put pleas state misus lead toward problem know obviou prevent soft answer pleas avoid debat name convent function except unequivoc caus confus prefer x - prefer ok interest actual unexpect side effect guard like consid subject definit answer flag commun wiki straight away work per c99,0.030624263839811542,26,c c99 security standard-library,function c standard librari commonli encourag bad practic,9,security|safe|privilege|signing|thread-safe|threadsafe|hack|vulnerability|forge,0.6731381416320801
tradit c integ valu stand stand openssl follow convent see section wikipedia page boolean data type context initi implement languag c 1972 provid boolean type day boolean valu commonli repres integ int c program comparison oper > == etc defin return sign integ int result either 0 fals 1 true chang somewhat introduct type c99 initi implement openssl predat -- henc integ valu case openssl function differ integ valu indic differ type result answer return valu point specif special case exit valu process return parent inde particular situat valu zero indic success typic approach appli function return valu gener,2018-10-09 03:52:13.09 UTC,139,52713116,"write code use openssl notic confusingli crypto librari function return 1 success 0 failur rsa_public_decrypt fail use rsa_set0_keykey n,e,d? https://www.openssl.org/docs/man1.1.0/ssl/ssl_ctx_set_verify.html https://github.com/openssl/openssl/blob/57d7b988b498ed34e98d1957fbbded8342f2a952/include/openssl/ec.h#l464 https://github.com/openssl/openssl/blob/master/doc/man3/evp_encryptinit.pod#exampl question openssl typic c/posix standard return valu",0.15827338129496402,22,c openssl return-value,openssl crypto function return 1 success 0 failur,6,openssl|ssl|crypt|rsa|encrypt|signing,0.6716386675834656
five number argument ltrace print find descript function config file /etc/ltrace.conf default think system see behaviour mprotect found sys_mprotect want second look ltrace sourc place interest output.c condit func = name2funcfunction_nam - print 5 argsin case meta-info function name found case linear lookup within name2func return null manual correct ltrace wrong quot wrong technic code work though probabl def config fix,2009-10-27 19:37:46.76 UTC,98,1633173,accord linux man page mprotect function 3 argument run ltrace program analyz see mprotect call 4th 5th argument for?? edit use ltrace version 0.5 kernel 2.6.24-24-gener thank,0.08163265306122448,8,c ltrace mprotect re-engineering security,mprotect function call 5 argument,3,protect|security|scripting,0.6681831479072571
pointer alway point wrong place i.e point non-funct arbitrari place memori term function function pointer anyth deleg one thing deleg provid c/c++ function pointer type safeti c/c++ shove function pointer function pointer variabl declar wrong function signatur even int doubl wors appropri coax compil happi produc code call function complet incorrectli c# type signatur function must match type signatur deleg deleg ultim call mani peopl refer c# deleg type-saf c++ function pointer realli find mislead realiti type-saf c++ function pointer exampl c++ code compil msv 2005 sp1 seen exampl unless one use dirti hack shut compil type mismatch easili detect compil messag easi understand type-safeti understand regard bound member function pointer inde c++ pointer-to-memb bound member function pointer appli type variabl match member pointer signatur exampl everyth perfectli type safe better subject -- main differ type safeti deleg guarante refer valid method guarante refer method correct signatur bound method pointer -- deleg point specif object call deleg thu deleg refer rather similar c++ pointer member -- sure addit c# languag support closur deleg anonym method lambda express -- i.e captur local variabl declar procedur deleg refer later get execut strictli speak featur deleg -- enabl c# compil magic anonym method lambda express -- still worth mention enabl lot function idiom c# edit cwf note comment anoth possibl advantag c# deleg deleg type declar easier mani peopl read matter familiar experi cours,2010-03-29 02:39:00.857 UTC,262,2535516,deleg c# offer similar function function pointer c heard someon say c# deleg actual better function pointer c come? pleas explain exampl,0.1183206106870229,31,.net c c#,deleg c# better function pointer c/c+,6,delegation|safe|signature|type-safe|hack|validate,0.6561249494552612
,2019-10-29 00:50:47,46,58600161,pretti new azur stuff anyon help guid creat sas token c saw code avail c# java howev c sdk avail direct connect via mqtt find azure_shared_uitil howev output correct format:sharedaccesssignatur sig={signature-string}&amp;se={expiry}&amp;skn={policyname}&amp;sr={url-encoded-resourceuri} t?z/s=?szuxzmrjmtzpd3rpdzbleun2c3hwchlxnhz3svjzwglhoxblcwkyaxovcz0= ! return,0.13043478260869565,6,azure c token,gener sas token secur connect azur iot hub c,4,security|availability|signature|encode,0.6345201730728149
binari search pick number multipli divisor result big decreas number result small increas number control increment/decr tend zero exponenti gather concern extra space remaind requir call malloc note normal long-divis style implement quotient grow length dividend shrink becom remaind everi stage quotient remaind togeth requir constant amount space requir origin dividend keep dividend-becoming-remaind grow quotient array need coupl variabl extra digit,2019-06-03 07:28:07.12 UTC,156,56422858,spare-tim project tri implement cryptograph algorithm use free-stand c - variant c without standard librari function standard librari type constant still avail without option featur vla variable-length array one thing done implement function big integ size > 128 bit howev function integ divis set requir keep track remaind current form sinc use free-stand environ caller suppli space possibl implement divis algorithm calcul quotient without reli keep track remaind possibl use bitslic technique? accept call recurs keep variabl stack assum type big integ bigint_t,0.019230769230769232,3,algorithm c cryptography division,divis algorithm calcul quotient without keep track remaind,2,crypt|availability,0.6344338059425354
"encrypt decrypt function take 4 paramet pass 3 function encrypt decrypt four argument pass three argument code miss argument function error descript self explanatori ua 3 arg instead requir 4 decrypt function 4 paramet ,so pass four argument ,you pass 3 argument decrypt function rid function header declar local variabl",2014-04-28 04:33:02.61 UTC,136,23332546,code simpl program encypt decrypt string base user choic code produc error try compil anyon explain what problem c:\users\adam\documents\ceas cipher dr x\first try.c||in function main :| c:\users\adam\documents\ceas cipher dr x\first try.c|65|error argument function decrypt | c:\users\adam\documents\ceas cipher dr x\first try.c|21|not declar here| c:\users\adam\documents\ceas cipher dr x\first try.c|71|error argument function encrypt | c:\users\adam\documents\ceas cipher dr x\first try.c|6|not declar here| ||=== build fail 2 error 0 warn 0 minut 0 second ===| edit correct code user input string cipher program automat termin,0.125,17,c encryption,c code wont execut,4,encrypt|crypt|cipher|scripting,0.6302207708358765
see tr 24731 safe functions? discuss demerit function function safe know big sourc string target string know play fire buffer overflow outright bug program reliabl know size buffer overlap safer handl overlap argument say need etc enough data safe instead whole pretti safe — long pass string know whether deal string got lot problem must know deal string call string manipul function note function safe problem null termin string sourc long problem pass size destin wrong even string empti one weirdest bug-pron interfac extant c function — longer count extant know size everyth need know size make safe unnecessarili danger safe long size correct pay attent data truncat test return valu check see whether avail — consid format string vulner ari argument control influenc user determin format string come know safe problem help intern code determin format string safe run risk seriou risk depend context user run code seem schedul must meticul abl littl blasé user run code difficult ensur no-on ever run code right function avail except window extern auditor downright unhelp — suggest function avail target platform counter-product room debat whether function suffici microsoft notwithstand misu function see n1967 paper referenc answer tr 24731 question later paper avail c standard committ web site http://www.open-std.org/jtc1/sc22/wg14/ entir agr n1967 — n2336 pre-london 2019 mail exampl sure entir agr n2336 consid whether avail could/should,2020-02-26 05:45:29,311,60407504,develop one schedul applic c program languag hp-ux environ compil deploy code yearli extern audit applic receiv one report contain follow number observ danger function strcpi strlen strcat etc buffer overflow memcpi buffer overflow format string sprintf snprintf etc format string printf sprintf etc give gener recommend — contain safe function strncpy_ strnlen_ strncat_ memcpy_ etc problem librari avail hp-ux environ given function support window environ altern avail danger function linux environment? mitig buffer-overflow format string format string categori,0.09646302250803858,30,c function security hp-ux,unsaf c function hp-ux environ,9,security|unsafe|audit|danger|buffer overflow|safe|availability|buffer-overflow|vulnerability,0.6099856495857239
first function option featur c11 knowledg never fulli implement anyon even microsoft invent propos remov even importantli actual solv problem purport address intent bunch drop-in replac danger string-rel function turn work fix string-rel secur bug c program requir actual redesign thought put function genuin use safe alreadi portabl replac e.g instead instead instead -- sometim replac iso c usual widespread enough worri shim implement gnulib guarante return valid nul-termin c string null pointer string arbitrarili long context cgi program written c correct sanit valu environ variabl feed care check error four claus statement call check differ class ill-form input clear explicitli call valu return report overflow valu return overflow distinguish look stale nonzero valu earlier oper note even syntact valid trustworthi actual amount post data avail either less make sure pay attent number return well exampl swap string function harden one solv problem,2018-06-20 14:47:53.02 UTC,218,50951013,new c came across c11 addit getenv_ actual tri handl post data sent html form cgi c tri sanit content_length message-bodystdin case object order limit upper-bound malform content_length tri caus overflow tri use array instead pointer natur threw error incompat type assign type char[512] type char * assum q1 getenv alreadi string? came across getenv_ http://en.cppreference.com/w/c/program/getenv q2 anyon tell safe-as-rocksolid use this? avoid underflow overflow etc,0.05963302752293578,13,buffer c overflow security,work getenv_ c process content_length,8,security|sanitise|signing|safe|danger|validate|trust|availability,0.6090359091758728
unsign int sign int use express sign int get implicitli convert unsign rather danger featur c languag one therefor need awar caus bug want detail answer post code variabl convert use explain c++primer 5th page 35 assign out-of-rang valu object unsign type result remaind valu modulo number valu target type hold exampl 8-bit unsign char hold valu 0 255 inclus assign valu outsid rang compil assign remaind valu modulo 256 assign out-of-rang valu object sign type result undefin program appear work crash produc garbag valu page 160:if operand unsign type type operand convert depend rel size integr type machin ...when signed differ type unsign operand larger sign operand sign operand convert unsign remain case sign operand larger type unsign operand case result machin depend valu unsign type fit larg type unsign operand convert sign type valu fit sign operand convert unsign type exampl operand long unsign int int long size length convert unsign int long type bit unsign int convert long found read book help simpl vice versa. unsign int convert sign vice-versa simpl express shown though target question read follow link sign unsign convers c - alway safe? perform unsign vs sign integ unsign sign valu c type-convers happening? depend want behaviour cannot hold mani valu cast usual caus problem valu past max hold mean half possibl valu result erron behaviour unless specif watch probabl reexamin store valu first place convert good reason edit mention prodigysim comment maximum valu platform depend access usual 4-byte type 32 bit use maximum valu 2^32 - 1 sign effect sacrific one bit sign maximum valu 2^31 - 1 note half valu,2011-02-26 20:19:04.487 UTC,289,5129498,apolog question seem weird debug code seem problem sure thank,0.1453287197231834,42,c casting int types unsigned,cast convert unsign int int c,4,signing|danger|integrity|safe,0.6087303161621094
none,2020-03-26 22:00:58,73,60876864,try add nonc blockchain program test program perform repeat result need abl verifi chain ident result first function transform program give hash nonc function concaten unsign char pointer unsign char arrat calcul hash concaten hash start save hash nonc block repeat function main prev next 2 block check function work problem main ident sha256 rand_byt openssl function check 2 hash function,0.1780821917808219,13,c blockchain,nonc function blockchain c concaten unsign char array c,4,nonce|signing|hash|openssl,0.6079090237617493
