id,nanswers
"1577081","2"
"1577290","4"
"1580012","2"
"1581759","2"
"1582115","3"
"1582161","10"
"1582537","1"
"1584177","6"
"1589164","1"
"1589216","3"
"1589996","1"
"1593253","2"
"1596187","2"
"1599012","1"
"1599443","2"
"1611365","1"
"1612191","2"
"1612485","1"
"1613212","6"
"1615871","5"
"1622492","2"
"1623865","5"
"1623924","1"
"1624137","1"
"1626549","7"
"1629958","2"
"1630712","3"
"1633750","5"
"1638170","8"
"1644059","1"
"1645747","4"
"1647759","4"
"1650596","6"
"1660845","1"
"1665736","3"
"1665963","3"
"1666028","2"
"1666052","9"
"1666866","4"
"1667215","3"
"1671504","2"
"1676513","1"
"1677465","3"
"1680190","3"
"1689237","3"
"1694466","3"
"1698864","1"
"1709441","1"
"1710423","1"
"1715296","2"
"1715941","1"
"1722984","4"
"1725863","2"
"1730019","5"
"1731966","6"
"1734558","3"
"1745603","2"
"1752621","2"
"1754144","2"
"1754215","2"
"1754915","2"
"1755757","1"
"1756801","4"
"1760785","4"
"1761365","2"
"1761482","1"
"1762391","3"
"1762453","4"
"1764064","2"
"1769015","2"
"1782528","2"
"1785199","1"
"1785555","4"
"1786325","4"
"1798829","3"
"1803254","2"
"1807432","1"
"1812891","12"
"1814048","2"
"1816141","3"
"1819228","1"
"1820995","4"
"1821178","4"
"1821545","7"
"1826075","1"
"1828388","6"
"1828775","18"
"1832640","6"
"1850445","1"
"1856552","2"
"1878052","3"
"1880929","8"
"1888503","3"
"1890542","4"
"1895185","4"
"1896715","5"
"1900179","2"
"1905216","1"
"1907111","4"
"1907590","2"
"1912785","1"
"1913068","2"
"1913244","2"
"1915535","2"
"1918542","1"
"1923408","2"
"1923435","9"
"1925104","4"
"1927246","1"
"1931871","1"
"1935348","1"
"1935479","10"
"1936862","1"
"1947608","2"
"1947967","1"
"1949987","3"
"1953995","2"
"1955612","2"
"1956506","3"
"1958962","6"
"1962823","1"
"1962852","2"
"1970195","3"
"1976022","1"
"1986261","6"
"1998176","2"
"1998297","10"
"1999842","3"
"2002728","5"
"2011407","4"
"2016190","12"
"2018487","2"
"2019199","1"
"2023549","3"
"2043018","5"
"2049363","1"
"2052251","3"
"2054687","4"
"2055314","3"
"2059421","2"
"2059617","3"
"2061822","4"
"2069392","2"
"2072241","2"
"2079366","3"
"2085741","3"
"2090765","5"
"2096444","1"
"2097214","2"
"2098681","2"
"2099003","1"
"2100433","2"
"2101151","4"
"2102148","1"
"2106680","6"
"2111845","12"
"2121047","1"
"2122080","4"
"2123975","2"
"2130162","4"
"2133597","3"
"2134405","3"
"2135864","3"
"2138574","4"
"2138686","3"
"2138940","9"
"2139517","1"
"2143182","2"
"2143653","2"
"2144218","4"
"2146315","7"
"2150801","1"
"2161050","15"
"2161945","1"
"2162797","2"
"2162826","2"
"2162830","3"
"2165546","1"
"2175892","2"
"2179235","1"
"2180206","1"
"2180354","1"
"2181215","3"
"2185951","2"
"2186249","2"
"2186836","3"
"2189010","2"
"2191078","2"
"2193172","1"
"2195553","1"
"2199596","3"
"2200176","5"
"2200723","2"
"2200785","1"
"2207402","6"
"2210623","3"
"2218618","2"
"2221532","2"
"2221730","1"
"2223810","1"
"2224030","2"
"2224873","4"
"2225243","1"
"2228441","1"
"2229646","2"
"2230720","2"
"2230981","2"
"2232581","1"
"2232618","2"
"2232646","1"
"2232834","1"
"2233761","4"
"2234951","1"
"2238135","3"
"2238345","4"
"2239716","2"
"2240212","2"
"2240931","4"
"2241068","3"
"2245898","2"
"2247782","5"
"2250421","4"
"2255854","2"
"2264038","1"
"2266537","6"
"2267653","1"
"2268703","4"
"2270215","4"
"2283577","2"
"2285479","3"
"2287952","8"
"2288683","3"
"2289708","2"
"2290570","2"
"2291942","3"
"2294628","1"
"2295223","11"
"2301548","2"
"2308774","6"
"2309074","2"
"2314046","2"
"2314809","5"
"2315066","3"
"2315873","2"
"2318465","2"
"2319313","3"
"2322953","9"
"2327368","2"
"2328757","1"
"2335896","3"
"2336004","4"
"2336497","2"
"2342207","3"
"2343691","4"
"2361346","2"
"2362581","2"
"2363024","2"
"2363084","2"
"2366223","2"
"2367274","1"
"2371772","3"
"2375753","1"
"2375903","3"
"2377402","1"
"2378986","2"
"2383296","1"
"2383322","2"
"2383989","1"
"2391488","3"
"2393649","2"
"2397418","2"
"2397822","8"
"2400099","2"
"2403197","1"
"2403286","2"
"2408564","3"
"2413199","3"
"2419412","4"
"2419520","2"
"2419956","4"
"2422226","1"
"2432418","1"
"2434905","1"
"2435194","2"
"2435536","1"
"2435850","1"
"2442758","2"
"2445686","2"
"2446292","1"
"2449169","2"
"2451588","2"
"2457795","2"
"2463687","3"
"2469197","4"
"2475626","1"
"2478770","1"
"2483992","2"
"2492100","1"
"2493837","2"
"2494877","1"
"2496209","2"
"2501237","0"
"2502938","4"
"2503996","2"
"2505742","5"
"2510094","1"
"2510683","2"
"2514439","6"
"2518304","3"
"2521871","3"
"2522770","4"
"2529213","1"
"2534127","2"
"2535542","3"
"2536210","2"
"2540943","2"
"2545058","2"
"2546005","9"
"2551807","3"
"2552753","2"
"2555029","2"
"2555917","2"
"2558368","2"
"2559255","5"
"2560807","4"
"2568335","4"
"2568841","5"
"2569805","1"
"2570043","4"
"2570847","3"
"2577116","1"
"2578482","2"
"2579431","7"
"2581694","1"
"2586426","9"
"2589488","1"
"2592820","2"
"2593153","1"
"2593817","2"
"2606049","2"
"2606873","4"
"2607613","3"
"2609301","4"
"2622320","1"
"2626981","1"
"2632175","5"
"2635155","3"
"2635639","1"
"2635881","4"
"2638967","1"
"2639167","2"
"2642777","21"
"2644168","2"
"2645298","4"
"2651913","3"
"2652092","2"
"2653591","2"
"2654009","3"
"2654124","2"
"2658922","9"
"2661659","3"
"2665748","2"
"2666817","4"
"2667283","1"
"2668639","5"
"2669632","2"
"2671295","3"
"2671306","3"
"2678138","2"
"2678475","1"
"2678488","3"
"2681788","3"
"2685512","1"
"2687864","1"
"2691579","1"
"2693268","2"
"2694281","5"
"2697310","1"
"2697667","2"
"2698841","1"
"2698868","1"
"2704701","3"
"2708586","3"
"2715174","1"
"2724441","2"
"2724855","1"
"2726141","2"
"2732808","3"
"2733447","3"
"2734310","1"
"2735427","2"
"2738677","0"
"2739955","3"
"2741457","2"
"2746491","2"
"2752266","3"
"2756160","2"
"2758248","1"
"2759911","1"
"2760408","2"
"2762080","1"
"2762769","1"
"2763228","2"
"2763324","2"
"2767047","3"
"2772595","0"
"2772676","1"
"2773350","1"
"2773892","7"
"2774722","2"
"2778256","2"
"2784772","2"
"2787653","1"
"2788017","2"
"2788210","1"
"2790220","1"
"2793999","1"
"2794822","3"
"2795404","2"
"2796303","2"
"2804826","1"
"2811420","5"
"2812872","4"
"2813377","0"
"2818055","1"
"2821736","5"
"2823007","3"
"2828015","2"
"2828534","1"
"2834039","2"
"2835646","5"
"2837401","3"
"2844569","1"
"2852474","7"
"2864497","1"
"2867747","1"
"2869404","2"
"2869771","4"
"2870036","1"
"2871650","7"
"2872176","5"
"2876129","2"
"2880968","3"
"2882474","4"
"2884910","7"
"2890768","1"
"2891750","2"
"2893819","12"
"2896141","2"
"2898148","2"
"2899626","4"
"2914151","4"
"2916075","3"
"2921508","2"
"2924150","6"
"2926897","3"
"2928805","2"
"2931390","1"
"2935603","1"
"2935933","3"
"2941323","2"
"2942172","1"
"2943778","3"
"2945184","1"
"2945232","2"
"2947922","2"
"2949935","5"
"2950371","2"
"2956647","2"
"2956959","2"
"2957513","4"
"2959543","1"
"2960247","1"
"2963620","3"
"2965551","1"
"2969249","2"
"2969787","6"
"2973355","3"
"2974100","3"
"2975329","6"
"2980118","1"
"2981866","2"
"2985474","1"
"2988937","1"
"2993988","2"
"2997694","3"
"3002904","5"
"3004511","1"
"3010071","7"
"3024094","3"
"3024442","1"
"3032832","1"
"3038608","2"
"3040694","3"
"3042694","8"
"3043177","4"
"3054106","1"
"3054608","3"
"3063082","2"
"3063449","1"
"3066911","3"
"3068998","1"
"3071760","8"
"3076443","7"
"3077091","2"
"3077196","2"
"3077889","1"
"3082633","1"
"3085280","4"
"3087049","4"
"3090258","1"
"3091249","1"
"3093078","1"
"3093112","7"
"3096729","2"
"3103652","9"
"3109852","3"
"3112663","3"
"3118799","5"
"3122254","8"
"3127802","3"
"3129227","2"
"3134915","1"
"3135155","1"
"3135679","4"
"3135947","6"
"3137075","4"
"3139195","2"
"3141384","4"
"3143033","6"
"3144558","1"
"3147403","1"
"3150830","4"
"3151147","1"
"3151407","3"
"3155237","2"
"3155826","1"
"3158121","2"
"3158334","9"
"3159664","1"
"3159802","1"
"3160265","2"
"3165537","3"
"3165638","1"
"3166159","2"
"3171392","4"
"3171481","2"
"3172123","2"
"3174943","3"
"3177198","1"
"3181535","2"
"3183527","2"
"3185322","1"
"3188171","8"
"3190552","3"
"3192238","3"
"3196420","1"
"3196966","2"
"3198374","1"
"3200251","2"
"3205469","3"
"3208160","2"
"3221294","3"
"3225640","4"
"3231354","2"
"3231630","2"
"3237410","2"
"3243018","2"
"3250372","4"
"3255836","3"
"3255920","3"
"3260960","3"
"3265391","8"
"3279981","1"
"3280693","1"
"3281683","3"
"3283425","2"
"3285979","3"
"3289386","3"
"3289924","3"
"3290881","0"
"3291143","1"
"3295871","1"
"3299951","13"
"3302054","4"
"3303122","4"
"3310165","3"
"3312125","4"
"3317523","3"
"3318853","8"
"3321174","3"
"3325029","1"
"3325158","1"
"3325535","2"
"3325657","1"
"3326679","2"
"3326778","4"
"3327020","3"
"3328499","2"
"3333084","1"
"3336723","1"
"3339876","2"
"3342484","2"
"3344488","1"
"3358391","1"
"3361707","1"
"3361801","2"
"3369365","2"
"3369480","1"
"3375121","3"
"3381752","1"
"3386417","2"
"3386728","2"
"3391643","2"
"3392040","2"
"3392216","3"
"3392552","3"
"3393528","1"
"3400968","1"
"3401296","2"
"3402933","1"
"3407554","3"
"3408373","4"
"3416798","2"
"3417659","4"
"3417849","1"
"3435487","1"
"3439367","1"
"3440520","1"
"3443822","1"
"3444503","1"
"3444898","2"
"3445866","2"
"3446385","1"
"3447365","2"
"3451659","3"
"3451670","6"
"3453904","1"
"3457719","3"
"3464229","1"
"3465561","3"
"3466258","1"
"3467075","3"
"3475069","3"
"3476104","1"
"3479067","4"
"3483582","2"
"3487162","2"
"3489224","2"
"3492091","3"
"3494325","2"
"3495368","4"
"3500883","1"
"3501087","3"
"3503324","2"
"3504296","1"
"3504705","3"
"3505349","2"
"3510580","2"
"3510706","4"
"3516719","4"
"3522342","3"
"3522999","0"
"3523763","1"
"3545095","4"
"3545992","1"
"3546074","1"
"3549681","5"
"3552785","3"
"3555730","1"
"3556110","3"
"3561087","5"
"3561445","2"
"3561771","3"
"3566082","1"
"3568240","2"
"3576806","3"
"3581665","1"
"3583502","1"
"3584263","3"
"3585586","4"
"3587199","3"
"3587485","4"
"3588120","1"
"3588556","1"
"3594264","3"
"3597242","2"
"3604861","5"
"3614239","3"
"3614444","2"
"3615962","2"
"3620481","1"
"3622788","3"
"3628796","1"
"3629277","7"
"3630101","3"
"3635534","3"
"3636058","1"
"3636893","3"
"3643564","2"
"3651154","2"
"3655012","1"
"3655263","2"
"3655290","1"
"3656328","2"
"3657740","1"
"3658834","3"
"3660132","1"
"3662837","2"
"3668229","2"
"3670503","3"
"3670991","2"
"3674006","2"
"3674108","1"
"3674849","2"
"3676430","2"
"3679625","1"
"3682129","1"
"3683302","5"
"3685548","5"
"3694016","2"
"3696216","1"
"3696680","3"
"3698212","2"
"3698572","4"
"3700039","2"
"3701999","1"
"3702379","4"
"3705065","2"
"3705208","6"
"3706177","4"
"3708192","2"
"3711676","1"
"3716179","1"
"3719065","1"
"3719544","2"
"3721513","1"
"3725011","4"
"3727468","2"
"3731685","1"
"3744499","2"
"3749556","3"
"3750274","5"
"3751328","7"
"3752075","2"
"3756257","2"
"3759651","3"
"3760519","8"
"3761737","7"
"3765582","1"
"3769622","4"
"3772961","1"
"3773061","2"
"3775483","10"
"3778067","2"
"3778096","2"
"3784062","3"
"3786601","2"
"3793296","6"
"3795951","3"
"3796345","2"
"3797268","1"
"3797704","3"
"3798733","4"
"3800417","1"
"3807154","3"
"3809185","1"
"3810623","1"
"3811302","2"
"3811629","1"
"3811711","0"
"3817330","1"
"3818886","3"
"3819184","1"
"3823054","1"
"3825652","2"
"3829282","1"
"3832057","2"
"3836135","0"
"3837544","1"
"3853140","1"
"3859053","2"
"3861978","3"
"3865148","1"
"3866457","1"
"3867755","3"
"3868036","1"
"3868829","3"
"3871636","2"
"3872154","0"
"3873785","3"
"3879565","1"
"3883165","2"
"3883980","1"
"3891616","2"
"3891707","1"
"3893644","11"
"3895467","6"
"3902688","3"
"3910735","1"
"3910745","3"
"3915644","1"
"3918108","1"
"3918492","1"
"3929148","1"
"3931516","1"
"3933136","0"
"3933145","1"
"3939447","4"
"3941351","1"
"3942939","1"
"3947558","3"
"3950486","1"
"3954611","6"
"3955974","2"
"3958152","1"
"3959700","2"
"3960802","2"
"3970552","0"
"3972704","3"
"3972746","1"
"3973090","1"
"3974890","1"
"3976486","3"
"3976713","1"
"3980393","3"
"3982502","2"
"3985080","1"
"3990560","4"
"3991725","1"
"3995217","1"
"3997479","1"
"3998629","3"
"3999758","1"
"4003048","4"
"4003142","1"
"4008062","1"
"4009540","1"
"4012713","1"
"4019461","0"
"4020652","1"
"4025535","2"
"4025610","2"
"4026057","1"
"4026856","2"
"4032408","0"
"4032985","3"
"4033359","2"
"4040353","1"
"4044925","1"
"4046615","3"
"4050869","2"
"4056838","1"
"4062307","10"
"4062413","1"
"4065379","7"
"4067739","1"
"4069060","2"
"4070973","1"
"4071907","3"
"4074877","1"
"4082045","1"
"4082268","2"
"4084554","7"
"4089016","2"
"4090021","7"
"4096437","2"
"4097024","0"
"4101460","1"
"4107895","3"
"4108629","3"
"4110102","1"
"4115861","1"
"4123752","2"
"4125615","5"
"4125866","1"
"4129179","2"
"4129622","1"
"4129631","3"
"4130409","2"
"4135519","3"
"4142436","2"
"4145553","1"
"4148010","3"
"4150153","3"
"4153022","7"
"4153446","0"
"4159575","2"
"4161964","3"
"4162240","2"
"4165743","1"
"4167077","4"
"4169752","2"
"4173309","1"
"4177227","1"
"4178789","2"
"4181671","2"
"4183646","5"
"4186592","3"
"4192087","3"
"4193264","1"
"4196545","5"
"4197664","1"
"4198457","1"
"4203766","4"
"4207646","2"
"4211986","1"
"4213453","5"
"4214841","2"
"4216560","1"
"4217313","1"
"4218135","2"
"4226507","1"
"4230516","8"
"4237970","2"
"4245303","1"
"4249650","1"
"4253297","1"
"4253878","3"
"4257027","5"
"4259082","1"
"4259149","3"
"4259586","1"
"4262773","5"
"4268816","4"
"4269667","3"
"4272534","2"
"4273048","1"
"4276046","1"
"4276470","7"
"4276602","4"
"4282405","1"
"4282857","3"
"4291618","3"
"4296812","1"
"4302686","4"
"4304209","2"
"4307422","1"
"4310108","1"
"4315286","3"
"4315366","2"
"4316781","1"
"4316944","5"
"4317964","1"
"4318780","2"
"4321671","3"
"4322243","1"
"4324799","1"
"4325263","8"
"4327642","2"
"4330922","2"
"4332334","4"
"4332740","2"
"4335760","2"
"4338416","1"
"4343429","1"
"4345514","2"
"4347924","9"
"4350115","2"
"4358146","1"
"4360530","1"
"4363252","3"
"4363632","2"
"4363973","2"
"4367544","1"
"4370329","1"
"4370629","1"
"4375450","1"
"4375830","2"
"4375885","2"
"4382144","3"
"4385010","2"
"4385749","3"
"4388385","4"
"4393948","2"
"4397062","2"
"4398874","3"
"4400645","2"
"4400774","15"
"4403793","2"
"4409088","1"
"4409438","1"
"4409639","3"
"4409951","3"
"4413309","2"
"4413407","1"
"4413619","1"
"4414648","2"
"4419168","2"
"4421536","1"
"4422833","2"
"4427238","7"
"4428236","4"
"4429562","1"
"4430480","2"
"4430803","2"
"4432115","5"
"4440025","8"
"4440409","5"
"4441641","3"
"4441742","3"
"4443698","6"
"4444516","2"
"4445174","5"
"4451338","1"
"4453144","1"
"4453880","1"
"4461194","3"
"4487445","2"
"4487525","3"
"4488624","1"
"4489703","2"
"4489942","4"
"4491255","3"
"4495950","2"
"4496849","0"
"4501252","2"
"4504280","5"
"4505333","1"
"4505994","2"
"4508555","5"
"4508779","1"
"4511954","1"
"4513433","1"
"4515696","2"
"4516111","1"
"4518210","2"
"4519905","2"
"4519933","1"
"4520578","4"
"4521145","1"
"4522312","2"
"4522954","1"
"4523350","3"
"4525884","1"
"4526612","2"
"4528221","1"
"4528443","2"
"4529530","2"
"4530779","2"
"4533201","1"
"4533755","1"
"4534370","2"
"4538056","2"
"4540251","3"
"4540972","3"
"4546828","2"
"4549736","3"
"4551263","2"
"4553726","2"
"4554331","1"
"4555206","5"
"4566830","1"
"4567846","1"
"4572955","2"
"4578506","2"
"4579549","2"
"4579940","2"
"4580982","5"
"4584775","6"
"4585198","1"
"4587509","3"
"4591818","2"
"4593674","1"
"4594048","3"
"4597659","1"
"4598231","1"
"4599113","7"
"4604458","2"
"4606229","2"
"4607265","2"
"4613205","1"
"4613949","3"
"4615163","6"
"4616358","3"
"4618499","5"
"4619253","1"
"4629566","1"
"4633108","2"
"4634124","2"
"4635425","1"
"4638563","1"
"4642456","2"
"4644935","2"
"4646548","4"
"4648005","2"
"4648313","2"
"4649994","2"
"4655707","1"
"4658052","2"
"4663147","7"
"4663534","1"
"4665170","1"
"4666586","1"
"4669090","3"
"4670309","3"
"4675854","2"
"4679348","1"
"4680448","3"
"4683848","1"
"4685741","5"
"4689613","2"
"4692104","1"
"4692509","2"
"4697034","2"
"4705213","3"
"4706995","2"
"4709736","1"
"4713635","1"
"4717467","1"
"4721020","1"
"4723729","2"
"4736413","1"
"4737841","14"
"4738052","3"
"4738397","1"
"4742321","1"
"4743915","2"
"4744864","1"
"4745596","5"
"4746641","1"
"4746769","2"
"4751157","3"
"4755329","3"
"4755499","2"
"4757037","4"
"4757805","2"
"4760254","2"
"4764611","13"
"4774361","1"
"4774712","5"
"4774805","1"
"4775052","1"
"4775548","9"
"4776220","2"
"4776289","2"
"4781034","2"
"4783063","5"
"4787422","3"
"4788210","1"
"4797460","1"
"4799763","1"
"4804271","0"
"4807409","0"
"4808172","5"
"4808482","2"
"4811963","2"
"4812134","1"
"4813134","1"
"4813640","5"
"4815787","4"
"4818502","1"
"4818934","3"
"4821197","1"
"4823058","2"
"4824395","3"
"4833989","4"
"4834714","2"
"4837454","1"
"4844590","6"
"4846823","2"
"4848335","2"
"4857166","1"
"4857702","8"
"4861865","2"
"4869267","2"
"4869426","2"
"4869904","6"
"4872713","1"
"4873509","1"
"4874507","2"
"4876146","4"
"4877303","2"
"4878018","5"
"4880303","1"
"4882545","7"
"4882830","2"
"4884053","2"
"4885290","3"
"4887286","1"
"4888176","2"
"4888240","1"
"4892142","6"
"4892572","2"
"4893565","2"
"4894882","2"
"4894954","10"
"4895773","6"
"4898092","1"
"4899450","2"
"4901261","1"
"4901945","3"
"4902764","1"
"4905281","1"
"4912269","1"
"4913195","3"
"4913211","1"
"4914033","2"
"4914196","2"
"4915230","1"
"4923362","2"
"4926126","2"
"4932958","1"
"4932989","2"
"4935219","1"
"4936807","6"
"4937790","1"
"4942324","2"
"4943127","3"
"4945829","3"
"4954002","1"
"4955309","0"
"4955493","1"
"4956627","3"
"4962756","1"
"4967936","0"
"4970016","1"
"4970681","3"
"4974229","2"
"4975220","2"
"4975843","1"
"4977077","1"
"4984870","1"
"4984984","2"
"4985514","2"
"4989063","7"
"4995906","2"
"4998017","1"
"4999194","1"
"5001085","2"
"5002757","3"
"5003565","4"
"5006538","1"
"5006691","1"
"5007995","2"
"5008633","1"
"5011201","4"
"5011792","4"
"5012231","1"
"5015716","4"
"5015778","2"
"5015815","1"
"5019210","6"
"5023348","2"
"5025211","3"
"5026379","2"
"5026536","1"
"5029685","3"
"5029972","4"
"5032132","1"
"5037778","3"
"5042045","1"
"5042581","1"
"5046482","3"
"5048503","2"
"5049119","3"
"5050990","1"
"5051191","3"
"5054065","0"
"5056542","1"
"5058481","3"
"5063481","2"
"5063648","3"
"5065303","1"
"5069795","3"
"5072412","0"
"5072755","3"
"5076596","1"
"5079084","5"
"5080324","2"
"5080496","2"
"5081175","1"
"5085475","1"
"5085884","1"
"5087137","1"
"5087914","3"
"5092375","1"
"5093250","5"
"5098348","2"
"5099204","1"
"5101244","1"
"5103083","2"
"5105248","2"
"5108463","2"
"5108926","2"
"5112422","5"
"5113762","2"
"5114272","2"
"5116008","3"
"5118168","2"
"5119127","1"
"5127379","1"
"5129399","4"
"5132600","2"
"5139801","1"
"5141637","2"
"5144186","1"
"5144978","4"
"5152122","3"
"5152792","1"
"5154804","2"
"5156628","2"
"5157902","4"
"5160904","1"
"5170457","0"
"5172069","5"
"5174111","1"
"5179476","5"
"5182557","2"
"5182564","2"
"5183812","1"
"5185554","2"
"5186715","1"
"5188252","1"
"5188371","3"
"5189785","3"
"5191778","3"
"5199554","3"
"5199951","3"
"5206010","4"
"5206859","3"
"5207930","4"
"5207974","6"
"5219296","1"
"5220325","2"
"5220761","4"
"5224477","5"
"5226753","1"
"5228756","1"
"5231561","1"
"5234734","1"
"5235319","2"
"5235442","1"
"5242593","3"
"5249350","5"
"5251723","7"
"5252040","4"
"5252263","1"
"5252800","3"
"5252940","1"
"5255226","1"
"5256316","1"
"5259263","1"
"5262779","0"
"5263156","2"
"5268865","6"
"5269618","1"
"5271189","2"
"5271731","3"
"5277991","2"
"5278586","4"
"5280638","3"
"5280827","5"
"5283864","1"
"5292074","4"
"5293103","1"
"5296825","1"
"5297779","4"
"5298052","1"
"5299164","3"
"5301485","5"
"5302888","2"
"5307317","5"
"5307398","2"
"5307499","1"
"5310113","3"
"5310147","2"
"5310223","1"
"5314782","4"
"5316838","2"
"5322055","6"
"5323266","3"
"5325332","4"
"5332505","1"
"5335916","2"
"5336280","2"
"5339702","2"
"5344507","2"
"5345630","2"
"5346002","3"
"5352223","1"
"5352822","0"
"5354425","1"
"5355936","2"
"5356059","1"
"5356637","1"
"5356850","2"
"5357736","1"
"5358662","2"
"5359259","3"
"5359902","1"
"5360714","2"
"5362808","2"
"5370724","1"
"5373612","1"
"5380686","0"
"5386295","2"
"5386302","1"
"5387793","1"
"5389804","3"
"5394360","3"
"5395158","3"
