id,nanswers
"808816","10"
"810043","3"
"811195","9"
"812483","3"
"821375","2"
"824040","4"
"827016","5"
"832958","4"
"834988","4"
"839983","2"
"841984","3"
"844719","3"
"846797","5"
"856047","3"
"858773","6"
"859306","1"
"859893","4"
"860246","3"
"863323","12"
"870019","10"
"874634","1"
"876557","7"
"877727","0"
"877916","9"
"884209","2"
"885909","4"
"897157","5"
"898683","1"
"900115","1"
"904346","1"
"904442","2"
"906900","19"
"908283","5"
"921486","3"
"923948","2"
"926137","2"
"932423","4"
"933199","2"
"934213","3"
"941594","10"
"942518","3"
"945015","9"
"945981","4"
"946170","5"
"948172","3"
"948192","3"
"948507","2"
"953118","6"
"957884","4"
"963403","3"
"977686","1"
"983977","2"
"984680","1"
"985074","1"
"986866","3"
"991542","5"
"992944","1"
"999010","6"
"1000351","4"
"1006674","2"
"1007337","3"
"1013720","1"
"1019707","12"
"1020368","7"
"1021798","2"
"1022112","2"
"1024730","2"
"1029293","1"
"1040724","3"
"1042692","2"
"1043996","1"
"1046722","3"
"1047391","2"
"1053556","3"
"1057871","2"
"1058338","1"
"1062254","4"
"1063876","5"
"1068271","4"
"1070835","6"
"1071837","5"
"1072540","4"
"1081025","3"
"1081449","2"
"1083546","2"
"1084410","1"
"1085236","3"
"1085756","6"
"1086801","3"
"1088000","6"
"1091665","2"
"1097427","1"
"1097923","3"
"1099547","3"
"1099697","1"
"1103200","1"
"1104565","2"
"1105434","4"
"1110758","1"
"1113902","2"
"1125772","16"
"1127690","1"
"1130296","2"
"1135398","6"
"1139489","3"
"1139632","3"
"1143417","4"
"1145164","1"
"1149191","5"
"1149611","1"
"1150111","2"
"1154281","1"
"1157775","4"
"1161157","7"
"1161378","4"
"1162521","4"
"1163985","4"
"1164118","1"
"1168552","3"
"1168983","5"
"1171207","5"
"1172045","1"
"1180076","1"
"1180512","3"
"1180716","3"
"1192716","2"
"1196418","6"
"1197191","2"
"1200091","2"
"1202910","6"
"1206390","3"
"1214595","1"
"1214974","1"
"1215556","1"
"1215709","1"
"1216213","2"
"1216640","1"
"1216903","3"
"1217170","4"
"1217926","2"
"1221371","4"
"1222249","2"
"1223586","1"
"1224694","3"
"1225794","5"
"1231477","1"
"1238628","5"
"1241181","4"
"1241570","7"
"1244182","5"
"1244932","2"
"1249413","3"
"1253396","1"
"1265654","2"
"1266605","4"
"1267873","2"
"1275888","2"
"1275948","5"
"1276238","7"
"1276647","3"
"1279418","7"
"1281795","6"
"1282949","0"
"1283909","2"
"1287180","14"
"1287620","1"
"1290423","1"
"1291363","2"
"1292792","2"
"1292841","1"
"1296597","4"
"1297025","4"
"1300317","1"
"1301117","2"
"1303746","2"
"1306823","9"
"1308057","9"
"1314611","2"
"1317598","6"
"1321969","5"
"1323925","4"
"1325378","4"
"1327048","3"
"1328361","1"
"1333648","9"
"1341622","1"
"1344188","1"
"1347099","3"
"1349397","2"
"1350748","2"
"1352169","4"
"1359624","6"
"1362256","3"
"1368164","3"
"1371333","2"
"1375393","3"
"1376746","3"
"1380144","1"
"1381010","1"
"1382788","5"
"1383142","7"
"1386978","2"
"1387005","7"
"1388609","13"
"1403646","4"
"1415205","3"
"1415218","4"
"1418846","2"
"1420499","2"
"1426984","2"
"1427649","5"
"1432592","2"
"1435315","4"
"1447499","3"
"1453551","5"
"1455037","3"
"1457733","4"
"1457793","3"
"1460915","1"
"1462462","4"
"1463182","0"
"1463867","5"
"1466122","4"
"1469084","3"
"1475128","4"
"1482803","4"
"1484671","3"
"1485020","2"
"1492560","2"
"1495371","3"
"1497481","21"
"1500959","4"
"1503122","5"
"1508825","7"
"1510442","1"
"1511283","4"
"1513871","5"
"1516715","3"
"1519735","3"
"1520973","4"
"1526233","3"
"1528012","7"
"1530083","5"
"1532137","2"
"1532193","6"
"1534166","3"
"1534489","5"
"1537478","6"
"1547884","5"
"1551070","2"
"1555149","2"
"1557487","1"
"1560300","3"
"1562145","4"
"1565052","1"
"1571366","6"
"1576040","3"
"1580504","3"
"1582511","2"
"1582738","3"
"1584807","2"
"1596723","3"
"1597153","5"
"1600888","2"
"1608703","1"
"1614811","6"
"1617858","2"
"1619117","2"
"1622145","5"
"1625816","1"
"1626919","5"
"1628185","3"
"1628522","2"
"1628566","1"
"1628799","6"
"1630609","10"
"1631134","7"
"1631624","5"
"1631683","3"
"1633173","1"
"1637275","4"
"1638248","4"
"1640342","2"
"1640731","2"
"1641415","1"
"1645830","1"
"1646822","3"
"1649305","1"
"1650854","6"
"1651118","7"
"1652178","3"
"1655626","2"
"1655769","18"
"1659591","7"
"1660060","10"
"1660405","1"
"1666650","1"
"1666869","5"
"1674625","2"
"1675383","2"
"1676845","2"
"1677463","2"
"1680022","2"
"1683198","2"
"1690138","2"
"1691730","1"
"1693861","3"
"1695326","3"
"1700882","2"
"1702415","2"
"1704107","7"
"1706433","2"
"1712503","4"
"1716735","2"
"1717602","2"
"1717746","5"
"1723721","1"
"1725341","2"
"1726617","8"
"1732724","1"
"1733957","2"
"1734213","3"
"1734469","4"
"1735374","3"
"1736161","2"
"1738715","3"
"1741445","6"
"1744282","1"
"1745452","1"
"1750214","14"
"1753726","1"
"1753822","4"
"1754004","5"
"1755743","1"
"1757251","3"
"1760325","7"
"1779823","4"
"1780907","2"
"1781071","1"
"1786532","7"
"1791288","9"
"1793993","2"
"1795114","2"
"1795615","4"
"1800995","7"
"1802066","1"
"1802354","5"
"1802708","1"
"1804867","1"
"1807974","2"
"1812773","5"
"1826893","4"
"1837267","1"
"1838366","3"
"1845098","2"
"1845554","1"
"1846081","1"
"1851995","7"
"1854806","5"
"1857039","2"
"1860470","5"
"1861630","1"
"1862391","3"
"1862710","4"
"1864700","2"
"1868320","7"
"1877727","2"
"1880445","5"
"1897777","5"
"1898659","1"
"1901761","4"
"1902833","1"
"1908492","6"
"1908909","4"
"1914409","1"
"1917937","1"
"1918728","2"
"1921043","4"
"1921832","4"
"1927380","2"
"1933926","2"
"1936633","2"
"1938430","2"
"1939289","1"
"1941499","5"
"1942199","1"
"1944400","2"
"1945005","14"
"1945248","4"
"1945741","8"
"1948535","3"
"1954502","3"
"1955343","2"
"1959448","8"
"1960681","2"
"1961438","1"
"1962299","6"
"1963195","4"
"1964714","1"
"1967181","3"
"1980001","3"
"1980345","4"
"1980772","2"
"1983292","2"
"1985638","1"
"1985812","2"
"1986708","5"
"1986953","2"
"1993833","3"
"1997786","4"
"1998341","5"
"1999096","1"
"1999234","1"
"1999961","2"
"2008173","7"
"2014938","3"
"2015984","2"
"2017094","15"
"2018241","1"
"2019730","1"
"2019790","1"
"2024294","4"
"2024968","3"
"2032814","1"
"2042243","2"
"2043557","2"
"2044517","2"
"2046786","2"
"2055851","1"
"2057164","4"
"2057403","3"
"2060750","1"
"2060982","2"
"2060984","12"
"2068595","3"
"2073564","3"
"2075923","1"
"2082262","4"
"2090872","4"
"2092143","4"
"2093666","6"
"2098046","3"
"2100184","4"
"2107251","1"
"2112644","3"
"2113463","5"
"2114896","7"
"2115796","3"
"2118882","2"
"2123362","3"
"2123586","2"
"2123641","1"
"2131527","5"
"2131843","1"
"2134085","2"
"2137505","2"
"2144468","2"
"2151166","2"
"2151171","1"
"2153681","3"
"2154976","5"
"2157272","2"
"2159920","4"
"2160221","1"
"2160232","2"
"2166532","2"
"2167310","4"
"2168836","3"
"2171303","1"
"2171875","2"
"2173465","2"
"2180133","5"
"2187103","4"
"2189408","3"
"2190261","3"
"2190279","3"
"2192948","4"
"2194473","2"
"2197492","2"
"2199638","2"
"2199898","3"
"2206415","8"
"2206586","1"
"2209105","1"
"2209457","2"
"2210260","3"
"2212223","1"
"2212478","2"
"2214799","2"
"2222355","4"
"2225257","2"
"2228860","2"
"2233062","2"
"2234283","1"
"2236936","2"
"2238107","3"
"2238515","2"
"2240129","2"
"2244357","4"
"2250270","2"
"2250752","2"
"2255476","5"
"2256495","2"
"2256950","6"
"2258781","5"
"2260799","4"
"2262672","1"
"2263010","2"
"2265991","2"
"2268814","1"
"2268985","2"
"2272207","4"
"2274438","2"
"2275241","4"
"2281728","1"
"2287123","1"
"2287652","3"
"2288022","5"
"2292846","5"
"2298439","2"
"2299899","2"
"2300146","2"
"2301765","2"
"2302776","1"
"2303147","4"
"2304699","2"
"2309221","4"
"2312161","1"
"2312650","2"
"2317473","6"
"2320110","5"
"2322261","2"
"2323104","4"
"2325420","8"
"2329187","3"
"2329346","3"
"2330563","2"
"2330994","3"
"2332413","3"
"2349325","1"
"2350605","2"
"2353830","2"
"2362594","2"
"2363283","2"
"2365822","3"
"2370015","5"
"2372316","2"
"2372635","2"
"2374697","1"
"2381199","2"
"2381296","4"
"2381394","3"
"2382130","2"
"2384643","2"
"2386884","4"
"2389097","1"
"2389919","3"
"2392236","1"
"2397902","3"
"2399660","3"
"2402121","6"
"2407616","4"
"2411039","6"
"2412031","6"
"2412738","1"
"2414064","5"
"2415261","7"
"2418609","2"
"2421218","6"
"2427523","1"
"2430109","6"
"2436020","9"
"2436520","2"
"2441004","1"
"2443166","4"
"2447337","2"
"2447451","1"
"2447625","2"
"2452318","1"
"2452470","2"
"2455492","1"
"2458329","1"
"2461051","2"
"2461776","1"
"2462235","2"
"2464121","1"
"2464158","3"
"2464505","1"
"2466443","2"
"2470694","4"
"2474802","5"
"2475126","3"
"2476436","3"
"2477862","3"
"2483630","1"
"2486406","1"
"2486887","2"
"2489379","2"
"2489926","4"
"2494728","1"
"2494854","4"
"2497935","4"
"2498978","2"
"2499036","2"
"2501871","4"
"2507777","2"
"2508698","1"
"2509013","1"
"2510311","2"
"2512026","2"
"2512849","5"
"2513863","7"
"2516266","4"
"2521658","3"
"2522967","3"
"2525656","4"
"2529772","2"
"2533049","6"
"2534971","4"
"2535210","1"
"2535516","4"
"2536491","4"
"2536896","2"
"2540337","1"
"2543881","5"
"2543966","3"
"2544235","1"
"2546134","3"
"2546957","1"
"2550809","2"
"2551368","1"
"2556357","3"
"2557586","2"
"2561564","3"
"2561999","10"
"2562325","3"
"2563073","3"
"2563978","7"
"2564085","2"
"2566076","2"
"2566096","1"
"2568112","9"
"2568835","2"
"2568954","2"
"2569938","2"
"2575435","3"
"2576734","6"
"2578645","5"
"2583065","2"
"2583402","1"
"2587212","3"
"2589928","1"
"2592092","20"
"2593016","3"
"2596690","4"
"2601464","1"
"2601761","2"
"2604271","4"
"2604674","1"
"2605282","4"
"2608419","1"
"2612807","3"
"2613708","1"
"2614862","2"
"2618944","7"
"2621706","5"
"2622658","2"
"2626639","2"
"2632389","1"
"2634159","3"
"2634203","5"
"2636322","1"
"2639813","2"
"2640173","1"
"2645464","5"
"2647935","1"
"2647941","3"
"2656765","4"
"2657881","3"
"2660512","2"
"2660629","3"
"2660910","2"
"2661709","2"
"2665820","2"
"2666839","1"
"2666923","4"
"2667009","1"
"2668983","5"
"2669690","7"
"2672165","2"
"2674959","2"
"2677524","2"
"2677928","2"
"2678426","1"
"2688382","2"
"2688624","2"
"2688980","3"
"2696481","4"
"2702547","3"
"2705667","3"
"2711084","1"
"2711709","5"
"2716669","4"
"2716892","1"
"2717653","4"
"2720171","5"
"2725597","4"
"2727652","4"
"2730498","5"
"2735694","6"
"2740831","1"
"2743107","5"
"2744420","2"
"2745895","3"
"2746591","1"
"2756422","4"
"2756553","3"
"2757203","2"
"2758027","1"
"2761458","2"
"2764229","1"
"2766976","2"
"2767811","4"
"2774074","4"
"2775242","2"
"2778768","2"
"2780247","2"
"2781574","6"
"2784782","4"
"2785323","4"
"2785414","3"
"2785978","1"
"2788805","1"
"2789182","1"
"2791793","1"
"2794137","5"
"2795280","1"
"2799814","1"
"2800975","2"
"2802541","4"
"2805280","1"
"2806004","2"
"2806625","4"
"2808368","3"
"2813478","1"
"2813854","4"
"2820249","13"
"2821509","7"
"2825144","1"
"2831921","1"
"2832577","4"
"2834034","3"
"2834071","2"
"2837593","2"
"2839663","5"
"2846745","1"
"2848481","3"
"2849302","4"
"2850074","2"
"2855826","1"
"2858345","4"
"2858574","1"
"2860354","3"
"2860879","18"
"2862690","1"
"2863864","2"
"2864739","3"
"2864743","3"
"2867027","5"
"2869930","5"
"2870880","1"
"2880519","5"
"2880638","10"
"2881479","1"
"2889933","1"
"2890218","1"
"2891184","4"
"2893628","1"
"2896641","1"
"2902041","2"
"2902406","1"
"2903879","6"
"2905349","7"
"2905745","3"
"2905886","5"
"2909826","2"
"2915574","1"
"2915841","1"
"2916338","1"
"2917370","4"
"2917395","1"
"2920434","7"
"2920752","3"
"2921242","1"
"2926402","3"
"2928006","2"
"2929993","1"
"2935270","2"
"2937249","3"
"2938563","1"
"2940500","3"
"2941334","1"
"2943892","3"
"2948037","8"
"2951738","2"
"2951793","4"
"2952189","2"
"2952710","15"
"2953188","1"
"2954018","4"
"2955183","2"
"2957475","1"
"2962038","4"
"2962202","1"
"2962811","1"
"2963116","1"
"2965487","3"
"2967874","2"
"2968502","1"
"2968690","5"
"2969719","1"
"2970356","1"
"2971826","3"
"2972468","2"
"2973551","5"
"2973993","2"
"2977370","1"
"2978441","2"
"2980143","3"
"2980327","3"
"2982973","1"
"2983318","2"
"2983384","3"
"2985097","3"
"2988542","4"
"2989669","4"
"2993517","2"
"2994412","1"
"2996459","3"
"2997131","2"
"2998653","3"
"3002828","2"
"3005360","3"
"3005506","8"
"3006090","3"
"3007927","4"
"3008059","1"
"3009048","5"
"3009137","1"
"3013692","3"
"3016623","2"
"3019125","2"
"3019353","4"
"3022446","2"
"3023050","2"
"3024833","1"
"3024891","1"
"3032770","4"
"3036134","6"
"3036711","4"
"3039545","1"
"3040304","1"
"3044485","6"
"3047437","4"
"3048055","3"
"3048982","3"
"3050703","1"
"3051285","2"
"3053972","2"
"3055577","3"
"3059483","2"
"3067813","2"
"3069876","1"
"3069981","2"
"3073751","3"
"3074614","2"
"3074703","2"
"3076581","1"
"3079463","4"
"3079901","2"
"3079925","3"
"3081421","1"
"3087714","2"
"3092745","2"
"3092986","2"
"3095206","4"
"3098834","3"
"3100128","4"
"3105690","1"
"3106054","3"
"3107128","3"
"3108597","8"
"3108944","2"
"3110353","3"
"3111869","3"
"3113253","4"
"3116542","1"
"3117488","1"
"3119804","2"
"3121367","10"
"3123831","3"
"3124051","1"
"3124063","3"
"3125547","4"
"3125556","2"
"3127122","1"
"3128062","3"
"3129899","5"
"3130141","2"
"3131588","1"
"3146324","4"
"3146798","4"
"3152284","3"
"3156710","4"
"3156992","5"
"3158194","2"
"3164288","1"
"3168527","13"
"3168805","8"
"3169404","7"
"3170196","3"
"3170263","1"
"3171138","1"
"3171493","2"
"3174066","4"
"3174128","3"
"3174747","5"
"3176590","2"
"3177171","4"
"3178200","5"
"3181358","1"
"3181583","1"
"3182695","0"
"3190289","2"
"3190821","2"
"3191338","2"
"3194632","4"
"3195788","3"
"3195917","1"
"3196335","10"
"3199284","2"
"3199568","2"
"3200011","4"
"3201896","1"
"3202348","7"
"3204194","1"
"3204891","1"
"3205857","1"
"3207051","2"
"3208604","7"
"3225467","1"
"3226713","3"
"3229046","1"
"3234984","3"
"3238045","2"
"3240974","2"
"3242732","2"
"3243506","2"
"3244064","1"
"3247270","3"
"3248613","1"
"3252400","2"
"3254112","2"
"3260310","1"
"3264541","5"
"3265435","3"
"3268484","2"
"3269578","7"
"3272940","2"
"3278354","3"
"3282710","1"
"3283562","4"
"3284406","1"
"3284433","4"
"3287105","4"
"3287703","1"
"3287821","1"
"3288694","3"
"3289032","3"
"3291936","6"
"3293117","3"
"3298006","1"
"3298239","4"
"3298891","2"
"3300393","3"
"3303155","1"
"3303493","1"
"3303886","4"
"3306376","4"
"3312958","3"
"3315660","2"
"3315687","4"
"3319249","4"
"3319282","1"
"3319288","2"
"3320363","6"
"3321978","4"
"3323038","1"
"3324926","6"
"3330500","3"
"3330906","3"
"3331548","3"
"3332283","4"
"3337263","3"
"3342825","2"
"3346730","6"
"3350933","1"
"3355160","4"
"3355669","2"
"3355735","3"
"3356868","3"
"3359185","3"
"3362464","2"
"3362873","4"
"3363495","3"
"3364189","4"
"3365150","2"
"3366189","1"
"3371314","10"
"3371660","3"
"3372003","2"
"3372137","3"
"3377210","1"
"3380289","1"
"3382147","6"
"3386132","2"
"3387603","3"
"3391345","2"
"3391623","10"
"3392023","4"
"3393428","4"
"3393557","2"
"3393790","2"
"3394355","2"
"3397077","1"
"3400759","8"
"3400836","2"
"3405775","2"
"3410274","3"
"3413224","2"
"3417521","2"
"3429199","6"
"3431842","2"
"3433489","3"
"3438128","5"
"3438588","3"
"3438923","3"
"3439663","2"
"3442172","1"
"3443083","1"
"3444310","3"
"3445659","5"
"3445821","2"
"3448382","3"
"3450697","2"
"3451964","3"
"3452034","1"
"3452881","1"
"3457391","3"
"3460299","2"
"3461298","6"
"3463507","2"
"3463614","2"
"3466906","3"
"3466975","2"
"3468268","3"
"3470210","1"
"3471981","1"
"3476278","2"
"3476741","7"
"3477452","6"
"3479504","3"
"3483832","3"
"3487913","2"
"3489620","3"
"3489859","5"
"3490593","10"
"3491956","3"
"3492288","2"
"3492776","3"
"3495735","5"
"3497559","1"
"3500659","2"
"3502384","3"
"3503102","2"
"3504068","4"
"3507146","4"
"3507542","2"
"3508225","1"
"3513100","1"
"3515694","2"
"3523962","2"
"3524790","1"
"3527130","1"
"3527371","1"
"3531053","2"
"3542412","3"
"3543091","1"
"3543163","2"
"3546908","3"
"3549459","2"
"3550790","6"
"3552332","1"
"3553143","1"
"3555112","1"
"3558702","7"
"3562027","1"
"3563794","1"
"3566016","2"
"3569183","4"
"3571080","8"
"3571303","4"
"3574474","3"
"3576257","2"
"3577289","1"
"3582496","1"
"3583562","1"
"3584121","2"
"3586839","2"
"3587100","2"
"3593964","4"
"3594080","1"
"3597445","0"
"3597682","4"
"3601530","1"
"3601815","4"
"3602530","3"
"3602638","2"
"3604436","2"
"3609005","5"
"3614080","2"
"3614467","8"
"3616485","4"
"3619265","3"
"3621773","0"
"3623610","3"
"3625703","1"
"3628287","2"
"3632283","2"
"3634613","1"
"3637545","3"
"3637918","3"
"3638619","4"
"3640993","2"
"3640995","3"
"3643509","2"
"3643799","5"
"3644512","1"
"3654197","4"
"3655217","2"
"3658604","2"
"3666538","2"
"3671930","1"
"3674564","2"
"3677486","2"
"3682435","2"
"3684645","2"
"3688447","2"
"3689455","4"
"3690161","6"
"3697392","2"
"3703350","1"
"3705492","1"
"3708476","7"
"3708925","4"
"3710907","2"
"3711098","2"
"3724925","3"
"3725525","1"
"3725618","1"
"3727332","3"
"3727689","5"
"3728798","5"
"3731005","4"
"3732495","4"
"3737126","1"
"3746714","2"
"3748682","1"
"3750164","1"
"3755305","1"
"3756924","1"
"3758575","1"
"3760792","4"
"3761899","1"
"3762746","5"
"3764589","6"
"3770446","2"
"3772108","1"
"3778311","3"
"3784408","9"
"3788116","1"
"3788808","3"
"3793246","3"
"3797693","3"
"3799005","2"
"3804797","1"
"3810058","4"
"3811235","4"
"3814375","3"
"3817642","2"
"3818165","1"
"3818428","1"
"3818983","5"
"3822614","4"
"3823969","2"
"3824160","3"
"3826083","5"
"3826290","1"
"3827927","3"
"3835742","2"
"3836545","2"
"3838908","3"
"3844996","1"
"3846199","1"
"3849529","2"
"3852637","1"
"3853986","2"
"3855869","2"
"3856664","2"
"3858926","2"
"3860529","1"
"3863339","1"
"3867714","3"
"3873955","1"
"3875183","3"
"3876203","1"
"3876498","1"
"3876907","3"
"3877997","3"
"3883072","2"
"3884087","1"
"3890390","2"
"3890693","1"
"3893903","5"
"3894155","5"
"3895322","4"
"3895530","1"
"3896365","4"
"3897783","4"
"3902411","3"
"3903502","3"
"3904141","4"
"3905310","1"
"3911267","2"
"3913837","7"
"3914572","3"
"3914936","1"
"3916736","1"
"3917670","1"
"3920209","5"
"3922872","3"
"3923285","3"
"3924686","1"
"3926576","5"
"3926738","1"
"3927456","12"
"3927795","1"
"3930762","3"
"3931621","1"
"3935744","1"
"3936117","8"
"3938928","1"
"3939773","6"
"3947039","2"
"3949171","2"
"3950131","7"
"3951832","3"
"3952122","3"
"3952687","4"
"3952737","0"
"3955803","9"
"3956775","1"
"3958632","1"
"3960527","1"
"3962105","1"
"3962463","2"
"3962849","1"
"3964595","4"
"3966756","4"
"3969047","4"
"3969110","1"
"3973482","4"
"3974211","2"
"3975566","2"
"3977274","4"
"3979975","1"
"3982132","2"
"3983638","2"
"3991291","2"
"3993005","2"
"3994436","2"
"3999733","1"
"4003325","4"
"4003823","5"
"4004313","3"
"4004400","3"
"4009817","4"
"4009871","2"
"4013696","2"
"4017757","6"
"4019128","2"
"4023243","4"
"4024275","2"
"4028310","2"
"4029201","3"
"4029956","0"
"4030076","3"
"4030750","2"
"4030945","4"
"4032094","4"
"4033080","3"
"4033574","0"
"4047893","1"
"4049160","1"
"4049182","2"
"4055982","1"
"4056695","1"
"4058217","1"
"4060867","5"
"4062879","1"
"4063154","1"
"4063741","1"
"4069400","2"
"4072641","1"
"4073945","3"
"4074027","1"
"4081988","2"
"4082401","6"
"4083204","8"
"4083291","3"
"4083643","4"
"4084218","1"
"4084979","2"
"4087734","3"
"4091083","2"
"4094608","2"
"4094701","6"
"4094854","1"
"4097953","2"
"4100262","2"
"4102206","1"
"4103003","2"
"4106288","2"
"4107673","3"
"4108595","0"
"4110964","1"
"4111311","1"
"4111808","3"
"4113278","2"
"4116944","2"
"4118986","8"
"4121629","9"
"4124182","3"
"4124184","1"
"4129496","3"
"4135138","10"
"4141900","1"
"4146969","2"
"4147733","1"
"4151234","3"
"4156723","3"
"4157088","1"
"4157225","3"
"4158434","3"
"4158664","5"
"4159500","1"
"4163122","8"
"4164840","1"
"4165680","1"
"4170418","1"
"4176574","2"
"4180631","3"
"4187980","3"
"4192207","2"
"4198562","3"
"4203464","3"
"4203798","6"
"4206850","3"
"4208126","1"
"4208365","2"
"4209104","7"
"4210653","2"
"4211697","2"
"4212290","1"
"4216186","3"
"4216429","2"
"4223255","2"
"4224053","3"
"4224945","3"
"4225206","3"
"4231018","2"
"4232244","3"
"4232615","2"
"4234751","3"
"4240757","4"
"4249253","2"
"4250061","3"
"4252208","3"
"4253876","3"
"4253938","4"
"4254900","2"
"4255975","1"
"4256205","4"
"4258539","3"
"4260108","4"
"4262636","2"
"4271855","1"
"4276432","2"
"4281746","2"
"4287174","2"
"4290908","1"
"4293565","4"
"4293634","2"
"4296820","3"
"4298953","4"
"4306589","3"
"4306873","2"
"4308261","3"
"4308445","3"
"4309152","1"
"4310535","6"
"4313864","1"
"4314222","3"
"4315092","1"
"4316770","1"
"4317107","2"
"4317257","2"
"4319710","2"
"4320252","2"
"4321571","0"
"4325563","4"
"4329749","4"
"4330738","1"
"4331201","1"
"4332021","1"
"4333132","2"
"4337259","2"
"4337741","1"
"4339734","1"
"4343386","2"
"4344325","2"
"4344703","6"
"4344868","2"
"4348263","5"
"4350588","1"
"4353625","2"
"4355413","3"
"4362453","2"
"4364028","1"
"4365117","5"
"4369215","6"
"4369360","6"
"4370450","2"
"4375892","1"
"4385771","2"
"4386125","2"
"4386161","3"
"4392884","5"
"4395722","1"
"4403565","3"
"4404940","2"
"4405546","7"
"4406710","2"
"4406948","2"
"4411867","1"
"4419883","3"
"4424886","2"
"4426184","9"
"4432176","1"
"4440930","3"
"4442795","3"
"4443331","2"
"4445144","1"
"4446247","2"
"4448643","1"
"4452161","1"
"4453822","5"
"4459707","4"
"4461355","2"
"4465113","1"
"4466662","2"
"4468605","1"
"4471657","1"
"4475086","3"
"4476633","1"
"4481701","3"
"4481944","2"
"4482272","3"
"4482316","2"
"4486383","5"
"4488618","1"
"4488620","2"
"4490276","1"
"4490723","3"
"4493378","1"
"4494662","1"
"4495700","3"
"4496681","2"
"4498897","0"
"4500373","3"
"4503504","4"
"4504177","2"
"4505794","1"
"4506124","11"
"4511522","1"
"4513155","1"
"4517276","1"
"4520118","9"
"4521213","4"
"4523022","2"
"4524553","2"
"4524911","3"
"4525558","3"
"4527790","1"
"4529484","1"
"4540753","8"
"4546012","4"
"4546091","3"
"4546591","4"
"4548298","2"
"4556066","2"
"4564129","3"
"4565486","1"
"4576528","1"
"4579809","4"
"4580329","7"
"4580967","1"
"4584009","1"
"4584786","1"
"4588250","2"
"4588581","14"
"4590361","2"
"4592149","2"
"4594798","4"
"4595537","1"
"4603512","1"
"4603815","2"
"4605384","2"
"4606513","4"
"4606866","4"
"4608597","1"
"4609677","1"
"4610408","2"
"4613361","4"
"4613739","3"
"4614542","2"
"4615482","3"
"4616938","1"
"4616950","2"
"4621516","2"
"4630071","1"
"4632897","1"
"4635837","1"
