id,nanswers
"1696663","2"
"1699231","3"
"1700189","1"
"1706158","1"
"1717547","5"
"1720743","3"
"1726406","3"
"1727329","5"
"1727919","7"
"1728376","9"
"1729051","1"
"1734145","5"
"1735572","2"
"1736036","3"
"1737199","2"
"1740277","2"
"1741376","3"
"1741838","1"
"1743963","1"
"1745743","6"
"1748398","5"
"1749014","2"
"1750716","3"
"1757618","4"
"1758077","6"
"1761744","2"
"1772133","1"
"1773235","2"
"1776434","6"
"1778778","2"
"1780687","3"
"1782293","1"
"1783137","16"
"1785726","5"
"1787288","3"
"1789555","2"
"1789709","4"
"1790965","2"
"1795970","1"
"1796203","2"
"1799147","4"
"1799384","4"
"1804654","3"
"1809717","3"
"1809843","3"
"1814053","2"
"1822457","6"
"1824796","8"
"1825186","1"
"1826044","2"
"1837432","19"
"1840720","1"
"1848160","1"
"1853124","1"
"1853357","2"
"1859473","4"
"1862541","6"
"1864238","4"
"1865020","6"
"1865569","1"
"1866460","1"
"1867355","2"
"1869984","3"
"1875052","4"
"1879207","1"
"1885979","9"
"1886119","4"
"1886765","2"
"1889643","4"
"1891392","3"
"1892958","2"
"1898072","3"
"1898439","2"
"1899259","2"
"1906977","4"
"1911382","7"
"1911697","2"
"1917391","8"
"1918113","8"
"1924714","1"
"1932200","2"
"1940696","2"
"1943589","2"
"1945881","9"
"1946216","3"
"1946535","2"
"1947177","1"
"1949078","4"
"1952875","7"
"1953954","7"
"1954695","2"
"1954971","2"
"1958188","1"
"1960179","2"
"1967983","1"
"1970660","3"
"1975793","3"
"1977022","1"
"1986901","4"
"1990366","1"
"1993267","2"
"1994071","3"
"1994112","4"
"1994117","1"
"1994182","2"
"1994882","4"
"1996122","10"
"1996344","6"
"1999930","2"
"2000431","2"
"2002773","5"
"2002929","3"
"2005140","3"
"2011073","2"
"2011862","3"
"2012289","5"
"2012430","1"
"2016883","2"
"2017881","6"
"2017904","7"
"2019279","7"
"2019780","1"
"2029432","5"
"2030044","2"
"2033814","2"
"2039163","4"
"2043015","3"
"2048098","7"
"2053568","3"
"2055258","4"
"2061969","4"
"2063252","2"
"2063433","3"
"2064808","4"
"2065218","2"
"2066107","4"
"2070658","1"
"2074397","2"
"2074918","3"
"2075469","1"
"2076507","2"
"2077341","3"
"2080976","3"
"2082474","1"
"2084407","6"
"2086288","4"
"2087182","6"
"2087920","2"
"2090080","4"
"2095227","2"
"2100699","2"
"2102209","4"
"2102836","4"
"2103621","3"
"2104936","1"
"2105375","5"
"2108946","4"
"2112274","4"
"2112436","5"
"2114888","2"
"2117341","1"
"2120028","2"
"2121818","5"
"2124165","2"
"2124746","0"
"2125724","1"
"2125781","3"
"2127028","3"
"2127759","5"
"2130267","4"
"2131252","8"
"2132887","6"
"2134553","2"
"2137357","9"
"2139569","1"
"2141808","1"
"2141875","1"
"2144429","1"
"2146383","8"
"2149980","1"
"2150048","2"
"2151087","7"
"2152835","1"
"2155180","3"
"2155509","2"
"2159355","5"
"2160158","2"
"2161586","5"
"2162502","6"
"2164425","5"
"2172660","2"
"2173663","2"
"2175714","3"
"2175825","4"
"2176440","2"
"2177568","3"
"2177826","3"
"2182936","3"
"2187200","9"
"2191872","4"
"2193181","2"
"2193362","2"
"2195252","5"
"2195747","5"
"2199413","2"
"2203588","6"
"2205366","5"
"2206607","3"
"2209894","1"
"2210591","5"
"2212060","1"
"2214244","7"
"2219592","2"
"2221191","3"
"2221787","4"
"2225047","5"
"2226831","1"
"2227097","1"
"2229337","2"
"2229827","2"
"2231249","1"
"2235698","2"
"2236363","4"
"2237857","3"
"2238128","3"
"2241013","2"
"2244608","2"
"2248858","2"
"2254673","1"
"2255721","2"
"2258257","5"
"2258808","5"
"2262724","3"
"2262852","4"
"2264193","1"
"2264669","3"
"2264833","2"
"2270881","2"
"2277100","5"
"2280375","4"
"2280916","3"
"2282123","3"
"2282924","6"
"2284317","3"
"2285793","6"
"2285976","2"
"2287767","1"
"2287903","2"
"2287936","4"
"2288074","2"
"2289225","2"
"2291176","2"
"2304712","2"
"2304864","7"
"2305353","2"
"2305435","2"
"2306984","1"
"2308063","1"
"2310203","3"
"2311477","2"
"2311492","4"
"2312051","4"
"2313573","2"
"2314405","1"
"2315036","4"
"2317051","1"
"2319956","7"
"2323471","2"
"2325345","2"
"2328265","2"
"2328819","7"
"2329204","2"
"2330172","2"
"2330431","2"
"2330611","2"
"2333196","6"
"2335155","6"
"2335502","3"
"2335705","4"
"2336423","3"
"2336633","4"
"2336678","20"
"2337242","3"
"2337988","2"
"2338641","4"
"2339106","2"
"2339735","7"
"2341486","1"
"2345570","2"
"2345773","3"
"2345984","1"
"2346650","2"
"2351315","4"
"2351791","1"
"2353666","10"
"2354792","5"
"2355979","1"
"2356546","2"
"2357750","4"
"2358244","3"
"2359272","2"
"2360325","3"
"2363105","2"
"2364099","5"
"2366636","3"
"2368009","1"
"2368356","2"
"2370163","4"
"2371886","2"
"2374331","1"
"2374687","3"
"2376962","3"
"2377881","6"
"2378513","1"
"2382695","3"
"2388256","5"
"2388574","4"
"2389064","2"
"2390774","2"
"2392665","3"
"2395671","4"
"2401397","2"
"2402694","2"
"2407973","2"
"2410559","2"
"2412532","4"
"2414569","9"
"2415585","3"
"2416736","1"
"2416870","1"
"2418206","2"
"2422220","2"
"2423616","4"
"2431398","1"
"2433602","3"
"2435283","2"
"2445665","4"
"2445952","3"
"2452488","3"
"2452744","1"
"2453648","1"
"2456123","8"
"2461337","1"
"2466268","3"
"2466401","11"
"2468956","6"
"2470298","3"
"2471834","2"
"2472977","3"
"2474310","2"
"2474596","4"
"2475746","4"
"2486091","4"
"2488864","3"
"2490334","19"
"2490707","6"
"2490810","2"
"2494450","2"
"2495283","4"
"2496398","3"
"2498009","6"
"2509205","1"
"2509229","3"
"2510716","5"
"2511126","2"
"2512428","2"
"2513268","3"
"2513279","5"
"2513734","8"
"2514753","1"
"2520560","8"
"2520946","1"
"2523026","1"
"2523543","2"
"2523756","2"
"2524182","3"
"2526110","4"
"2526522","4"
"2530746","1"
"2531658","2"
"2531752","6"
"2532983","4"
"2533872","3"
"2536271","1"
"2536401","2"
"2539567","2"
"2540111","3"
"2540165","8"
"2540441","2"
"2540611","8"
"2541230","2"
"2541742","8"
"2542084","3"
"2547262","4"
"2547514","2"
"2548600","2"
"2550589","5"
"2556015","5"
"2556533","1"
"2558970","8"
"2560022","2"
"2561472","6"
"2561517","6"
"2563676","2"
"2564312","2"
"2564334","4"
"2565481","5"
"2565542","2"
"2567738","4"
"2567893","1"
"2568337","3"
"2568469","1"
"2571450","1"
"2572099","5"
"2573332","9"
"2580674","5"
"2582079","1"
"2585306","1"
"2590004","4"
"2591963","5"
"2593807","8"
"2596348","2"
"2596375","2"
"2597863","2"
"2602840","5"
"2603071","4"
"2603363","9"
"2604291","0"
"2606707","2"
"2608234","3"
"2608743","9"
"2610677","3"
"2615335","1"
"2615666","5"
"2617013","5"
"2618908","4"
"2621703","2"
"2624616","1"
"2625344","2"
"2626084","1"
"2626792","2"
"2629889","2"
"2630011","2"
"2631269","9"
"2637896","3"
"2640564","1"
"2642179","3"
"2642451","3"
"2648388","2"
"2648440","5"
"2650073","1"
"2650189","3"
"2650632","2"
"2651599","6"
"2652138","5"
"2652573","7"
"2654397","1"
"2661655","4"
"2662591","1"
"2663379","3"
"2664568","3"
"2669147","4"
"2670346","4"
"2671220","1"
"2673476","2"
"2674479","1"
"2676747","2"
"2678193","9"
"2679061","2"
"2681201","2"
"2686877","1"
"2690253","1"
"2695153","2"
"2696482","4"
"2699338","4"
"2699847","1"
"2701954","4"
"2703863","3"
"2704104","1"
"2705940","2"
"2707850","2"
"2709568","7"
"2710129","2"
"2713482","2"
"2715421","4"
"2716331","4"
"2716394","5"
"2718648","3"
"2718716","1"
"2724885","4"
"2726003","1"
"2727043","5"
"2729468","3"
"2731907","2"
"2733055","3"
"2739306","4"
"2741588","2"
"2743944","3"
"2743973","3"
"2745058","4"
"2746932","3"
"2748685","4"
"2749108","1"
"2750008","2"
"2751384","5"
"2754770","1"
"2758181","1"
"2760911","7"
"2761529","1"
"2762911","3"
"2763765","3"
"2764327","7"
"2766029","1"
"2766740","2"
"2767596","4"
"2768017","8"
"2768692","4"
"2769461","3"
"2771732","8"
"2771912","3"
"2774239","4"
"2775512","2"
"2776038","1"
"2777278","5"
"2778323","1"
"2778915","1"
"2784513","6"
"2786571","1"
"2792084","5"
"2792756","7"
"2795063","8"
"2796996","5"
"2797133","4"
"2797590","1"
"2797692","4"
"2797942","1"
"2798998","1"
"2799495","15"
"2799503","2"
"2802298","2"
"2806703","1"
"2808092","6"
"2809855","7"
"2813571","1"
"2816436","2"
"2818156","6"
"2819591","1"
"2821564","8"
"2825452","5"
"2831542","3"
"2835727","4"
"2841399","6"
"2842888","3"
"2844759","3"
"2847259","5"
"2847629","3"
"2847995","6"
"2848907","1"
"2850158","5"
"2851976","4"
"2852414","10"
"2853229","4"
"2855326","1"
"2856530","6"
"2858873","2"
"2859127","2"
"2859718","1"
"2862612","1"
"2864007","2"
"2866547","1"
"2879146","2"
"2879712","3"
"2883727","1"
"2885078","4"
"2885530","3"
"2886724","1"
"2887787","4"
"2890114","3"
"2890744","2"
"2892720","3"
"2893025","2"
"2893395","1"
"2893499","5"
"2894466","5"
"2897860","1"
"2897878","3"
"2898249","2"
"2898685","6"
"2900819","4"
"2901008","2"
"2910008","2"
"2910902","3"
"2917202","5"
"2918797","1"
"2923594","2"
"2925763","3"
"2926638","6"
"2926704","3"
"2927636","1"
"2928752","2"
"2929345","2"
"2929996","5"
"2931157","1"
"2934326","2"
"2934919","2"
"2936234","0"
"2936747","4"
"2940010","4"
"2940030","7"
"2942030","2"
"2944249","7"
"2944275","5"
"2945393","2"
"2950246","1"
"2950812","3"
"2951917","9"
"2951938","4"
"2956778","1"
"2957024","4"
"2958193","2"
"2958602","4"
"2958766","3"
"2959384","6"
"2964887","2"
"2965430","7"
"2966252","2"
"2966343","2"
"2968062","2"
"2969481","2"
"2973149","1"
"2973546","1"
"2979491","2"
"2981555","1"
"2985591","1"
"2986317","3"
"2986766","1"
"2987831","1"
"2987907","1"
"2990654","6"
"2992057","4"
"2992603","5"
"2992674","2"
"2993027","6"
"2994679","4"
"2995360","3"
"2997613","5"
"2998999","8"
"2999509","1"
"3004551","2"
"3005632","2"
"3006164","6"
"3006407","6"
"3006710","4"
"3007558","2"
"3012057","1"
"3016467","3"
"3017581","2"
"3022366","3"
"3023728","3"
"3024123","1"
"3027196","3"
"3029060","4"
"3032785","5"
"3034133","1"
"3035517","2"
"3036881","1"
"3037558","4"
"3038136","11"
"3038284","1"
"3038716","4"
"3040174","8"
"3040655","2"
"3043857","1"
"3047393","4"
"3047688","3"
"3048183","3"
"3048542","3"
"3050088","3"
"3054141","7"
"3055385","2"
"3056150","4"
"3058173","1"
"3058290","4"
"3061459","2"
"3063316","4"
"3064167","5"
"3064239","1"
"3065809","2"
"3066225","3"
"3071572","1"
"3074889","2"
"3075030","2"
"3076771","4"
"3076993","4"
"3078487","2"
"3079945","1"
"3080585","5"
"3081709","2"
"3083184","7"
"3083478","2"
"3085760","5"
"3085785","4"
"3087095","4"
"3087248","2"
"3088857","3"
"3090558","3"
"3092190","3"
"3093606","1"
"3097762","2"
"3100161","1"
"3101307","3"
"3106499","1"
"3107143","2"
"3107540","1"
"3108067","1"
"3113602","3"
"3114147","3"
"3115559","23"
"3118684","3"
"3119393","2"
"3119455","1"
"3119567","2"
"3123202","3"
"3124823","1"
"3124867","2"
"3125890","1"
"3126273","3"
"3128923","3"
"3128980","2"
"3129100","4"
"3129807","2"
"3130969","4"
"3131651","3"
"3132073","2"
"3132501","3"
"3133029","2"
"3138210","1"
"3139212","1"
"3139922","3"
"3140011","1"
"3140396","2"
"3141074","3"
"3144283","6"
"3145453","5"
"3146396","4"
"3147878","3"
"3148820","3"
"3150375","4"
"3153105","2"
"3153206","1"
"3154362","4"
"3154599","3"
"3154998","5"
"3157465","4"
"3159227","6"
"3163903","1"
"3166792","3"
"3168369","3"
"3170347","1"
"3170804","3"
"3170925","7"
"3171759","1"
"3173079","2"
"3173104","3"
"3173291","4"
"3174756","3"
"3175737","8"
"3176316","2"
"3176536","2"
"3178123","2"
"3178680","1"
"3179049","1"
"3181361","3"
"3182500","4"
"3183049","2"
"3186056","2"
"3186332","3"
"3187738","3"
"3188495","2"
"3189239","6"
"3189697","1"
"3192490","1"
"3195552","3"
"3196011","6"
"3196328","2"
"3197321","7"
"3198005","3"
"3198104","1"
"3198928","2"
"3201594","5"
"3204186","6"
"3205349","3"
"3207346","5"
"3211105","2"
"3211628","2"
"3215780","4"
"3216399","1"
"3223215","1"
"3224206","4"
"3224286","5"
"3224648","2"
"3224732","4"
"3227608","2"
"3227801","2"
"3232086","1"
"3234145","2"
"3234391","1"
"3236596","3"
"3236651","2"
"3240099","5"
"3243194","2"
"3243583","4"
"3244640","1"
"3245828","5"
"3249015","3"
"3250789","4"
"3251004","2"
"3251237","2"
"3251723","3"
"3252591","2"
"3253204","4"
"3254512","1"
"3254713","2"
"3255234","1"
"3255283","2"
"3256881","2"
"3259822","4"
"3261241","2"
"3262094","4"
"3262557","2"
"3264490","4"
"3267883","5"
"3269617","2"
"3270134","1"
"3273293","2"
"3273409","2"
"3275199","3"
"3276685","2"
"3277022","1"
"3280603","1"
"3282408","4"
"3283664","4"
"3284277","1"
"3285507","1"
"3290283","1"
"3291750","2"
"3292830","2"
"3293192","5"
"3294640","1"
"3294862","3"
"3297125","1"
"3299202","1"
"3302946","9"
"3305378","3"
"3306902","5"
"3309064","7"
"3311158","2"
"3315914","6"
"3316064","6"
"3316332","1"
"3324026","2"
"3324257","3"
"3327423","1"
"3328235","4"
"3330348","1"
"3330467","3"
"3331195","3"
"3331431","2"
"3331894","2"
"3332357","3"
"3333856","1"
"3336636","5"
"3337571","3"
"3337597","4"
"3337672","1"
"3338128","1"
"3339894","2"
"3340020","3"
"3341642","2"
"3342121","1"
"3343789","2"
"3344170","8"
"3346265","2"
"3351272","4"
"3354242","7"
"3355822","4"
"3356576","7"
"3358149","3"
"3362207","7"
"3363339","2"
"3363344","2"
"3364427","4"
"3366795","4"
"3368137","1"
"3372268","1"
"3372729","3"
"3376634","2"
"3383573","3"
"3384814","3"
"3385944","1"
"3391460","5"
"3391976","2"
"3393314","2"
"3393986","3"
"3395008","1"
"3396515","7"
"3397215","1"
"3397563","5"
"3407084","1"
"3408927","4"
"3411383","1"
"3411818","3"
"3412203","2"
"3415029","2"
"3415418","7"
"3420738","3"
"3422759","10"
"3423542","3"
"3427460","6"
"3430016","4"
"3432911","3"
"3436710","2"
"3437057","2"
"3437464","4"
"3441282","1"
"3442575","2"
"3442781","2"
"3443645","5"
"3443677","6"
"3447590","5"
"3451874","3"
"3452659","1"
"3453387","1"
"3454523","1"
"3455472","1"
"3456922","2"
"3460971","2"
"3461661","3"
"3462473","1"
"3466776","1"
"3466966","2"
"3467544","2"
"3470415","6"
"3471020","1"
"3471093","4"
"3472956","3"
"3475299","1"
"3476131","1"
"3477228","4"
"3479603","1"
"3479728","7"
"3481720","1"
"3482725","3"
"3483480","2"
"3484171","4"
"3484578","1"
"3484896","4"
"3486740","2"
"3489966","10"
"3495739","4"
"3496807","1"
"3498904","2"
"3499173","4"
"3500724","1"
"3500917","2"
"3503010","3"
"3504955","1"
"3507543","2"
"3507830","2"
"3508155","2"
"3508164","1"
"3513963","1"
"3515284","1"
"3516241","1"
"3517350","3"
"3517639","2"
"3527859","2"
"3529446","4"
"3530583","3"
"3530910","1"
"3532375","3"
"3533665","1"
"3534019","2"
"3535348","2"
"3535951","1"
"3536906","2"
"3538242","4"
"3538353","4"
"3538580","3"
"3538696","3"
"3539335","2"
"3539882","2"
"3540615","4"
"3541190","1"
"3541763","2"
"3550102","2"
"3551643","1"
"3552464","3"
"3555222","5"
"3557572","3"
"3557725","4"
"3557803","1"
"3559437","5"
"3560026","1"
"3561697","4"
"3565378","5"
"3567012","2"
"3569589","1"
"3570655","2"
"3570791","1"
"3570923","3"
"3574965","3"
"3575990","1"
"3576201","1"
"3577564","1"
"3578192","1"
"3580219","2"
"3580220","6"
"3583265","3"
"3584073","2"
"3588484","3"
"3589709","1"
"3590193","6"
"3590811","1"
"3591220","3"
"3591317","4"
"3591473","2"
"3592763","4"
"3593581","3"
"3595835","2"
"3596328","4"
"3596695","2"
"3596709","3"
"3599222","4"
"3599442","5"
"3600527","1"
"3601963","7"
"3602062","3"
"3603518","3"
"3605629","6"
"3607682","1"
"3607787","4"
"3610044","2"
"3612189","2"
"3615408","6"
"3623157","2"
"3623236","3"
"3623469","5"
"3623756","1"
"3624648","5"
"3632118","3"
"3636286","4"
"3636478","5"
"3640371","2"
"3640561","4"
"3642192","4"
"3642313","2"
"3644138","4"
"3644367","5"
"3644446","3"
"3646011","2"
"3651561","6"
"3654559","5"
"3655008","2"
"3657186","2"
"3657639","2"
"3659395","2"
"3664519","1"
"3665131","4"
"3665247","13"
"3665766","2"
"3666676","2"
"3668369","3"
"3669905","3"
"3670029","1"
"3673332","3"
"3673574","2"
"3674980","3"
"3675917","2"
"3676968","4"
"3678238","3"
"3678750","1"
"3682480","3"
"3684239","2"
"3687126","9"
"3687940","4"
"3689468","2"
"3690269","2"
"3690381","4"
"3690396","2"
"3691070","2"
"3691587","5"
"3692526","1"
"3692734","2"
"3693965","1"
"3695249","2"
"3695702","1"
"3699751","2"
"3703279","3"
"3703449","5"
"3703621","3"
"3705092","2"
"3705399","2"
"3708246","5"
"3709277","2"
"3709744","5"
"3710511","5"
"3715323","1"
"3716691","3"
"3720599","6"
"3720773","4"
"3724900","1"
"3725179","2"
"3725873","2"
"3728642","1"
"3730897","1"
"3731171","3"
"3731211","2"
"3739581","3"
"3740443","4"
"3740703","3"
"3741001","1"
"3741254","1"
"3746135","4"
"3748043","1"
"3748151","1"
"3749899","3"
"3756939","1"
"3757474","2"
"3758938","1"
"3759559","1"
"3760663","6"
"3763728","9"
"3768632","2"
"3768893","2"
"3769089","1"
"3769469","1"
"3769838","1"
"3772647","1"
"3772671","4"
"3773440","1"
"3773714","1"
"3773944","7"
"3774556","3"
"3775843","6"
"3782073","2"
"3783554","2"
"3784786","1"
"3787026","3"
"3787346","6"
"3787873","2"
"3791283","3"
"3792453","1"
"3794679","4"
"3795993","10"
"3798149","2"
"3801973","1"
"3802535","1"
