id,favorite
"1283909",""
"1287180","3"
"1287620","1"
"1290423",""
"1291363","4"
"1292792","1"
"1292841",""
"1296597",""
"1297025",""
"1300317",""
"1301117",""
"1303746","1"
"1306823","5"
"1308057","0"
"1314611",""
"1317598","3"
"1321969","1"
"1323925",""
"1325378","3"
"1327048",""
"1328361",""
"1333648","2"
"1341622",""
"1344188",""
"1347099","4"
"1349397","4"
"1350748",""
"1352169","1"
"1359624","6"
"1362256",""
"1368164","3"
"1371333",""
"1375393",""
"1376746",""
"1380144","0"
"1381010",""
"1382788","7"
"1383142","2"
"1386978","3"
"1387005","2"
"1388609","12"
"1403646",""
"1415205","11"
"1415218",""
"1418846","3"
"1420499",""
"1426984","1"
"1427649","2"
"1432592",""
"1435315","0"
"1447499","3"
"1453551","8"
"1455037","16"
"1457733",""
"1457793",""
"1460915",""
"1462462","0"
"1463182",""
"1463867","6"
"1466122","1"
"1469084","1"
"1475128",""
"1482803","6"
"1484671",""
"1485020",""
"1492560",""
"1495371","1"
"1497481","24"
"1500959",""
"1503122","1"
"1508825","2"
"1510442",""
"1511283",""
"1513871","3"
"1516715",""
"1519735",""
"1520973","1"
"1526233",""
"1528012","3"
"1530083",""
"1532137",""
"1532193","5"
"1534166",""
"1534489","2"
"1537478",""
"1547884","21"
"1551070","1"
"1555149","1"
"1557487",""
"1560300",""
"1562145",""
"1565052","1"
"1571366","1"
"1576040","2"
"1580504","2"
"1582511","1"
"1582738",""
"1584807",""
"1596723","1"
"1597153","1"
"1600888",""
"1608703",""
"1614811","9"
"1617858",""
"1619117",""
"1622145","6"
"1625816","1"
"1626919","2"
"1628185",""
"1628522",""
"1628566","1"
"1628799","1"
"1630609","2"
"1631134","0"
"1631624",""
"1631683","1"
"1633173",""
"1637275","9"
"1638248","2"
"1640342","1"
"1640731",""
"1641415",""
"1645830",""
"1646822","2"
"1649305",""
"1650854","2"
"1651118",""
"1652178","6"
"1655626",""
"1655769","78"
"1659591",""
"1660060","32"
"1660405",""
"1666650",""
"1666869",""
"1674625",""
"1675383","0"
"1676845","2"
"1677463","1"
"1680022","1"
"1683198",""
"1690138","2"
"1691730",""
"1693861","1"
"1695326",""
"1700882","2"
"1702415",""
"1704107","3"
"1706433","1"
"1712503","3"
"1716735","1"
"1717602",""
"1717746",""
"1723721","2"
"1725341","2"
"1726617","5"
"1732724",""
"1733957","5"
"1734213","1"
"1734469","2"
"1735374","5"
"1736161","2"
"1738715","1"
"1741445",""
"1744282",""
"1745452","1"
"1750214","10"
"1753726","2"
"1753822",""
"1754004","1"
"1755743",""
"1757251",""
"1760325","2"
"1779823","2"
"1780907",""
"1781071",""
"1786532","3"
"1791288",""
"1793993",""
"1795114","1"
"1795615",""
"1800995","1"
"1802066","0"
"1802354","1"
"1802708","1"
"1804867",""
"1807974","2"
"1812773","3"
"1826893","1"
"1837267","2"
"1838366",""
"1845098",""
"1845554",""
"1846081",""
"1851995",""
"1854806","0"
"1857039","2"
"1860470","9"
"1861630",""
"1862391",""
"1862710","6"
"1864700","1"
"1868320","2"
"1877727",""
"1880445","1"
"1897777","3"
"1898659","1"
"1901761",""
"1902833",""
"1908492","17"
"1908909","0"
"1914409","1"
"1917937","1"
"1918728",""
"1921043",""
"1921832","3"
"1927380","3"
"1933926",""
"1936633","1"
"1938430","2"
"1939289","2"
"1941499","11"
"1942199","2"
"1944400",""
"1945005","8"
"1945248",""
"1945741",""
"1948535",""
"1954502","1"
"1955343",""
"1959448","3"
"1960681","1"
"1961438",""
"1962299","8"
"1963195",""
"1964714",""
"1967181","1"
"1980001",""
"1980345","2"
"1980772",""
"1983292",""
"1985638",""
"1985812",""
"1986708","1"
"1986953",""
"1993833","3"
"1997786","3"
"1998341",""
"1999096","11"
"1999234","2"
"1999961","1"
"2008173","39"
"2014938",""
"2015984","2"
"2017094","11"
"2018241",""
"2019730",""
"2019790",""
"2024294","3"
"2024968","1"
"2032814",""
"2042243",""
"2043557","2"
"2044517","2"
"2046786",""
"2055851",""
"2057164","1"
"2057403",""
"2060750",""
"2060982",""
"2060984","5"
"2068595","1"
"2073564","4"
"2075923",""
"2082262","2"
"2090872",""
"2092143",""
"2093666",""
"2098046","1"
"2100184","8"
"2107251",""
"2112644",""
"2113463","2"
"2114896","45"
"2115796","2"
"2118882","2"
"2123362","3"
"2123586",""
"2123641","1"
"2131527","2"
"2131843","2"
"2134085",""
"2137505",""
"2144468","1"
"2151166","1"
"2151171","1"
"2153681",""
"2154976",""
"2157272","1"
"2159920",""
"2160221","1"
"2160232","1"
"2166532",""
"2167310","4"
"2168836",""
"2171303","1"
"2171875","1"
"2173465","0"
"2180133","5"
"2187103","5"
"2189408",""
"2190261",""
"2190279",""
"2192948","3"
"2194473","2"
"2197492","0"
"2199638",""
"2199898","1"
"2206415","2"
"2206586","1"
"2209105",""
"2209457",""
"2210260","1"
"2212223",""
"2212478",""
"2214799",""
"2222355","6"
"2225257",""
"2228860","6"
"2233062","6"
"2234283",""
"2236936",""
"2238107","14"
"2238515","1"
"2240129","2"
"2244357",""
"2250270","1"
"2250752",""
"2255476",""
"2256495",""
"2256950","2"
"2258781","1"
"2260799",""
"2262672",""
"2263010","5"
"2265991","1"
"2268814",""
"2268985",""
"2272207",""
"2274438","3"
"2275241","2"
"2281728",""
"2287123",""
"2287652","1"
"2288022","1"
"2292846","2"
"2298439","1"
"2299899",""
"2300146","0"
"2301765",""
"2302776",""
"2303147","25"
"2304699","1"
"2309221",""
"2312161",""
"2312650","0"
"2317473",""
"2320110","15"
"2322261","1"
"2323104",""
"2325420","6"
"2329187","1"
"2329346",""
"2330563","1"
"2330994","1"
"2332413","1"
"2349325","1"
"2350605","1"
"2353830",""
"2362594",""
"2363283",""
"2365822","3"
"2370015","16"
"2372316","1"
"2372635","4"
"2374697","1"
"2381199",""
"2381296",""
"2381394","4"
"2382130",""
"2384643","2"
"2386884","1"
"2389097","3"
"2389919",""
"2392236","2"
"2397902","1"
"2399660","2"
"2402121","9"
"2407616",""
"2411039","5"
"2412031",""
"2412738",""
"2414064","6"
"2415261","5"
"2418609","9"
"2421218","10"
"2427523",""
"2430109","5"
"2436020","2"
"2436520",""
"2441004",""
"2443166","2"
"2447337","6"
"2447451",""
"2447625",""
"2452318",""
"2452470",""
"2455492","7"
"2458329","1"
"2461051",""
"2461776",""
"2462235","1"
"2464121",""
"2464158",""
"2464505",""
"2466443",""
"2470694","8"
"2474802",""
"2475126",""
"2476436",""
"2477862","1"
"2483630",""
"2486406","1"
"2486887",""
"2489379","10"
"2489926","1"
"2494728",""
"2494854","1"
"2497935",""
"2498978",""
"2499036","1"
"2501871",""
"2507777",""
"2508698",""
"2509013",""
"2510311","1"
"2512026","2"
"2512849","0"
"2513863","13"
"2516266",""
"2521658",""
"2522967",""
"2525656",""
"2529772","1"
"2533049","12"
"2534971","1"
"2535210",""
"2535516","2"
"2536491",""
"2536896","2"
"2540337","2"
"2543881","2"
"2543966","1"
"2544235",""
"2546134","1"
"2546957","2"
"2550809","1"
"2551368","1"
"2556357","2"
"2557586",""
"2561564",""
"2561999","6"
"2562325","3"
"2563073","2"
"2563978","6"
"2564085","2"
"2566076","1"
"2566096",""
"2568112",""
"2568835","1"
"2568954",""
"2569938",""
"2575435",""
"2576734","4"
"2578645",""
"2583065",""
"2583402",""
"2587212",""
"2589928","3"
"2592092","44"
"2593016","1"
"2596690",""
"2601464",""
"2601761","2"
"2604271",""
"2604674",""
"2605282",""
"2608419",""
"2612807",""
"2613708","1"
"2614862","99"
"2618944","7"
"2621706","3"
"2622658","1"
"2626639",""
"2632389",""
"2634159","3"
"2634203","2"
"2636322",""
"2639813",""
"2640173",""
"2645464",""
"2647935","2"
"2647941",""
"2656765",""
"2657881",""
"2660512","1"
"2660629","3"
"2660910",""
"2661709",""
"2665820",""
"2666839","1"
"2666923",""
"2667009",""
"2668983","1"
"2669690","1791"
"2672165",""
"2674959",""
"2677524","4"
"2677928",""
"2678426",""
"2688382",""
"2688624",""
"2688980",""
"2696481","7"
"2702547","3"
"2705667","1"
"2711084","1"
"2711709","2"
"2716669","23"
"2716892",""
"2717653","0"
"2720171",""
"2725597",""
"2727652",""
"2730498",""
"2735694",""
"2740831",""
"2743107","1"
"2744420","0"
"2745895",""
"2746591",""
"2756422","1"
"2756553","9"
"2757203","1"
"2758027","1"
"2761458","8"
"2764229",""
"2766976","1"
"2767811","1"
"2774074","3"
"2775242","5"
"2778768",""
"2780247",""
"2781574","3"
"2784782","3"
"2785323",""
"2785414",""
"2785978",""
"2788805",""
"2789182",""
"2791793",""
"2794137","16"
"2795280","1"
"2799814","3"
"2800975","1"
"2802541","11"
"2805280",""
"2806004","2"
"2806625","2"
"2808368","5"
"2813478",""
"2813854","1"
"2820249","60"
"2821509","8"
"2825144","3"
"2831921","1"
"2832577","1"
"2834034","11"
"2834071",""
"2837593","4"
"2839663","1"
"2846745","1"
"2848481","2"
"2849302",""
"2850074",""
"2855826",""
"2858345","5"
"2858574",""
"2860354",""
"2860879","28"
"2862690",""
"2863864","1"
"2864739","1"
"2864743","1"
"2867027","5"
"2869930",""
"2870880","1"
"2880519","10"
"2880638","4"
"2881479","3"
"2889933",""
"2890218",""
"2891184",""
"2893628",""
"2896641",""
"2902041",""
"2902406","1"
"2903879",""
"2905349","2"
"2905745",""
"2905886","3"
"2909826",""
"2915574",""
"2915841",""
"2916338","1"
"2917370","1"
"2917395",""
"2920434",""
"2920752","8"
"2921242","1"
"2926402","1"
"2928006",""
"2929993",""
"2935270",""
"2937249","1"
"2938563",""
"2940500",""
"2941334",""
"2943892","1"
"2948037","1"
"2951738",""
"2951793",""
"2952189",""
"2952710","6"
"2953188",""
"2954018",""
"2955183","1"
"2957475",""
"2962038","3"
"2962202",""
"2962811",""
"2963116",""
"2965487",""
"2967874",""
"2968502",""
"2968690","6"
"2969719",""
"2970356",""
"2971826","6"
"2972468",""
"2973551","1"
"2973993",""
"2977370",""
"2978441",""
"2980143","17"
"2980327",""
"2982973",""
"2983318","1"
"2983384","1"
"2985097","2"
"2988542",""
"2989669",""
"2993517",""
"2994412",""
"2996459",""
"2997131",""
"2998653",""
"3002828","3"
"3005360","1"
"3005506","2"
"3006090","0"
"3007927",""
"3008059",""
"3009048",""
"3009137",""
"3013692","1"
"3016623",""
"3019125","1"
"3019353","1"
"3022446",""
"3023050","2"
"3024833","1"
"3024891",""
"3032770","2"
"3036134","2"
"3036711","1"
"3039545","1"
"3040304","0"
"3044485",""
"3047437","6"
"3048055","1"
"3048982","3"
"3050703","1"
"3051285","5"
"3053972","1"
"3055577",""
"3059483","2"
"3067813",""
"3069876",""
"3069981",""
"3073751",""
"3074614","3"
"3074703",""
"3076581",""
"3079463","1"
"3079901","0"
"3079925","4"
"3081421","1"
"3087714",""
"3092745",""
"3092986",""
"3095206","1"
"3098834","1"
"3100128",""
"3105690",""
"3106054","2"
"3107128",""
"3108597","3"
"3108944",""
"3110353","1"
"3111869","4"
"3113253","1"
"3116542",""
"3117488","0"
"3119804",""
"3121367","7"
"3123831","4"
"3124051","1"
"3124063","1"
"3125547",""
"3125556","9"
"3127122",""
"3128062","10"
"3129899","10"
"3130141",""
"3131588","1"
"3146324","21"
"3146798","108"
"3152284",""
"3156710","1"
"3156992",""
"3158194",""
"3164288",""
"3168527","12"
"3168805","37"
"3169404","1"
"3170196",""
"3170263","1"
"3171138",""
"3171493",""
"3174066",""
"3174128",""
"3174747",""
"3176590","1"
"3177171","2"
"3178200","3"
"3181358","1"
"3181583",""
"3182695","1"
"3190289",""
"3190821",""
"3191338","4"
"3194632","5"
"3195788","0"
"3195917",""
"3196335","6"
"3199284",""
"3199568",""
"3200011",""
"3201896",""
"3202348","2"
"3204194","8"
"3204891",""
"3205857",""
"3207051","1"
"3208604","3"
"3225467","0"
"3226713","1"
"3229046",""
"3234984",""
"3238045","1"
"3240974","1"
"3242732",""
"3243506",""
"3244064","3"
"3247270",""
"3248613",""
"3252400",""
"3254112","1"
"3260310",""
"3264541","1"
"3265435","1"
"3268484",""
"3269578","23"
"3272940","2"
"3278354","1"
"3282710",""
"3283562","5"
"3284406",""
"3284433",""
"3287105","1"
"3287703",""
"3287821",""
"3288694","3"
"3289032",""
"3291936","10"
"3293117","1"
"3298006",""
"3298239","1"
"3298891","2"
"3300393",""
"3303155",""
"3303493",""
"3303886","1"
"3306376",""
"3312958","1"
"3315660",""
"3315687",""
"3319249","2"
"3319282",""
"3319288",""
"3320363","2"
"3321978","3"
"3323038",""
"3324926","1"
"3330500",""
"3330906","1"
"3331548","1"
"3332283",""
"3337263","9"
"3342825",""
"3346730","1"
"3350933",""
"3355160","1"
"3355669",""
"3355735","3"
"3356868","2"
"3359185",""
"3362464",""
"3362873","1"
"3363495","7"
"3364189","1"
"3365150",""
"3366189",""
"3371314","29"
"3371660","0"
"3372003",""
"3372137","2"
"3377210",""
"3380289",""
"3382147","1"
"3386132",""
"3387603","0"
"3391345","1"
"3391623","3"
"3392023","4"
"3393428",""
"3393557","2"
"3393790","1"
"3394355",""
"3397077",""
"3400759","13"
"3400836",""
"3405775","6"
"3410274","7"
"3413224","1"
"3417521","3"
"3429199","2"
"3431842","4"
"3433489","1"
"3438128",""
"3438588","3"
"3438923","7"
"3439663","7"
"3442172","1"
"3443083",""
"3444310",""
"3445659","2"
"3445821",""
"3448382","1"
"3450697","1"
"3451964",""
"3452034",""
"3452881",""
"3457391","35"
"3460299","3"
"3461298","2"
"3463507",""
"3463614",""
"3466906",""
"3466975",""
"3468268","16"
"3470210",""
"3471981",""
"3476278","2"
"3476741",""
"3477452","1"
"3479504",""
"3483832",""
"3487913",""
"3489620",""
"3489859","1"
"3490593","5"
"3491956","1"
"3492288",""
"3492776",""
"3495735","1"
"3497559","2"
"3500659",""
"3502384",""
"3503102","43"
"3504068",""
"3507146",""
"3507542","1"
"3508225","1"
"3513100","1"
"3515694",""
"3523962",""
"3524790",""
"3527130",""
"3527371",""
"3531053",""
"3542412",""
"3543091","0"
"3543163","1"
"3546908",""
"3549459","2"
"3550790","35"
"3552332",""
"3553143",""
"3555112","0"
"3558702","1"
"3562027",""
"3563794",""
"3566016","1"
"3569183",""
"3571080","2"
"3571303",""
"3574474",""
"3576257","2"
"3577289",""
"3582496",""
"3583562",""
"3584121",""
"3586839",""
"3587100",""
"3593964",""
"3594080","1"
"3597445",""
"3597682","1"
"3601530","1"
"3601815",""
"3602530",""
"3602638",""
"3604436",""
"3609005","6"
"3614080","2"
"3614467","1"
"3616485","1"
"3619265",""
"3621773",""
"3623610",""
"3625703",""
"3628287",""
"3632283","3"
"3634613",""
"3637545",""
"3637918",""
"3638619","8"
"3640993","13"
"3640995","1"
"3643509",""
"3643799",""
"3644512","1"
"3654197","1"
"3655217",""
"3658604",""
"3666538",""
"3671930","1"
"3674564",""
"3677486",""
"3682435","0"
"3684645","1"
"3688447",""
"3689455","2"
"3690161","1"
"3697392","1"
"3703350","1"
"3705492",""
"3708476","0"
"3708925",""
"3710907","1"
"3711098","1"
"3724925","2"
"3725525","2"
"3725618",""
"3727332","1"
"3727689",""
"3728798","5"
"3731005",""
"3732495",""
"3737126",""
"3746714","0"
"3748682","1"
"3750164",""
"3755305","3"
"3756924","2"
"3758575","1"
"3760792",""
"3761899",""
"3762746","16"
"3764589","6"
"3770446","0"
"3772108","1"
"3778311",""
"3784408",""
"3788116",""
"3788808",""
"3793246","18"
"3797693",""
"3799005",""
"3804797",""
"3810058","6"
"3811235","0"
"3814375","2"
"3817642","1"
"3818165","2"
"3818428","3"
"3818983",""
"3822614",""
"3823969",""
"3824160",""
"3826083",""
"3826290","2"
"3827927",""
"3835742",""
"3836545","2"
"3838908",""
"3844996",""
"3846199",""
"3849529",""
"3852637",""
"3853986","1"
"3855869",""
"3856664",""
"3858926",""
"3860529","1"
"3863339","1"
"3867714","4"
"3873955",""
"3875183",""
"3876203",""
"3876498",""
"3876907",""
"3877997","1"
"3883072",""
"3884087","0"
"3890390",""
"3890693","0"
"3893903","2"
"3894155","0"
"3895322","6"
"3895530","1"
"3896365",""
"3897783",""
"3902411","9"
"3903502",""
"3904141","1"
"3905310",""
"3911267","1"
"3913837","2"
"3914572","2"
"3914936",""
"3916736","1"
"3917670",""
"3920209",""
"3922872",""
"3923285","1"
"3924686",""
"3926576","1"
"3926738",""
"3927456","4"
"3927795","1"
"3930762","5"
"3931621",""
"3935744",""
"3936117","3"
"3938928",""
"3939773","2"
"3947039",""
"3949171",""
"3950131","2"
"3951832",""
"3952122","15"
"3952687","1"
"3952737",""
"3955803","15"
"3956775",""
"3958632",""
"3960527",""
"3962105",""
"3962463","1"
"3962849",""
"3964595",""
"3966756",""
"3969047","2"
"3969110",""
"3973482",""
"3974211","1"
"3975566",""
"3977274",""
"3979975",""
"3982132",""
"3983638","1"
"3991291",""
"3993005","1"
"3994436",""
"3999733",""
"4003325","5"
"4003823","13"
"4004313","5"
"4004400",""
"4009817","4"
"4009871",""
"4013696",""
"4017757","9"
"4019128","0"
"4023243",""
"4024275",""
"4028310",""
"4029201","1"
"4029956",""
"4030076","1"
"4030750",""
"4030945",""
"4032094","1"
"4033080",""
"4033574","3"
"4047893",""
"4049160","1"
"4049182",""
"4055982",""
"4056695",""
"4058217","5"
"4060867","4"
"4062879",""
"4063154",""
"4063741",""
"4069400","1"
"4072641",""
"4073945",""
"4074027","1"
"4081988",""
"4082401",""
"4083204","24"
"4083291",""
"4083643","1"
"4084218","1"
"4084979","14"
"4087734","0"
"4091083",""
"4094608",""
"4094701","1"
"4094854","2"
"4097953",""
"4100262",""
"4102206","2"
"4103003","1"
"4106288",""
"4107673",""
"4108595","1"
"4110964",""
"4111311","0"
"4111808","4"
"4113278","0"
"4116944",""
"4118986","2"
"4121629","51"
"4124182","3"
"4124184","2"
"4129496","3"
"4135138","5"
"4141900",""
"4146969",""
"4147733",""
"4151234","4"
"4156723","1"
"4157088","1"
"4157225","1"
"4158434",""
"4158664","1"
"4159500","1"
"4163122","22"
"4164840",""
"4165680","1"
"4170418","2"
"4176574","10"
"4180631","1"
"4187980",""
"4192207","1"
"4198562","3"
"4203464","1"
"4203798",""
"4206850","1"
"4208126",""
"4208365",""
"4209104","5"
"4210653","2"
"4211697","1"
"4212290",""
"4216186",""
"4216429","2"
"4223255",""
"4224053",""
"4224945",""
"4225206",""
"4231018","1"
"4232244","3"
"4232615",""
"4234751",""
"4240757",""
"4249253",""
"4250061","1"
"4252208","2"
"4253876",""
"4253938",""
"4254900",""
"4255975","1"
"4256205",""
"4258539",""
"4260108","4"
"4262636",""
"4271855",""
"4276432",""
"4281746",""
"4287174",""
"4290908",""
"4293565",""
"4293634","1"
"4296820",""
"4298953",""
"4306589","2"
"4306873","2"
"4308261","1"
"4308445",""
"4309152","2"
"4310535","1"
"4313864",""
"4314222","4"
"4315092",""
"4316770","1"
"4317107",""
"4317257","1"
"4319710",""
"4320252","4"
"4321571",""
"4325563","3"
"4329749",""
"4330738",""
"4331201","1"
"4332021",""
"4333132",""
"4337259","2"
"4337741",""
"4339734",""
"4343386","2"
"4344325","0"
"4344703","4"
"4344868",""
"4348263","1"
"4350588","2"
"4353625","2"
"4355413",""
"4362453","0"
"4364028",""
"4365117",""
"4369215",""
"4369360",""
"4370450","1"
"4375892",""
"4385771",""
"4386125",""
"4386161",""
"4392884",""
"4395722",""
"4403565","1"
"4404940","2"
"4405546",""
"4406710",""
"4406948",""
"4411867",""
"4419883","4"
"4424886",""
"4426184","13"
"4432176",""
"4440930",""
"4442795",""
"4443331",""
"4445144","1"
"4446247","5"
"4448643",""
"4452161","6"
"4453822","5"
"4459707",""
"4461355",""
"4465113","1"
"4466662",""
"4468605","3"
"4471657",""
"4475086",""
"4476633",""
"4481701","2"
"4481944","2"
"4482272",""
"4482316","0"
"4486383",""
"4488618","1"
"4488620","0"
"4490276",""
"4490723","4"
"4493378",""
"4494662","3"
"4495700","2"
"4496681",""
"4498897","2"
"4500373","1"
"4503504","1"
"4504177",""
"4505794",""
"4506124","1"
"4511522",""
"4513155",""
"4517276",""
"4520118","4"
"4521213","1"
"4523022","4"
"4524553","1"
"4524911","10"
"4525558","1"
"4527790",""
"4529484","3"
"4540753","69"
"4546012",""
"4546091",""
"4546591","8"
"4548298",""
"4556066",""
"4564129",""
"4565486",""
"4576528",""
"4579809","1"
"4580329","15"
"4580967",""
"4584009",""
"4584786",""
"4588250",""
"4588581","34"
"4590361",""
"4592149",""
"4594798","1"
"4595537","6"
"4603512",""
"4603815",""
"4605384",""
"4606513",""
"4606866","1"
"4608597",""
"4609677",""
"4610408",""
"4613361","1"
"4613739","2"
"4614542","2"
"4615482",""
"4616938",""
"4616950",""
"4621516",""
"4630071",""
"4632897",""
"4635837","1"
"4636773","1"
"4636843","0"
"4639939",""
"4642761",""
"4642764","1"
"4646395","2"
"4647646",""
"4650636","9"
"4650980",""
"4652213",""
"4654932","1"
"4655535",""
"4657237",""
"4659575","0"
"4664521",""
"4664756","1"
"4665049","10"
"4667213",""
"4669115","1"
"4670639","1"
"4672301",""
"4673158","2"
"4673976",""
"4674992",""
"4683616",""
"4684013",""
"4685487","7"
"4688512","4"
"4695207",""
"4695631","2"
"4695854",""
"4698375",""
"4704528","1"
"4707931","1"
"4709109","6"
"4709173","1"
"4710400",""
"4711787",""
"4716811",""
"4718646",""
"4724169",""
"4725641","1"
"4726443",""
"4728895",""
"4731791",""
"4733169","6"
"4733175","7"
"4735232",""
"4735306","0"
"4737721","1"
"4745580",""
"4745699",""
"4749579",""
"4753184",""
"4753529","1"
"4753705",""
"4760955",""
"4763197",""
"4765263",""
"4765512","2"
"4769580","1"
"4772223",""
"4773149",""
"4774769","2"
"4776863","1"
"4780317",""
"4780873","7"
"4783558","2"
"4783759",""
"4784187","0"
"4784754",""
"4785635",""
"4787456",""
"4792896",""
"4793583","0"
"4797166","0"
"4803799","4"
"4806070",""
"4809022",""
"4809766",""
"4812101",""
"4812288","3"
"4814312",""
"4814914",""
"4817815",""
"4819560",""
"4820944",""
"4824450",""
"4825683","75"
"4828413",""
"4832102","1"
"4832323",""
"4833023",""
"4834398",""
"4835784","3"
"4836467","1"
"4840339",""
"4845386",""
"4845530",""
"4847330","1"
"4847538",""
"4849899","2"
"4850702","32"
"4854775",""
"4855162","4"
"4855211",""
"4856382",""
"4856424","2"
"4857471","1"
"4858651",""
"4864295","2"
"4865016",""
