id,ncomments
"2293902","0"
"2298853","1"
"2301457","0"
"2307946","1"
"2310558","1"
"2311811","0"
"2321643","0"
"2328678","2"
"2331951","2"
"2332321","0"
"2333586","4"
"2335244","4"
"2341741","4"
"2341860","2"
"2345076","1"
"2346451","2"
"2346765","1"
"2346927","0"
"2348789","0"
"2349222","1"
"2356373","2"
"2358047","3"
"2363716","0"
"2366698","0"
"2374527","0"
"2375541","0"
"2384085","0"
"2393203","0"
"2394762","0"
"2398269","0"
"2399007","1"
"2401706","2"
"2405199","0"
"2410477","6"
"2411096","0"
"2413276","1"
"2419854","0"
"2430431","0"
"2437800","1"
"2441615","1"
"2442264","0"
"2443155","0"
"2444635","1"
"2445217","0"
"2446366","0"
"2448256","1"
"2453341","0"
"2453524","2"
"2453944","0"
"2455056","0"
"2456714","5"
"2460608","0"
"2460941","0"
"2463306","1"
"2465260","0"
"2467419","1"
"2469644","3"
"2470035","0"
"2470879","8"
"2475510","0"
"2475695","0"
"2477546","0"
"2480501","0"
"2481862","1"
"2482872","0"
"2488089","2"
"2490983","0"
"2490996","2"
"2491966","0"
"2495472","3"
"2496178","0"
"2496989","0"
"2497501","1"
"2499579","0"
"2501012","0"
"2501349","0"
"2501729","0"
"2502927","0"
"2504643","0"
"2505149","2"
"2508155","0"
"2508980","2"
"2510626","3"
"2515834","0"
"2517735","0"
"2519420","0"
"2520050","0"
"2520667","1"
"2527729","3"
"2528622","1"
"2532196","0"
"2535138","0"
"2536098","6"
"2540332","0"
"2540794","0"
"2541846","0"
"2541850","0"
"2541934","0"
"2556091","0"
"2557393","0"
"2559856","1"
"2563238","0"
"2567427","0"
"2567890","3"
"2573354","0"
"2574341","0"
"2576754","0"
"2577055","2"
"2579103","2"
"2580473","6"
"2586130","1"
"2587838","0"
"2593158","0"
"2600002","0"
"2601059","4"
"2605149","0"
"2608383","0"
"2608541","4"
"2611895","2"
"2612622","0"
"2615554","7"
"2616867","0"
"2617322","0"
"2620226","0"
"2621007","2"
"2622555","0"
"2629256","3"
"2631080","0"
"2635161","0"
"2637494","3"
"2638555","1"
"2639536","0"
"2642046","1"
"2642494","2"
"2642507","0"
"2643462","1"
"2644493","4"
"2649672","0"
"2649949","0"
"2652233","0"
"2653180","1"
"2654385","7"
"2654712","0"
"2659223","0"
"2661236","0"
"2663880","2"
"2665709","0"
"2665731","2"
"2669363","0"
"2669375","0"
"2670172","0"
"2670421","0"
"2671773","6"
"2671840","0"
"2681292","1"
"2681401","0"
"2683954","1"
"2684396","0"
"2689629","0"
"2691160","6"
"2692371","2"
"2692845","12"
"2694697","0"
"2698297","2"
"2699056","0"
"2705041","0"
"2707366","0"
"2707967","0"
"2708475","0"
"2712416","0"
"2715499","3"
"2717304","0"
"2717403","0"
"2721882","0"
"2733947","0"
"2734272","2"
"2737685","0"
"2743351","1"
"2746939","0"
"2757234","3"
"2757442","7"
"2757488","0"
"2758869","2"
"2761343","0"
"2761571","0"
"2766246","3"
"2773535","0"
"2773660","1"
"2779017","0"
"2779521","0"
"2780198","12"
"2781067","0"
"2783094","0"
"2785024","0"
"2785061","0"
"2785448","0"
"2791874","0"
"2792591","2"
"2797607","0"
"2798745","0"
"2800398","5"
"2802148","1"
"2802605","0"
"2802780","0"
"2803498","0"
"2803732","0"
"2806682","2"
"2807125","0"
"2814836","2"
"2815523","0"
"2819890","2"
"2821646","3"
"2825371","5"
"2826197","0"
"2831630","1"
"2833018","2"
"2834455","12"
"2836700","3"
"2838754","2"
"2842763","0"
"2843648","0"
"2845684","2"
"2848609","1"
"2849409","1"
"2852530","4"
"2854364","0"
"2856248","0"
"2856466","0"
"2860469","1"
"2860943","6"
"2863393","2"
"2869371","0"
"2874374","1"
"2875302","1"
"2875464","0"
"2877262","0"
"2880359","0"
"2884252","0"
"2890170","2"
"2893419","1"
"2893567","2"
"2894926","0"
"2895471","7"
"2897363","0"
"2897587","0"
"2900941","1"
"2902205","0"
"2907699","0"
"2908320","0"
"2910166","0"
"2914706","0"
"2915843","0"
"2918830","2"
"2919968","0"
"2923428","2"
"2925840","1"
"2926485","0"
"2927291","1"
"2927952","1"
"2935229","3"
"2935387","0"
"2936069","1"
"2937387","0"
"2938175","0"
"2938885","1"
"2942643","4"
"2946736","0"
"2949464","0"
"2949820","2"
"2953787","3"
"2955087","5"
"2958489","0"
"2959805","3"
"2961422","1"
"2961555","4"
"2968039","0"
"2968891","0"
"2971914","0"
"2972713","0"
"2977095","0"
"2977654","0"
"2979994","0"
"2981132","0"
"2981762","0"
"2982646","0"
"2985230","0"
"2994272","0"
"2995363","0"
"2997829","5"
"2998914","2"
"2999937","1"
"3005538","0"
"3009555","0"
"3010133","3"
"3012650","0"
"3013294","0"
"3014890","0"
"3018438","0"
"3020234","2"
"3021200","0"
"3021970","0"
"3023560","0"
"3024933","3"
"3027273","0"
"3028380","2"
"3028900","2"
"3029717","2"
"3030758","3"
"3036141","1"
"3036508","3"
"3040405","0"
"3043794","1"
"3047207","2"
"3049416","3"
"3049485","0"
"3056376","1"
"3057296","2"
"3062609","0"
"3063351","4"
"3067928","0"
"3068085","0"
"3068916","1"
"3072030","1"
"3073477","0"
"3077790","0"
"3080332","2"
"3084247","1"
"3084481","3"
"3086225","0"
"3087483","1"
"3087548","0"
"3087680","1"
"3101360","0"
"3106564","3"
"3109034","0"
"3109732","0"
"3112941","1"
"3112972","0"
"3115524","1"
"3116806","2"
"3120704","0"
"3125410","0"
"3126255","14"
"3128985","1"
"3130364","0"
"3132130","0"
"3133496","2"
"3135524","1"
"3135626","3"
"3136229","1"
"3139718","0"
"3142230","1"
"3142722","0"
"3142935","0"
"3145619","6"
"3145936","0"
"3150069","0"
"3150847","3"
"3150930","5"
"3152505","0"
"3156870","5"
"3159417","0"
"3160583","0"
"3161490","4"
"3162825","0"
"3164978","0"
"3167113","1"
"3170310","4"
"3172078","10"
"3173298","0"
"3177122","0"
"3177280","0"
"3177431","0"
"3178109","7"
"3178779","1"
"3183860","1"
"3183868","1"
"3185141","0"
"3188182","0"
"3191690","0"
"3196846","4"
"3199577","0"
"3199883","0"
"3200292","3"
"3200617","2"
"3203264","1"
"3203957","0"
"3204456","0"
"3207054","0"
"3207195","7"
"3208627","0"
"3208905","4"
"3209602","1"
"3211935","0"
"3218786","1"
"3221810","0"
"3224705","1"
"3226057","7"
"3226374","1"
"3233770","0"
"3236224","2"
"3237333","0"
"3237399","0"
"3239648","5"
"3240084","5"
"3241461","2"
"3248925","0"
"3254729","0"
"3266524","0"
"3269415","0"
"3271912","0"
"3272629","1"
"3273734","0"
"3274566","0"
"3283145","0"
"3284787","0"
"3286929","0"
"3289445","2"
"3291295","1"
"3291994","0"
"3292160","6"
"3292449","2"
"3294844","5"
"3296649","2"
"3297311","0"
"3299003","0"
"3301174","2"
"3302408","0"
"3305614","0"
"3312304","0"
"3315598","1"
"3316356","0"
"3320770","0"
"3321331","2"
"3324650","0"
"3325426","0"
"3326531","0"
"3327551","3"
"3327974","5"
"3328930","4"
"3329282","3"
"3333805","0"
"3334242","2"
"3335487","0"
"3337050","0"
"3340436","3"
"3345178","0"
"3345317","1"
"3346838","2"
"3348248","0"
"3348899","1"
"3349115","0"
"3349274","0"
"3351127","0"
"3353930","4"
"3355440","0"
"3357809","1"
"3358485","2"
"3360799","0"
"3361097","2"
"3361129","5"
"3362064","2"
"3364797","0"
"3365287","6"
"3365308","0"
"3365467","3"
"3367652","0"
"3368447","9"
"3369955","0"
"3373504","2"
"3374615","0"
"3377092","0"
"3378429","2"
"3379636","1"
"3380961","0"
"3381457","3"
"3382311","6"
"3384168","3"
"3387784","2"
"3393126","1"
"3393356","2"
"3398987","0"
"3399583","1"
"3402782","0"
"3405639","0"
"3406344","2"
"3406347","1"
"3407503","6"
"3410526","0"
"3413297","3"
"3416080","2"
"3417924","0"
"3421154","0"
"3421309","7"
"3423226","3"
"3426604","0"
"3427966","3"
"3431906","4"
"3431950","2"
"3431985","3"
"3432548","2"
"3432577","0"
"3433305","1"
"3434974","0"
"3435824","0"
"3436672","2"
"3437499","4"
"3439753","4"
"3440346","1"
"3441632","0"
"3441642","0"
"3446459","4"
"3447255","1"
"3448115","0"
"3450284","0"
"3451211","0"
"3451314","0"
"3453798","5"
"3453957","0"
"3463743","0"
"3464113","1"
"3470227","0"
"3470526","2"
"3470743","1"
"3473651","3"
"3475208","4"
"3484616","1"
"3488923","1"
"3490615","0"
"3492138","1"
"3496195","0"
"3498945","1"
"3501454","1"
"3502075","0"
"3503006","1"
"3505346","1"
"3505453","0"
"3508137","0"
"3511611","0"
"3512204","0"
"3515432","0"
"3516440","0"
"3516931","0"
"3526155","5"
"3529077","0"
"3531377","2"
"3531506","1"
"3531706","1"
"3533832","0"
"3536846","0"
"3537079","0"
"3540486","3"
"3541729","0"
"3542026","0"
"3543139","2"
"3543791","12"
"3547894","0"
"3549633","0"
"3553685","0"
"3554414","0"
"3555682","3"
"3556208","0"
"3558291","1"
"3565912","1"
"3566487","2"
"3566598","0"
"3568012","1"
"3576894","0"
"3578053","0"
"3581592","0"
"3581677","0"
"3586480","0"
"3587444","1"
"3589303","2"
"3589860","1"
"3591768","0"
"3592049","0"
"3597412","3"
"3598044","1"
"3600414","0"
"3601443","0"
"3603740","1"
"3604694","0"
"3609764","3"
"3613023","0"
"3615595","0"
"3617293","3"
"3618712","0"
"3627378","0"
"3630056","0"
"3637651","3"
"3640256","0"
"3641297","0"
"3642772","1"
"3645322","5"
"3647031","0"
"3652284","0"
"3652843","1"
"3654283","1"
"3656067","0"
"3657056","1"
"3657705","2"
"3657765","4"
"3658601","5"
"3660154","5"
"3661231","0"
"3663389","7"
"3665432","0"
"3670453","0"
"3671861","0"
"3674584","5"
"3676891","1"
"3677153","0"
"3678069","3"
"3679442","0"
"3680914","0"
"3685316","0"
"3691116","1"
"3691282","2"
"3691287","3"
"3692969","0"
"3694038","0"
"3699504","1"
"3702886","3"
"3704056","1"
"3711754","1"
"3712867","1"
"3714819","1"
"3716972","0"
"3717540","0"
"3719135","3"
"3719570","0"
"3719691","0"
"3721565","10"
"3723451","0"
"3727686","2"
"3732415","2"
"3733201","3"
"3734333","0"
"3734613","3"
"3736726","0"
"3736933","0"
"3737446","0"
"3738699","2"
"3738874","1"
"3742566","0"
"3743566","0"
"3744628","4"
"3745534","0"
"3746470","0"
"3747061","1"
"3747731","0"
"3755458","2"
"3756328","0"
"3757432","2"
"3758040","0"
"3758819","1"
"3760593","0"
"3761411","5"
"3765046","2"
"3766004","0"
"3767047","0"
"3770496","1"
"3771812","0"
"3775967","5"
"3776150","0"
"3778453","3"
"3779839","0"
"3780771","0"
"3783984","7"
"3788841","0"
"3791484","0"
"3793046","0"
"3794719","0"
"3801586","0"
"3801694","6"
"3802926","0"
"3803140","2"
"3804442","0"
"3804615","0"
"3805424","0"
"3808305","1"
"3812449","0"
"3816831","0"
"3817945","2"
"3818132","3"
"3818702","0"
"3824932","2"
"3825725","3"
"3827267","0"
"3828793","3"
"3828990","9"
"3831560","3"
"3831579","3"
"3832939","0"
"3836961","0"
"3844625","1"
"3846237","0"
"3848515","0"
"3848561","2"
"3848722","0"
"3849259","2"
"3850731","0"
"3850859","3"
"3852384","0"
"3854354","0"
"3864840","0"
"3865446","2"
"3868027","0"
"3868851","0"
"3872418","2"
"3883080","0"
"3883658","0"
"3884916","3"
"3886256","0"
"3887588","0"
"3889809","0"
"3891118","0"
"3911715","0"
"3912076","5"
"3917742","0"
"3921877","0"
"3925092","0"
"3928701","2"
"3932456","0"
"3932686","8"
"3933447","0"
"3933539","0"
"3934331","3"
"3934639","0"
"3934892","0"
"3935028","0"
"3938379","2"
"3939252","0"
"3942718","0"
"3949824","2"
"3954767","0"
"3963423","1"
"3967787","6"
"3969792","1"
"3971206","1"
"3974838","1"
"3975005","0"
"3976930","3"
"3978593","0"
"3981638","3"
"3982173","0"
"3983663","1"
"3984436","0"
"3985589","1"
"3986415","0"
"3988230","1"
"3989468","1"
"3990957","1"
"3992131","0"
"3995011","1"
"4001013","8"
"4007610","5"
"4007846","0"
"4008013","2"
"4011097","0"
"4011260","0"
"4011449","0"
"4012054","0"
"4013204","2"
"4014128","1"
"4015746","1"
"4019614","0"
"4019778","0"
"4026123","2"
"4027712","0"
"4029266","3"
"4031689","0"
"4033591","1"
"4035532","1"
"4037618","7"
"4038440","1"
"4038622","2"
"4042852","0"
"4048878","0"
"4052594","2"
"4053114","0"
"4056316","0"
"4059116","0"
"4060125","1"
"4060730","2"
"4061381","0"
"4062764","2"
"4067736","2"
"4068139","0"
"4074071","2"
"4075471","1"
"4075509","1"
"4076066","2"
"4077081","1"
"4080753","0"
"4080770","0"
"4090415","0"
"4094570","0"
"4100445","2"
"4104212","0"
"4104373","0"
"4106376","0"
"4107744","12"
"4113254","2"
"4114501","0"
"4115719","3"
"4119850","1"
"4123064","0"
"4123099","3"
"4126374","0"
"4126733","0"
"4128497","2"
"4128860","0"
"4136503","0"
"4137538","0"
"4145720","1"
"4145824","2"
"4146449","0"
"4148323","5"
"4148934","0"
"4149603","2"
"4150300","3"
"4154182","0"
"4154685","2"
"4157480","0"
"4161947","0"
"4162385","0"
"4162636","3"
"4166015","1"
"4170000","0"
"4171008","3"
"4171245","0"
"4190164","0"
"4192222","3"
"4192658","5"
"4194214","0"
"4194770","4"
"4196727","1"
"4198000","2"
"4198943","7"
"4199046","0"
"4199219","2"
"4200076","1"
"4200368","0"
"4202553","3"
"4203225","3"
"4206007","0"
"4206108","0"
"4216669","1"
"4217112","0"
"4219197","1"
"4219445","2"
"4223214","0"
"4225685","0"
"4226557","0"
"4230953","0"
"4232704","0"
"4235794","0"
"4236717","2"
"4237140","0"
"4242211","0"
"4246070","0"
"4250056","0"
"4259183","0"
"4259337","1"
"4259768","1"
"4260028","1"
"4262266","0"
"4264250","0"
"4265577","6"
"4265787","0"
"4267747","2"
"4269610","1"
"4275536","0"
"4277242","0"
"4279594","0"
"4282199","0"
"4283215","1"
"4284178","1"
"4285496","1"
"4285532","1"
"4286755","2"
"4290540","0"
"4291469","0"
"4291862","0"
"4292290","2"
"4292800","0"
"4294937","6"
"4296184","0"
"4297071","0"
"4297555","4"
"4298001","2"
"4309690","1"
"4313975","1"
"4322645","0"
"4323800","3"
"4328369","0"
"4329260","1"
"4329806","0"
"4333015","1"
"4333967","2"
"4339036","0"
"4339611","4"
"4340384","0"
"4343157","2"
"4346125","0"
"4347864","13"
"4355591","2"
"4358275","2"
"4360010","0"
"4362847","1"
"4370208","0"
"4372960","0"
"4373355","1"
"4373917","2"
"4376672","0"
"4376701","2"
"4376821","0"
"4378750","0"
"4379786","0"
"4385831","0"
"4386031","1"
"4391919","0"
"4393106","0"
"4393556","0"
"4394233","1"
"4396546","0"
"4398810","0"
"4399164","1"
"4405334","0"
"4424876","4"
"4426658","1"
"4428443","2"
"4430743","0"
"4433744","4"
"4438360","2"
"4447798","0"
"4447913","6"
"4451953","0"
"4455083","3"
"4457097","6"
"4458726","6"
"4459509","2"
"4460543","0"
"4462035","10"
"4462705","2"
"4464697","3"
"4471169","0"
"4472716","1"
"4473859","0"
"4476644","4"
"4478805","3"
"4484246","0"
"4484477","4"
"4486177","9"
"4497677","5"
"4499134","2"
"4499838","0"
"4500070","2"
"4503311","0"
"4503720","1"
"4508458","0"
"4510639","0"
"4511443","2"
"4514833","0"
"4515885","0"
"4516565","0"
"4517553","0"
"4519897","5"
"4521119","0"
"4530711","0"
"4532530","0"
"4533138","1"
"4533670","0"
"4535445","1"
"4537099","0"
"4538435","4"
"4539432","3"
"4540451","1"
"4540797","0"
"4542223","3"
"4542929","3"
"4543750","3"
"4544244","1"
"4544687","0"
"4545279","3"
"4546332","1"
"4548991","2"
"4549799","0"
"4550187","0"
"4551895","1"
"4558406","1"
"4560024","0"
"4563358","5"
"4566378","5"
"4570211","0"
"4571884","0"
"4574511","0"
"4575101","1"
"4575336","0"
"4575816","26"
"4581013","1"
"4581477","0"
"4581641","4"
"4586641","0"
"4589831","0"
"4591845","0"
"4594351","1"
"4595129","0"
"4595572","3"
"4599008","0"
"4599255","5"
"4600106","2"
"4603175","0"
"4604925","4"
"4605139","0"
"4606864","0"
"4607877","0"
"4613678","3"
"4615039","0"
"4616738","2"
"4617392","1"
"4617854","0"
"4617938","0"
"4623278","0"
"4628601","0"
"4631270","0"
"4633221","0"
"4634381","0"
"4637891","5"
"4638173","1"
"4642040","3"
"4643085","4"
"4647660","2"
"4648743","0"
"4649413","0"
"4649751","1"
"4650433","4"
"4651453","0"
"4654188","3"
"4655839","4"
"4657396","2"
"4658421","0"
"4660610","0"
"4661270","0"
"4664384","0"
"4664893","2"
"4665698","1"
"4670069","0"
"4672130","3"
"4672317","9"
"4672759","2"
"4673448","6"
"4674547","5"
"4674734","11"
"4680823","5"
"4681350","0"
"4683745","0"
"4685918","5"
"4686151","7"
"4689123","2"
"4689178","2"
"4694832","0"
"4696141","0"
"4696234","1"
"4699997","2"
"4702397","0"
"4704058","2"
"4704349","2"
"4707004","0"
"4707053","0"
"4707634","5"
"4709176","0"
"4713574","5"
"4719235","11"
"4719639","1"
"4719939","1"
"4720718","11"
"4724289","0"
"4727077","1"
"4728566","8"
"4730206","0"
"4732232","0"
"4740265","2"
"4740427","6"
"4744222","0"
"4744298","0"
"4746767","1"
"4747207","2"
"4747522","0"
"4747815","4"
"4753648","1"
"4754084","0"
"4758321","2"
"4762647","0"
"4765947","3"
"4768087","3"
"4769697","0"
"4771223","0"
"4771323","4"
"4773609","5"
"4775084","0"
"4777930","1"
"4780878","2"
"4784092","0"
"4787246","3"
"4787261","1"
"4792469","3"
"4793302","0"
"4795430","0"
"4799502","13"
"4803001","0"
