id,ncomments
"2181215","0"
"2185951","0"
"2186249","2"
"2186836","0"
"2189010","0"
"2191078","1"
"2193172","0"
"2195553","0"
"2199596","0"
"2200176","0"
"2200723","0"
"2200785","0"
"2207402","0"
"2210623","0"
"2218618","1"
"2221532","0"
"2221730","0"
"2223810","3"
"2224030","0"
"2224873","0"
"2225243","0"
"2228441","0"
"2229646","0"
"2230720","1"
"2230981","0"
"2232581","0"
"2232618","6"
"2232646","1"
"2232834","0"
"2233761","0"
"2234951","0"
"2238135","1"
"2238345","5"
"2239716","0"
"2240212","0"
"2240931","0"
"2241068","1"
"2245898","1"
"2247782","0"
"2250421","2"
"2255854","0"
"2264038","2"
"2266537","0"
"2267653","0"
"2268703","1"
"2270215","0"
"2283577","0"
"2285479","0"
"2287952","1"
"2288683","0"
"2289708","0"
"2290570","1"
"2291942","0"
"2294628","0"
"2295223","2"
"2301548","1"
"2308774","4"
"2309074","0"
"2314046","0"
"2314809","0"
"2315066","0"
"2315873","1"
"2318465","0"
"2319313","2"
"2322953","0"
"2327368","1"
"2328757","2"
"2335896","2"
"2336004","3"
"2336497","0"
"2342207","6"
"2343691","2"
"2361346","1"
"2362581","1"
"2363024","2"
"2363084","0"
"2366223","0"
"2367274","1"
"2371772","0"
"2375753","0"
"2375903","5"
"2377402","1"
"2378986","2"
"2383296","0"
"2383322","1"
"2383989","0"
"2391488","0"
"2393649","0"
"2397418","0"
"2397822","0"
"2400099","0"
"2403197","2"
"2403286","0"
"2408564","1"
"2413199","2"
"2419412","1"
"2419520","0"
"2419956","2"
"2422226","0"
"2432418","0"
"2434905","0"
"2435194","0"
"2435536","0"
"2435850","0"
"2442758","0"
"2445686","1"
"2446292","3"
"2449169","0"
"2451588","1"
"2457795","0"
"2463687","0"
"2469197","0"
"2475626","1"
"2478770","0"
"2483992","1"
"2492100","9"
"2493837","0"
"2494877","0"
"2496209","0"
"2501237","0"
"2502938","7"
"2503996","2"
"2505742","0"
"2510094","0"
"2510683","0"
"2514439","3"
"2518304","3"
"2521871","0"
"2522770","0"
"2529213","0"
"2534127","2"
"2535542","1"
"2536210","4"
"2540943","0"
"2545058","0"
"2546005","0"
"2551807","0"
"2552753","2"
"2555029","0"
"2555917","0"
"2558368","0"
"2559255","0"
"2560807","2"
"2568335","0"
"2568841","5"
"2569805","1"
"2570043","0"
"2570847","1"
"2577116","3"
"2578482","2"
"2579431","0"
"2581694","2"
"2586426","4"
"2589488","0"
"2592820","0"
"2593153","0"
"2593817","0"
"2606049","0"
"2606873","3"
"2607613","3"
"2609301","3"
"2622320","0"
"2626981","3"
"2632175","1"
"2635155","1"
"2635639","0"
"2635881","0"
"2638967","0"
"2639167","0"
"2642777","4"
"2644168","0"
"2645298","0"
"2651913","0"
"2652092","4"
"2653591","0"
"2654009","1"
"2654124","0"
"2658922","1"
"2661659","2"
"2665748","0"
"2666817","1"
"2667283","2"
"2668639","0"
"2669632","0"
"2671295","1"
"2671306","0"
"2678138","1"
"2678475","0"
"2678488","0"
"2681788","1"
"2685512","0"
"2687864","0"
"2691579","0"
"2693268","1"
"2694281","0"
"2697310","0"
"2697667","2"
"2698841","1"
"2698868","3"
"2704701","1"
"2708586","0"
"2715174","0"
"2724441","4"
"2724855","2"
"2726141","0"
"2732808","0"
"2733447","0"
"2734310","0"
"2735427","0"
"2738677","3"
"2739955","0"
"2741457","0"
"2746491","3"
"2752266","2"
"2756160","0"
"2758248","0"
"2759911","0"
"2760408","0"
"2762080","1"
"2762769","0"
"2763228","0"
"2763324","0"
"2767047","0"
"2772595","0"
"2772676","0"
"2773350","0"
"2773892","2"
"2774722","0"
"2778256","1"
"2784772","1"
"2787653","2"
"2788017","0"
"2788210","0"
"2790220","0"
"2793999","0"
"2794822","2"
"2795404","2"
"2796303","0"
"2804826","1"
"2811420","1"
"2812872","1"
"2813377","2"
"2818055","0"
"2821736","0"
"2823007","0"
"2828015","0"
"2828534","0"
"2834039","0"
"2835646","0"
"2837401","0"
"2844569","0"
"2852474","0"
"2864497","0"
"2867747","0"
"2869404","0"
"2869771","0"
"2870036","0"
"2871650","1"
"2872176","0"
"2876129","0"
"2880968","0"
"2882474","0"
"2884910","1"
"2890768","1"
"2891750","0"
"2893819","4"
"2896141","1"
"2898148","3"
"2899626","1"
"2914151","0"
"2916075","1"
"2921508","0"
"2924150","7"
"2926897","1"
"2928805","0"
"2931390","1"
"2935603","0"
"2935933","0"
"2941323","0"
"2942172","0"
"2943778","2"
"2945184","0"
"2945232","1"
"2947922","2"
"2949935","2"
"2950371","0"
"2956647","1"
"2956959","1"
"2957513","0"
"2959543","4"
"2960247","1"
"2963620","2"
"2965551","0"
"2969249","2"
"2969787","1"
"2973355","1"
"2974100","0"
"2975329","0"
"2980118","1"
"2981866","0"
"2985474","2"
"2988937","0"
"2993988","0"
"2997694","4"
"3002904","5"
"3004511","0"
"3010071","2"
"3024094","0"
"3024442","0"
"3032832","1"
"3038608","0"
"3040694","4"
"3042694","0"
"3043177","1"
"3054106","0"
"3054608","0"
"3063082","1"
"3063449","0"
"3066911","0"
"3068998","0"
"3071760","1"
"3076443","0"
"3077091","0"
"3077196","4"
"3077889","2"
"3082633","0"
"3085280","0"
"3087049","0"
"3090258","0"
"3091249","0"
"3093078","0"
"3093112","0"
"3096729","0"
"3103652","0"
"3109852","1"
"3112663","0"
"3118799","0"
"3122254","0"
"3127802","0"
"3129227","0"
"3134915","0"
"3135155","0"
"3135679","0"
"3135947","5"
"3137075","3"
"3139195","0"
"3141384","0"
"3143033","1"
"3144558","0"
"3147403","1"
"3150830","5"
"3151147","0"
"3151407","2"
"3155237","3"
"3155826","0"
"3158121","0"
"3158334","2"
"3159664","4"
"3159802","0"
"3160265","0"
"3165537","0"
"3165638","6"
"3166159","2"
"3171392","0"
"3171481","0"
"3172123","0"
"3174943","0"
"3177198","2"
"3181535","3"
"3183527","3"
"3185322","4"
"3188171","1"
"3190552","2"
"3192238","0"
"3196420","0"
"3196966","1"
"3198374","0"
"3200251","0"
"3205469","0"
"3208160","0"
"3221294","1"
"3225640","1"
"3231354","2"
"3231630","1"
"3237410","0"
"3243018","0"
"3250372","0"
"3255836","0"
"3255920","0"
"3260960","0"
"3265391","5"
"3279981","0"
"3280693","0"
"3281683","0"
"3283425","1"
"3285979","0"
"3289386","1"
"3289924","6"
"3290881","5"
"3291143","0"
"3295871","0"
"3299951","0"
"3302054","6"
"3303122","2"
"3310165","4"
"3312125","0"
"3317523","1"
"3318853","1"
"3321174","0"
"3325029","1"
"3325158","2"
"3325535","0"
"3325657","0"
"3326679","0"
"3326778","1"
"3327020","0"
"3328499","0"
"3333084","0"
"3336723","2"
"3339876","0"
"3342484","0"
"3344488","0"
"3358391","1"
"3361707","0"
"3361801","0"
"3369365","0"
"3369480","0"
"3375121","0"
"3381752","0"
"3386417","1"
"3386728","0"
"3391643","1"
"3392040","1"
"3392216","1"
"3392552","1"
"3393528","2"
"3400968","0"
"3401296","0"
"3402933","0"
"3407554","0"
"3408373","1"
"3416798","0"
"3417659","0"
"3417849","0"
"3435487","0"
"3439367","0"
"3440520","4"
"3443822","0"
"3444503","1"
"3444898","1"
"3445866","0"
"3446385","1"
"3447365","0"
"3451659","0"
"3451670","2"
"3453904","0"
"3457719","0"
"3464229","0"
"3465561","0"
"3466258","1"
"3467075","2"
"3475069","0"
"3476104","0"
"3479067","0"
"3483582","0"
"3487162","0"
"3489224","0"
"3492091","3"
"3494325","0"
"3495368","0"
"3500883","1"
"3501087","0"
"3503324","0"
"3504296","0"
"3504705","2"
"3505349","0"
"3510580","0"
"3510706","0"
"3516719","2"
"3522342","1"
"3522999","5"
"3523763","0"
"3545095","0"
"3545992","3"
"3546074","2"
"3549681","3"
"3552785","2"
"3555730","0"
"3556110","0"
"3561087","2"
"3561445","2"
"3561771","3"
"3566082","0"
"3568240","1"
"3576806","0"
"3581665","2"
"3583502","0"
"3584263","2"
"3585586","0"
"3587199","1"
"3587485","1"
"3588120","0"
"3588556","0"
"3594264","4"
"3597242","5"
"3604861","0"
"3614239","0"
"3614444","4"
"3615962","2"
"3620481","0"
"3622788","1"
"3628796","3"
"3629277","4"
"3630101","0"
"3635534","0"
"3636058","0"
"3636893","1"
"3643564","1"
"3651154","0"
"3655012","0"
"3655263","3"
"3655290","0"
"3656328","0"
"3657740","0"
"3658834","0"
"3660132","0"
"3662837","0"
"3668229","0"
"3670503","2"
"3670991","0"
"3674006","0"
"3674108","0"
"3674849","0"
"3676430","0"
"3679625","0"
"3682129","0"
"3683302","0"
"3685548","0"
"3694016","1"
"3696216","0"
"3696680","0"
"3698212","0"
"3698572","0"
"3700039","0"
"3701999","0"
"3702379","0"
"3705065","0"
"3705208","0"
"3706177","1"
"3708192","0"
"3711676","0"
"3716179","0"
"3719065","3"
"3719544","0"
"3721513","0"
"3725011","3"
"3727468","4"
"3731685","1"
"3744499","1"
"3749556","0"
"3750274","3"
"3751328","2"
"3752075","0"
"3756257","0"
"3759651","2"
"3760519","6"
"3761737","1"
"3765582","0"
"3769622","4"
"3772961","0"
"3773061","4"
"3775483","1"
"3778067","0"
"3778096","0"
"3784062","0"
"3786601","0"
"3793296","2"
"3795951","2"
"3796345","1"
"3797268","1"
"3797704","0"
"3798733","0"
"3800417","0"
"3807154","0"
"3809185","0"
"3810623","0"
"3811302","1"
"3811629","0"
"3811711","0"
"3817330","2"
"3818886","3"
"3819184","2"
"3823054","0"
"3825652","1"
"3829282","0"
"3832057","0"
"3836135","4"
"3837544","3"
"3853140","0"
"3859053","0"
"3861978","0"
"3865148","0"
"3866457","0"
"3867755","0"
"3868036","2"
"3868829","3"
"3871636","0"
"3872154","2"
"3873785","0"
"3879565","6"
"3883165","0"
"3883980","2"
"3891616","0"
"3891707","0"
"3893644","4"
"3895467","1"
"3902688","0"
"3910735","3"
"3910745","0"
"3915644","0"
"3918108","0"
"3918492","0"
"3929148","0"
"3931516","2"
"3933136","7"
"3933145","1"
"3939447","0"
"3941351","0"
"3942939","0"
"3947558","4"
"3950486","0"
"3954611","1"
"3955974","2"
"3958152","1"
"3959700","2"
"3960802","2"
"3970552","0"
"3972704","1"
"3972746","4"
"3973090","0"
"3974890","0"
"3976486","1"
"3976713","1"
"3980393","0"
"3982502","2"
"3985080","0"
"3990560","0"
"3991725","4"
"3995217","3"
"3997479","0"
"3998629","0"
"3999758","0"
"4003048","0"
"4003142","0"
"4008062","4"
"4009540","0"
"4012713","1"
"4019461","0"
"4020652","0"
"4025535","0"
"4025610","0"
"4026057","1"
"4026856","1"
"4032408","1"
"4032985","2"
"4033359","0"
"4040353","0"
"4044925","0"
"4046615","0"
"4050869","0"
"4056838","7"
"4062307","1"
"4062413","0"
"4065379","1"
"4067739","0"
"4069060","0"
"4070973","0"
"4071907","3"
"4074877","0"
"4082045","0"
"4082268","0"
"4084554","2"
"4089016","0"
"4090021","5"
"4096437","0"
"4097024","1"
"4101460","0"
"4107895","0"
"4108629","14"
"4110102","0"
"4115861","0"
"4123752","2"
"4125615","0"
"4125866","0"
"4129179","1"
"4129622","0"
"4129631","2"
"4130409","1"
"4135519","0"
"4142436","2"
"4145553","0"
"4148010","2"
"4150153","0"
"4153022","4"
"4153446","2"
"4159575","2"
"4161964","3"
"4162240","0"
"4165743","0"
"4167077","1"
"4169752","1"
"4173309","0"
"4177227","2"
"4178789","1"
"4181671","0"
"4183646","0"
"4186592","3"
"4192087","0"
"4193264","0"
"4196545","0"
"4197664","0"
"4198457","0"
"4203766","2"
"4207646","4"
"4211986","0"
"4213453","0"
"4214841","0"
"4216560","0"
"4217313","0"
"4218135","0"
"4226507","0"
"4230516","2"
"4237970","0"
"4245303","0"
"4249650","0"
"4253297","0"
"4253878","1"
"4257027","2"
"4259082","1"
"4259149","3"
"4259586","0"
"4262773","0"
"4268816","2"
"4269667","1"
"4272534","0"
"4273048","1"
"4276046","1"
"4276470","2"
"4276602","1"
"4282405","0"
"4282857","0"
"4291618","0"
"4296812","0"
"4302686","2"
"4304209","0"
"4307422","2"
"4310108","1"
"4315286","0"
"4315366","2"
"4316781","0"
"4316944","6"
"4317964","0"
"4318780","0"
"4321671","0"
"4322243","1"
"4324799","0"
"4325263","0"
"4327642","1"
"4330922","3"
"4332334","0"
"4332740","2"
"4335760","0"
"4338416","0"
"4343429","0"
"4345514","2"
"4347924","0"
"4350115","2"
"4358146","0"
"4360530","0"
"4363252","2"
"4363632","3"
"4363973","2"
"4367544","0"
"4370329","0"
"4370629","0"
"4375450","0"
"4375830","1"
"4375885","0"
"4382144","2"
"4385010","1"
"4385749","4"
"4388385","3"
"4393948","0"
"4397062","2"
"4398874","3"
"4400645","0"
"4400774","3"
"4403793","2"
"4409088","0"
"4409438","0"
"4409639","0"
"4409951","0"
"4413309","0"
"4413407","1"
"4413619","2"
"4414648","0"
"4419168","5"
"4421536","4"
"4422833","0"
"4427238","0"
"4428236","3"
"4429562","4"
"4430480","0"
"4430803","0"
"4432115","1"
"4440025","4"
"4440409","2"
"4441641","0"
"4441742","0"
"4443698","5"
"4444516","0"
"4445174","3"
"4451338","0"
"4453144","0"
"4453880","0"
"4461194","2"
"4487445","0"
"4487525","2"
"4488624","0"
"4489703","0"
"4489942","1"
"4491255","1"
"4495950","1"
"4496849","0"
"4501252","0"
"4504280","1"
"4505333","0"
"4505994","1"
"4508555","4"
"4508779","1"
"4511954","0"
"4513433","0"
"4515696","1"
"4516111","0"
"4518210","2"
"4519905","1"
"4519933","0"
"4520578","0"
"4521145","0"
"4522312","1"
"4522954","0"
"4523350","9"
"4525884","0"
"4526612","4"
"4528221","1"
"4528443","0"
"4529530","2"
"4530779","0"
"4533201","0"
"4533755","0"
"4534370","3"
"4538056","6"
"4540251","0"
"4540972","0"
"4546828","0"
"4549736","2"
"4551263","1"
"4553726","4"
"4554331","0"
"4555206","3"
"4566830","3"
"4567846","1"
"4572955","1"
"4578506","0"
"4579549","0"
"4579940","0"
"4580982","3"
"4584775","0"
"4585198","0"
"4587509","0"
"4591818","1"
"4593674","0"
"4594048","0"
"4597659","1"
"4598231","1"
"4599113","5"
"4604458","1"
"4606229","0"
"4607265","2"
"4613205","8"
"4613949","0"
"4615163","0"
"4616358","0"
"4618499","8"
"4619253","6"
"4629566","0"
"4633108","0"
"4634124","1"
"4635425","7"
"4638563","3"
"4642456","1"
"4644935","0"
"4646548","9"
"4648005","1"
"4648313","0"
"4649994","3"
"4655707","0"
"4658052","0"
"4663147","0"
"4663534","0"
"4665170","0"
"4666586","1"
"4669090","0"
"4670309","7"
"4675854","0"
"4679348","0"
"4680448","0"
"4683848","0"
"4685741","4"
"4689613","0"
"4692104","0"
"4692509","0"
"4697034","0"
"4705213","0"
"4706995","0"
"4709736","0"
"4713635","0"
"4717467","0"
"4721020","0"
"4723729","0"
"4736413","1"
"4737841","1"
"4738052","0"
"4738397","3"
"4742321","1"
"4743915","0"
"4744864","0"
"4745596","0"
"4746641","0"
"4746769","0"
"4751157","0"
"4755329","1"
"4755499","0"
"4757037","4"
"4757805","2"
"4760254","5"
"4764611","1"
"4774361","0"
"4774712","1"
"4774805","4"
"4775052","4"
"4775548","1"
"4776220","0"
"4776289","0"
"4781034","3"
"4783063","3"
"4787422","0"
"4788210","4"
"4797460","2"
"4799763","0"
"4804271","0"
"4807409","4"
"4808172","0"
"4808482","0"
"4811963","0"
"4812134","1"
"4813134","0"
"4813640","2"
"4815787","0"
"4818502","0"
"4818934","0"
"4821197","0"
"4823058","0"
"4824395","0"
"4833989","0"
"4834714","0"
"4837454","1"
"4844590","2"
"4846823","2"
"4848335","1"
"4857166","2"
"4857702","1"
"4861865","4"
"4869267","0"
"4869426","1"
"4869904","3"
"4872713","0"
"4873509","1"
"4874507","0"
"4876146","3"
"4877303","0"
"4878018","3"
"4880303","0"
"4882545","1"
"4882830","2"
"4884053","1"
"4885290","1"
"4887286","4"
"4888176","1"
"4888240","2"
"4892142","3"
"4892572","4"
"4893565","1"
"4894882","0"
"4894954","1"
"4895773","13"
"4898092","0"
"4899450","0"
"4901261","1"
"4901945","0"
"4902764","0"
"4905281","0"
"4912269","3"
"4913195","4"
"4913211","0"
"4914033","0"
"4914196","0"
"4915230","2"
"4923362","1"
"4926126","6"
"4932958","0"
"4932989","0"
"4935219","2"
"4936807","2"
"4937790","0"
"4942324","0"
"4943127","2"
"4945829","1"
"4954002","0"
"4955309","1"
"4955493","0"
"4956627","0"
"4962756","0"
"4967936","0"
"4970016","0"
"4970681","4"
"4974229","0"
"4975220","0"
"4975843","2"
"4977077","0"
"4984870","3"
"4984984","0"
"4985514","4"
"4989063","0"
"4995906","0"
"4998017","0"
"4999194","1"
"5001085","5"
"5002757","2"
"5003565","0"
"5006538","0"
"5006691","1"
"5007995","0"
"5008633","5"
"5011201","1"
"5011792","0"
"5012231","2"
"5015716","1"
"5015778","3"
"5015815","5"
"5019210","0"
"5023348","0"
"5025211","4"
"5026379","0"
"5026536","0"
"5029685","0"
"5029972","0"
"5032132","0"
"5037778","2"
"5042045","2"
"5042581","2"
"5046482","0"
"5048503","0"
"5049119","0"
"5050990","0"
"5051191","1"
"5054065","2"
"5056542","0"
"5058481","0"
"5063481","1"
"5063648","0"
"5065303","1"
"5069795","1"
"5072412","0"
"5072755","1"
"5076596","0"
"5079084","2"
"5080324","0"
"5080496","0"
"5081175","0"
"5085475","0"
"5085884","0"
"5087137","2"
"5087914","1"
"5092375","0"
"5093250","4"
"5098348","2"
"5099204","0"
"5101244","0"
"5103083","0"
"5105248","0"
"5108463","0"
"5108926","2"
"5112422","1"
"5113762","0"
"5114272","0"
"5116008","1"
"5118168","1"
"5119127","0"
"5127379","0"
"5129399","0"
"5132600","1"
"5139801","0"
"5141637","0"
"5144186","0"
"5144978","4"
"5152122","0"
"5152792","1"
"5154804","3"
"5156628","1"
"5157902","1"
"5160904","0"
"5170457","0"
"5172069","0"
"5174111","5"
"5179476","0"
"5182557","0"
"5182564","0"
"5183812","2"
"5185554","0"
"5186715","2"
"5188252","2"
"5188371","0"
"5189785","0"
"5191778","0"
"5199554","1"
"5199951","0"
"5206010","0"
"5206859","2"
"5207930","2"
"5207974","0"
"5219296","11"
"5220325","0"
"5220761","4"
"5224477","2"
"5226753","0"
"5228756","0"
"5231561","2"
"5234734","0"
"5235319","0"
"5235442","0"
"5242593","0"
"5249350","3"
"5251723","4"
"5252040","8"
"5252263","0"
"5252800","2"
"5252940","3"
"5255226","0"
"5256316","0"
"5259263","2"
"5262779","0"
"5263156","0"
"5268865","0"
"5269618","0"
"5271189","1"
"5271731","2"
"5277991","7"
"5278586","0"
"5280638","4"
"5280827","3"
"5283864","0"
"5292074","2"
"5293103","2"
"5296825","2"
"5297779","0"
"5298052","2"
"5299164","0"
"5301485","0"
"5302888","9"
"5307317","4"
"5307398","2"
"5307499","2"
"5310113","0"
"5310147","0"
"5310223","0"
"5314782","2"
"5316838","0"
"5322055","0"
"5323266","3"
"5325332","2"
"5332505","2"
"5335916","0"
"5336280","2"
"5339702","6"
"5344507","3"
"5345630","4"
"5346002","2"
"5352223","1"
"5352822","5"
"5354425","1"
"5355936","0"
"5356059","0"
"5356637","0"
"5356850","3"
"5357736","0"
"5358662","0"
"5359259","1"
"5359902","7"
"5360714","2"
"5362808","0"
"5370724","0"
"5373612","0"
"5380686","3"
"5386295","0"
"5386302","0"
"5387793","1"
"5389804","0"
"5394360","2"
"5395158","2"
