id,ncomments
"1382788","1"
"1383142","0"
"1386978","0"
"1387005","0"
"1388609","2"
"1403646","1"
"1415205","0"
"1415218","0"
"1418846","0"
"1420499","0"
"1426984","0"
"1427649","1"
"1432592","0"
"1435315","1"
"1447499","2"
"1453551","2"
"1455037","0"
"1457733","0"
"1457793","0"
"1460915","2"
"1462462","2"
"1463182","2"
"1463867","1"
"1466122","0"
"1469084","1"
"1475128","3"
"1482803","0"
"1484671","0"
"1485020","1"
"1492560","0"
"1495371","0"
"1497481","4"
"1500959","1"
"1503122","3"
"1508825","9"
"1510442","0"
"1511283","0"
"1513871","3"
"1516715","2"
"1519735","0"
"1520973","1"
"1526233","1"
"1528012","1"
"1530083","0"
"1532137","0"
"1532193","0"
"1534166","1"
"1534489","0"
"1537478","2"
"1547884","4"
"1551070","0"
"1555149","2"
"1557487","0"
"1560300","0"
"1562145","0"
"1565052","0"
"1571366","0"
"1576040","0"
"1580504","0"
"1582511","0"
"1582738","0"
"1584807","0"
"1596723","0"
"1597153","2"
"1600888","1"
"1608703","0"
"1614811","1"
"1617858","3"
"1619117","0"
"1622145","0"
"1625816","0"
"1626919","0"
"1628185","0"
"1628522","0"
"1628566","0"
"1628799","2"
"1630609","1"
"1631134","0"
"1631624","0"
"1631683","0"
"1633173","6"
"1637275","3"
"1638248","6"
"1640342","1"
"1640731","0"
"1641415","0"
"1645830","0"
"1646822","0"
"1649305","0"
"1650854","7"
"1651118","1"
"1652178","0"
"1655626","0"
"1655769","11"
"1659591","1"
"1660060","5"
"1660405","0"
"1666650","3"
"1666869","0"
"1674625","0"
"1675383","1"
"1676845","0"
"1677463","0"
"1680022","1"
"1683198","3"
"1690138","0"
"1691730","6"
"1693861","0"
"1695326","1"
"1700882","0"
"1702415","0"
"1704107","0"
"1706433","0"
"1712503","0"
"1716735","0"
"1717602","0"
"1717746","4"
"1723721","0"
"1725341","0"
"1726617","0"
"1732724","2"
"1733957","0"
"1734213","0"
"1734469","1"
"1735374","0"
"1736161","1"
"1738715","0"
"1741445","0"
"1744282","0"
"1745452","0"
"1750214","11"
"1753726","3"
"1753822","2"
"1754004","3"
"1755743","0"
"1757251","0"
"1760325","3"
"1779823","0"
"1780907","0"
"1781071","0"
"1786532","6"
"1791288","4"
"1793993","0"
"1795114","0"
"1795615","1"
"1800995","0"
"1802066","3"
"1802354","1"
"1802708","0"
"1804867","0"
"1807974","5"
"1812773","0"
"1826893","1"
"1837267","1"
"1838366","3"
"1845098","0"
"1845554","0"
"1846081","0"
"1851995","1"
"1854806","2"
"1857039","3"
"1860470","0"
"1861630","0"
"1862391","1"
"1862710","2"
"1864700","0"
"1868320","2"
"1877727","2"
"1880445","1"
"1897777","0"
"1898659","0"
"1901761","1"
"1902833","3"
"1908492","7"
"1908909","0"
"1914409","0"
"1917937","4"
"1918728","0"
"1921043","0"
"1921832","1"
"1927380","2"
"1933926","0"
"1936633","3"
"1938430","1"
"1939289","0"
"1941499","1"
"1942199","0"
"1944400","3"
"1945005","0"
"1945248","0"
"1945741","0"
"1948535","0"
"1954502","0"
"1955343","2"
"1959448","4"
"1960681","0"
"1961438","0"
"1962299","6"
"1963195","4"
"1964714","0"
"1967181","6"
"1980001","1"
"1980345","0"
"1980772","0"
"1983292","0"
"1985638","1"
"1985812","0"
"1986708","0"
"1986953","0"
"1993833","2"
"1997786","0"
"1998341","0"
"1999096","0"
"1999234","0"
"1999961","0"
"2008173","7"
"2014938","4"
"2015984","1"
"2017094","2"
"2018241","0"
"2019730","0"
"2019790","2"
"2024294","1"
"2024968","1"
"2032814","0"
"2042243","0"
"2043557","2"
"2044517","1"
"2046786","0"
"2055851","0"
"2057164","2"
"2057403","3"
"2060750","0"
"2060982","0"
"2060984","8"
"2068595","0"
"2073564","2"
"2075923","1"
"2082262","0"
"2090872","1"
"2092143","2"
"2093666","0"
"2098046","0"
"2100184","2"
"2107251","2"
"2112644","2"
"2113463","0"
"2114896","0"
"2115796","1"
"2118882","0"
"2123362","0"
"2123586","0"
"2123641","1"
"2131527","0"
"2131843","1"
"2134085","1"
"2137505","1"
"2144468","0"
"2151166","2"
"2151171","0"
"2153681","2"
"2154976","4"
"2157272","0"
"2159920","0"
"2160221","0"
"2160232","0"
"2166532","2"
"2167310","1"
"2168836","0"
"2171303","3"
"2171875","0"
"2173465","0"
"2180133","0"
"2187103","0"
"2189408","0"
"2190261","0"
"2190279","0"
"2192948","0"
"2194473","2"
"2197492","0"
"2199638","2"
"2199898","2"
"2206415","0"
"2206586","0"
"2209105","1"
"2209457","0"
"2210260","1"
"2212223","0"
"2212478","4"
"2214799","0"
"2222355","8"
"2225257","1"
"2228860","5"
"2233062","0"
"2234283","2"
"2236936","0"
"2238107","2"
"2238515","0"
"2240129","0"
"2244357","0"
"2250270","0"
"2250752","0"
"2255476","2"
"2256495","2"
"2256950","2"
"2258781","3"
"2260799","5"
"2262672","0"
"2263010","0"
"2265991","1"
"2268814","0"
"2268985","2"
"2272207","1"
"2274438","2"
"2275241","3"
"2281728","0"
"2287123","0"
"2287652","0"
"2288022","2"
"2292846","0"
"2298439","4"
"2299899","0"
"2300146","0"
"2301765","0"
"2302776","0"
"2303147","0"
"2304699","0"
"2309221","3"
"2312161","0"
"2312650","0"
"2317473","0"
"2320110","1"
"2322261","1"
"2323104","2"
"2325420","0"
"2329187","1"
"2329346","0"
"2330563","0"
"2330994","0"
"2332413","0"
"2349325","0"
"2350605","0"
"2353830","3"
"2362594","5"
"2363283","0"
"2365822","0"
"2370015","1"
"2372316","1"
"2372635","0"
"2374697","0"
"2381199","0"
"2381296","2"
"2381394","1"
"2382130","4"
"2384643","2"
"2386884","0"
"2389097","2"
"2389919","2"
"2392236","0"
"2397902","0"
"2399660","0"
"2402121","0"
"2407616","0"
"2411039","1"
"2412031","1"
"2412738","0"
"2414064","3"
"2415261","0"
"2418609","3"
"2421218","0"
"2427523","0"
"2430109","2"
"2436020","6"
"2436520","0"
"2441004","2"
"2443166","4"
"2447337","0"
"2447451","0"
"2447625","2"
"2452318","3"
"2452470","0"
"2455492","2"
"2458329","1"
"2461051","0"
"2461776","4"
"2462235","0"
"2464121","1"
"2464158","6"
"2464505","0"
"2466443","0"
"2470694","1"
"2474802","0"
"2475126","1"
"2476436","4"
"2477862","0"
"2483630","1"
"2486406","2"
"2486887","1"
"2489379","0"
"2489926","3"
"2494728","2"
"2494854","4"
"2497935","3"
"2498978","2"
"2499036","0"
"2501871","1"
"2507777","0"
"2508698","0"
"2509013","3"
"2510311","0"
"2512026","1"
"2512849","0"
"2513863","0"
"2516266","4"
"2521658","0"
"2522967","0"
"2525656","2"
"2529772","3"
"2533049","0"
"2534971","1"
"2535210","2"
"2535516","3"
"2536491","0"
"2536896","0"
"2540337","1"
"2543881","0"
"2543966","0"
"2544235","0"
"2546134","0"
"2546957","1"
"2550809","15"
"2551368","0"
"2556357","0"
"2557586","0"
"2561564","0"
"2561999","11"
"2562325","0"
"2563073","0"
"2563978","2"
"2564085","0"
"2566076","0"
"2566096","0"
"2568112","2"
"2568835","2"
"2568954","0"
"2569938","0"
"2575435","9"
"2576734","0"
"2578645","6"
"2583065","0"
"2583402","0"
"2587212","4"
"2589928","5"
"2592092","9"
"2593016","0"
"2596690","7"
"2601464","0"
"2601761","5"
"2604271","3"
"2604674","0"
"2605282","13"
"2608419","0"
"2612807","0"
"2613708","0"
"2614862","2"
"2618944","2"
"2621706","0"
"2622658","0"
"2626639","0"
"2632389","0"
"2634159","2"
"2634203","4"
"2636322","3"
"2639813","0"
"2640173","10"
"2645464","1"
"2647935","2"
"2647941","0"
"2656765","0"
"2657881","1"
"2660512","0"
"2660629","1"
"2660910","3"
"2661709","2"
"2665820","0"
"2666839","0"
"2666923","2"
"2667009","4"
"2668983","1"
"2669690","6"
"2672165","2"
"2674959","0"
"2677524","0"
"2677928","0"
"2678426","0"
"2688382","1"
"2688624","0"
"2688980","3"
"2696481","2"
"2702547","1"
"2705667","0"
"2711084","1"
"2711709","1"
"2716669","0"
"2716892","2"
"2717653","2"
"2720171","0"
"2725597","0"
"2727652","0"
"2730498","5"
"2735694","3"
"2740831","1"
"2743107","0"
"2744420","0"
"2745895","0"
"2746591","2"
"2756422","2"
"2756553","0"
"2757203","3"
"2758027","0"
"2761458","0"
"2764229","0"
"2766976","3"
"2767811","0"
"2774074","2"
"2775242","0"
"2778768","2"
"2780247","0"
"2781574","2"
"2784782","3"
"2785323","0"
"2785414","0"
"2785978","1"
"2788805","0"
"2789182","0"
"2791793","0"
"2794137","2"
"2795280","0"
"2799814","4"
"2800975","0"
"2802541","0"
"2805280","0"
"2806004","0"
"2806625","5"
"2808368","0"
"2813478","0"
"2813854","0"
"2820249","2"
"2821509","1"
"2825144","0"
"2831921","2"
"2832577","0"
"2834034","0"
"2834071","0"
"2837593","0"
"2839663","2"
"2846745","0"
"2848481","0"
"2849302","0"
"2850074","0"
"2855826","0"
"2858345","0"
"2858574","0"
"2860354","1"
"2860879","10"
"2862690","0"
"2863864","1"
"2864739","3"
"2864743","0"
"2867027","1"
"2869930","2"
"2870880","0"
"2880519","2"
"2880638","2"
"2881479","0"
"2889933","0"
"2890218","1"
"2891184","2"
"2893628","0"
"2896641","0"
"2902041","1"
"2902406","0"
"2903879","1"
"2905349","0"
"2905745","1"
"2905886","1"
"2909826","0"
"2915574","0"
"2915841","0"
"2916338","2"
"2917370","2"
"2917395","0"
"2920434","2"
"2920752","0"
"2921242","2"
"2926402","2"
"2928006","0"
"2929993","0"
"2935270","1"
"2937249","0"
"2938563","2"
"2940500","8"
"2941334","0"
"2943892","5"
"2948037","2"
"2951738","4"
"2951793","0"
"2952189","0"
"2952710","0"
"2953188","4"
"2954018","0"
"2955183","0"
"2957475","0"
"2962038","3"
"2962202","0"
"2962811","0"
"2963116","0"
"2965487","0"
"2967874","0"
"2968502","3"
"2968690","9"
"2969719","0"
"2970356","0"
"2971826","0"
"2972468","0"
"2973551","2"
"2973993","0"
"2977370","0"
"2978441","0"
"2980143","1"
"2980327","0"
"2982973","0"
"2983318","3"
"2983384","0"
"2985097","0"
"2988542","4"
"2989669","0"
"2993517","0"
"2994412","1"
"2996459","2"
"2997131","2"
"2998653","0"
"3002828","0"
"3005360","0"
"3005506","5"
"3006090","0"
"3007927","0"
"3008059","0"
"3009048","0"
"3009137","0"
"3013692","1"
"3016623","0"
"3019125","0"
"3019353","1"
"3022446","0"
"3023050","0"
"3024833","1"
"3024891","1"
"3032770","0"
"3036134","3"
"3036711","0"
"3039545","1"
"3040304","0"
"3044485","0"
"3047437","0"
"3048055","2"
"3048982","0"
"3050703","1"
"3051285","3"
"3053972","0"
"3055577","0"
"3059483","3"
"3067813","3"
"3069876","0"
"3069981","1"
"3073751","5"
"3074614","2"
"3074703","0"
"3076581","0"
"3079463","2"
"3079901","5"
"3079925","0"
"3081421","0"
"3087714","1"
"3092745","0"
"3092986","0"
"3095206","1"
"3098834","2"
"3100128","0"
"3105690","0"
"3106054","0"
"3107128","7"
"3108597","0"
"3108944","2"
"3110353","0"
"3111869","0"
"3113253","1"
"3116542","2"
"3117488","3"
"3119804","1"
"3121367","4"
"3123831","0"
"3124051","0"
"3124063","3"
"3125547","2"
"3125556","1"
"3127122","0"
"3128062","7"
"3129899","4"
"3130141","0"
"3131588","1"
"3146324","0"
"3146798","5"
"3152284","4"
"3156710","2"
"3156992","0"
"3158194","3"
"3164288","0"
"3168527","11"
"3168805","3"
"3169404","2"
"3170196","13"
"3170263","3"
"3171138","0"
"3171493","2"
"3174066","3"
"3174128","0"
"3174747","1"
"3176590","1"
"3177171","2"
"3178200","4"
"3181358","2"
"3181583","0"
"3182695","0"
"3190289","1"
"3190821","0"
"3191338","1"
"3194632","4"
"3195788","2"
"3195917","0"
"3196335","1"
"3199284","3"
"3199568","1"
"3200011","3"
"3201896","0"
"3202348","0"
"3204194","1"
"3204891","1"
"3205857","1"
"3207051","0"
"3208604","3"
"3225467","2"
"3226713","0"
"3229046","1"
"3234984","2"
"3238045","0"
"3240974","5"
"3242732","2"
"3243506","1"
"3244064","1"
"3247270","7"
"3248613","1"
"3252400","1"
"3254112","0"
"3260310","6"
"3264541","3"
"3265435","0"
"3268484","1"
"3269578","0"
"3272940","0"
"3278354","0"
"3282710","0"
"3283562","9"
"3284406","1"
"3284433","0"
"3287105","1"
"3287703","0"
"3287821","0"
"3288694","1"
"3289032","2"
"3291936","0"
"3293117","1"
"3298006","1"
"3298239","0"
"3298891","0"
"3300393","0"
"3303155","0"
"3303493","0"
"3303886","1"
"3306376","1"
"3312958","1"
"3315660","2"
"3315687","2"
"3319249","2"
"3319282","0"
"3319288","0"
"3320363","2"
"3321978","0"
"3323038","0"
"3324926","6"
"3330500","0"
"3330906","2"
"3331548","0"
"3332283","6"
"3337263","6"
"3342825","6"
"3346730","3"
"3350933","0"
"3355160","0"
"3355669","0"
"3355735","2"
"3356868","8"
"3359185","0"
"3362464","1"
"3362873","2"
"3363495","0"
"3364189","1"
"3365150","1"
"3366189","0"
"3371314","4"
"3371660","1"
"3372003","0"
"3372137","2"
"3377210","0"
"3380289","0"
"3382147","1"
"3386132","0"
"3387603","1"
"3391345","1"
"3391623","1"
"3392023","5"
"3393428","4"
"3393557","0"
"3393790","0"
"3394355","1"
"3397077","9"
"3400759","4"
"3400836","0"
"3405775","0"
"3410274","1"
"3413224","0"
"3417521","0"
"3429199","0"
"3431842","1"
"3433489","1"
"3438128","1"
"3438588","9"
"3438923","1"
"3439663","2"
"3442172","0"
"3443083","3"
"3444310","0"
"3445659","1"
"3445821","0"
"3448382","1"
"3450697","0"
"3451964","2"
"3452034","1"
"3452881","0"
"3457391","1"
"3460299","0"
"3461298","1"
"3463507","1"
"3463614","0"
"3466906","1"
"3466975","1"
"3468268","2"
"3470210","0"
"3471981","0"
"3476278","0"
"3476741","1"
"3477452","1"
"3479504","4"
"3483832","0"
"3487913","0"
"3489620","0"
"3489859","3"
"3490593","3"
"3491956","0"
"3492288","1"
"3492776","6"
"3495735","2"
"3497559","0"
"3500659","0"
"3502384","2"
"3503102","0"
"3504068","1"
"3507146","0"
"3507542","0"
"3508225","0"
"3513100","0"
"3515694","5"
"3523962","0"
"3524790","1"
"3527130","2"
"3527371","0"
"3531053","4"
"3542412","0"
"3543091","1"
"3543163","1"
"3546908","5"
"3549459","0"
"3550790","0"
"3552332","0"
"3553143","5"
"3555112","1"
"3558702","7"
"3562027","0"
"3563794","0"
"3566016","0"
"3569183","2"
"3571080","3"
"3571303","0"
"3574474","3"
"3576257","0"
"3577289","7"
"3582496","0"
"3583562","0"
"3584121","0"
"3586839","2"
"3587100","0"
"3593964","3"
"3594080","5"
"3597445","0"
"3597682","0"
"3601530","1"
"3601815","2"
"3602530","1"
"3602638","2"
"3604436","2"
"3609005","7"
"3614080","0"
"3614467","1"
"3616485","0"
"3619265","1"
"3621773","2"
"3623610","1"
"3625703","2"
"3628287","0"
"3632283","3"
"3634613","0"
"3637545","3"
"3637918","5"
"3638619","2"
"3640993","8"
"3640995","0"
"3643509","0"
"3643799","0"
"3644512","0"
"3654197","2"
"3655217","3"
"3658604","3"
"3666538","2"
"3671930","2"
"3674564","4"
"3677486","2"
"3682435","0"
"3684645","0"
"3688447","1"
"3689455","3"
"3690161","3"
"3697392","1"
"3703350","0"
"3705492","2"
"3708476","3"
"3708925","3"
"3710907","0"
"3711098","2"
"3724925","0"
"3725525","0"
"3725618","0"
"3727332","0"
"3727689","0"
"3728798","0"
"3731005","0"
"3732495","1"
"3737126","0"
"3746714","0"
"3748682","0"
"3750164","0"
"3755305","1"
"3756924","0"
"3758575","0"
"3760792","1"
"3761899","0"
"3762746","3"
"3764589","0"
"3770446","4"
"3772108","0"
"3778311","0"
"3784408","3"
"3788116","0"
"3788808","7"
"3793246","1"
"3797693","0"
"3799005","0"
"3804797","2"
"3810058","3"
"3811235","0"
"3814375","2"
"3817642","0"
"3818165","0"
"3818428","3"
"3818983","6"
"3822614","1"
"3823969","0"
"3824160","0"
"3826083","5"
"3826290","5"
"3827927","1"
"3835742","0"
"3836545","0"
"3838908","4"
"3844996","0"
"3846199","0"
"3849529","1"
"3852637","0"
"3853986","1"
"3855869","0"
"3856664","0"
"3858926","2"
"3860529","0"
"3863339","0"
"3867714","2"
"3873955","0"
"3875183","0"
"3876203","0"
"3876498","2"
"3876907","0"
"3877997","0"
"3883072","3"
"3884087","2"
"3890390","1"
"3890693","2"
"3893903","2"
"3894155","1"
"3895322","0"
"3895530","0"
"3896365","1"
"3897783","4"
"3902411","0"
"3903502","2"
"3904141","1"
"3905310","1"
"3911267","0"
"3913837","1"
"3914572","0"
"3914936","3"
"3916736","0"
"3917670","0"
"3920209","3"
"3922872","11"
"3923285","0"
"3924686","0"
"3926576","0"
"3926738","5"
"3927456","3"
"3927795","0"
"3930762","2"
"3931621","3"
"3935744","0"
"3936117","1"
"3938928","0"
"3939773","5"
"3947039","0"
"3949171","0"
"3950131","2"
"3951832","5"
"3952122","3"
"3952687","1"
"3952737","3"
"3955803","1"
"3956775","1"
"3958632","1"
"3960527","4"
"3962105","1"
"3962463","0"
"3962849","0"
"3964595","0"
"3966756","0"
"3969047","0"
"3969110","3"
"3973482","0"
"3974211","2"
"3975566","1"
"3977274","0"
"3979975","0"
"3982132","2"
"3983638","0"
"3991291","2"
"3993005","0"
"3994436","3"
"3999733","2"
"4003325","0"
"4003823","4"
"4004313","0"
"4004400","11"
"4009817","2"
"4009871","0"
"4013696","0"
"4017757","3"
"4019128","0"
"4023243","1"
"4024275","3"
"4028310","0"
"4029201","0"
"4029956","0"
"4030076","1"
"4030750","0"
"4030945","2"
"4032094","3"
"4033080","0"
"4033574","0"
"4047893","1"
"4049160","2"
"4049182","1"
"4055982","4"
"4056695","0"
"4058217","2"
"4060867","9"
"4062879","1"
"4063154","4"
"4063741","2"
"4069400","0"
"4072641","3"
"4073945","1"
"4074027","4"
"4081988","2"
"4082401","3"
"4083204","6"
"4083291","0"
"4083643","4"
"4084218","0"
"4084979","3"
"4087734","0"
"4091083","0"
"4094608","0"
"4094701","0"
"4094854","3"
"4097953","1"
"4100262","0"
"4102206","3"
"4103003","1"
"4106288","0"
"4107673","0"
"4108595","4"
"4110964","1"
"4111311","0"
"4111808","12"
"4113278","0"
"4116944","6"
"4118986","2"
"4121629","5"
"4124182","5"
"4124184","1"
"4129496","0"
"4135138","2"
"4141900","1"
"4146969","0"
"4147733","0"
"4151234","0"
"4156723","4"
"4157088","0"
"4157225","0"
"4158434","0"
"4158664","0"
"4159500","1"
"4163122","2"
"4164840","1"
"4165680","2"
"4170418","2"
"4176574","7"
"4180631","0"
"4187980","0"
"4192207","0"
"4198562","2"
"4203464","7"
"4203798","1"
"4206850","1"
"4208126","5"
"4208365","2"
"4209104","0"
"4210653","0"
"4211697","0"
"4212290","0"
"4216186","3"
"4216429","0"
"4223255","1"
"4224053","4"
"4224945","0"
"4225206","0"
"4231018","1"
"4232244","1"
"4232615","1"
"4234751","1"
"4240757","3"
"4249253","1"
"4250061","0"
"4252208","1"
"4253876","0"
"4253938","4"
"4254900","0"
"4255975","1"
"4256205","0"
"4258539","5"
"4260108","0"
"4262636","0"
"4271855","1"
"4276432","4"
"4281746","0"
"4287174","1"
"4290908","1"
"4293565","0"
"4293634","1"
"4296820","2"
"4298953","5"
"4306589","1"
"4306873","0"
"4308261","0"
"4308445","0"
"4309152","1"
"4310535","4"
"4313864","0"
"4314222","0"
"4315092","0"
"4316770","0"
"4317107","1"
"4317257","0"
"4319710","0"
"4320252","0"
"4321571","0"
"4325563","3"
"4329749","0"
"4330738","0"
"4331201","0"
"4332021","0"
"4333132","2"
"4337259","2"
"4337741","0"
"4339734","2"
"4343386","0"
"4344325","1"
"4344703","1"
"4344868","5"
"4348263","2"
"4350588","0"
"4353625","0"
"4355413","4"
"4362453","2"
"4364028","0"
"4365117","1"
"4369215","4"
"4369360","3"
"4370450","1"
"4375892","3"
"4385771","0"
"4386125","0"
"4386161","0"
"4392884","0"
"4395722","0"
"4403565","1"
"4404940","1"
"4405546","0"
"4406710","0"
"4406948","0"
"4411867","0"
"4419883","2"
"4424886","6"
"4426184","1"
"4432176","0"
"4440930","0"
"4442795","0"
"4443331","0"
"4445144","4"
"4446247","1"
"4448643","0"
"4452161","0"
"4453822","3"
"4459707","2"
"4461355","0"
"4465113","0"
"4466662","0"
"4468605","8"
"4471657","1"
"4475086","0"
"4476633","2"
"4481701","1"
"4481944","0"
"4482272","0"
"4482316","0"
"4486383","3"
"4488618","0"
"4488620","2"
"4490276","1"
"4490723","1"
"4493378","5"
"4494662","20"
"4495700","0"
"4496681","0"
"4498897","1"
"4500373","3"
"4503504","5"
"4504177","0"
"4505794","0"
"4506124","10"
"4511522","0"
"4513155","0"
"4517276","2"
"4520118","1"
"4521213","0"
"4523022","0"
"4524553","5"
"4524911","0"
"4525558","1"
"4527790","0"
"4529484","0"
"4540753","4"
"4546012","1"
"4546091","2"
"4546591","2"
"4548298","0"
"4556066","2"
"4564129","0"
"4565486","2"
"4576528","1"
"4579809","0"
"4580329","10"
"4580967","0"
"4584009","3"
"4584786","0"
"4588250","0"
"4588581","2"
"4590361","1"
"4592149","4"
"4594798","2"
"4595537","2"
"4603512","0"
"4603815","0"
"4605384","0"
"4606513","3"
"4606866","2"
"4608597","3"
"4609677","10"
"4610408","1"
"4613361","0"
"4613739","0"
"4614542","6"
"4615482","1"
"4616938","0"
"4616950","0"
"4621516","0"
"4630071","0"
"4632897","0"
"4635837","2"
