id,community_owned_date
"825709",""
"827518",""
"827634",""
"829707",""
"834694",""
"835012",""
"835826",""
"836398",""
"839280",""
"839697",""
"840537",""
"840901",""
"841144",""
"843122",""
"843900",""
"845623",""
"847377",""
"847930",""
"851538",""
"852297",""
"855302",""
"867171",""
"868844",""
"870648",""
"875472",""
"877392",""
"877820",""
"878837",""
"879321",""
"882130",""
"882458",""
"885804",""
"886683",""
"887565",""
"888473",""
"890085",""
"890447",""
"891018",""
"892249",""
"893757",""
"894121",""
"896901",""
"897119",""
"898660",""
"899991",""
"901034",""
"901279",""
"905029",""
"906316",""
"907302",""
"909035",""
"909750",""
"909977",""
"910465",""
"910468",""
"912580",""
"912741",""
"912850",""
"912955",""
"915999",""
"917475",""
"918627",""
"918676",""
"920542",""
"926172",""
"926920",""
"929351",""
"929720",""
"932339",""
"932866",""
"934171",""
"937459",""
"938765",""
"938897",""
"939040",""
"939677",""
"939941",""
"940529",""
"941528",""
"942139",""
"946547",""
"949064",""
"949340",""
"949543",""
"949907",""
"951487",""
"951496",""
"952019",""
"954416",""
"954521",""
"955006",""
"955915",""
"957388",""
"967773",""
"970308",""
"970612",""
"971369",""
"978350",""
"978361",""
"982718",""
"984106",""
"984525",""
"986244",""
"986831",""
"991751",""
"992997",""
"994291",""
"995253",""
"996025",""
"996588",""
"998084",""
"1003490",""
"1005129",""
"1005381",""
"1007348",""
"1010571",""
"1010875",""
"1011245",""
"1019204",""
"1019378",""
"1026828",""
"1028853",""
"1031772",""
"1032717",""
"1036854",""
"1038683",""
"1039465",""
"1041181",""
"1042605",""
"1045183",""
"1046599",""
"1046635",""
"1047207",""
"1048537",""
"1048549",""
"1051761",""
"1054117",""
"1055078",""
"1055677",""
"1055817",""
"1056317",""
"1057501",""
"1058793",""
"1059603",""
"1062324",""
"1063049",""
"1068880",""
"1075245",""
"1079131",""
"1081976",""
"1082014",""
"1082386",""
"1082694",""
"1085764",""
"1085874",""
"1086049",""
"1088041",""
"1088170",""
"1088916",""
"1089046",""
"1093181",""
"1098254","2009-07-08 14:12:04"
"1099391",""
"1106163",""
"1108364",""
"1108753",""
"1109041",""
"1109761",""
"1112456",""
"1113405",""
"1116128",""
"1117457",""
"1118932",""
"1120190",""
"1123937",""
"1124954",""
"1125330",""
"1130360",""
"1131188",""
"1134119",""
"1136405",""
"1137361",""
"1139856",""
"1140047",""
"1147220",""
"1147308",""
"1149996",""
"1151450",""
"1152872",""
"1154114",""
"1155304",""
"1155553",""
"1160146",""
"1161022",""
"1162484",""
"1162504",""
"1163921",""
"1166952",""
"1167208",""
"1167525",""
"1167641",""
"1170738",""
"1171828",""
"1172598",""
"1172709",""
"1175200",""
"1175828",""
"1178874",""
"1179053",""
"1180152",""
"1180365",""
"1192141",""
"1193529",""
"1193578",""
"1194443",""
"1195396",""
"1195439",""
"1195728",""
"1196217",""
"1199058",""
"1199761",""
"1205238",""
"1207620",""
"1209789",""
"1211128",""
"1211487",""
"1212251",""
"1214011",""
"1214026",""
"1214387",""
"1214582",""
"1214621",""
"1214869",""
"1216293",""
"1217302",""
"1218284",""
"1220046",""
"1222974",""
"1223667",""
"1226213",""
"1227186",""
"1228439",""
"1228701",""
"1228998",""
"1230156",""
"1231178",""
"1235218",""
"1235883",""
"1236452",""
"1236698",""
"1240284",""
"1240851",""
"1242663",""
"1242814",""
"1242993",""
"1243257",""
"1244461",""
"1246091",""
"1251463",""
"1252335",""
"1253814",""
"1254089",""
"1255996",""
"1257299",""
"1257812",""
"1259053",""
"1259561",""
"1261021",""
"1261511",""
"1261725",""
"1262081",""
"1262262",""
"1264367",""
"1265037",""
"1265810",""
"1266117",""
"1266367",""
"1266516",""
"1266652",""
"1267122",""
"1271199",""
"1273599",""
"1275196",""
"1275996",""
"1276039",""
"1276817",""
"1277185",""
"1277226",""
"1278099",""
"1278400",""
"1278806",""
"1281102",""
"1282602",""
"1286795",""
"1288265",""
"1290167",""
"1293003",""
"1293905",""
"1300890",""
"1301980",""
"1302113",""
"1303026",""
"1303761",""
"1307204",""
"1311986",""
"1312292",""
"1314055",""
"1315604",""
"1316826",""
"1319375",""
"1320345",""
"1321080",""
"1321419",""
"1321466",""
"1323067",""
"1327404",""
"1329169",""
"1329833",""
"1330223",""
"1331081",""
"1331792",""
"1331887",""
"1332237",""
"1334631",""
"1334675",""
"1335086",""
"1337923",""
"1339942",""
"1344652",""
"1345851",""
"1347098",""
"1350516",""
"1350998",""
"1352483",""
"1353933",""
"1356051",""
"1356102",""
"1357569",""
"1358836",""
"1359956",""
"1360322",""
"1361886",""
"1362334",""
"1362515",""
"1363290",""
"1364922",""
"1365041",""
"1367653",""
"1367774",""
"1372243",""
"1372987",""
"1373887",""
"1377316",""
"1378902",""
"1379767",""
"1381264",""
"1385507",""
"1391342",""
"1397197",""
"1398671","2009-09-09 10:11:01"
"1398843",""
"1400481",""
"1401639",""
"1401667",""
"1403692",""
"1406034",""
"1407042",""
"1407932",""
"1409540",""
"1409663",""
"1410652",""
"1419800",""
"1421064",""
"1425719",""
"1426117",""
"1428590",""
"1432196",""
"1436252",""
"1437312",""
"1438196",""
"1439900",""
"1441411",""
"1442538","2009-10-02 19:39:15"
"1444153",""
"1445388",""
"1446213",""
"1447045",""
"1451189",""
"1454929",""
"1455434",""
"1457084",""
"1458260",""
"1459501",""
"1460546",""
"1461036",""
"1461088",""
"1462375",""
"1464582",""
"1466077",""
"1466738",""
"1468462",""
"1468615",""
"1470077",""
"1471130",""
"1471239",""
"1474297",""
"1476891",""
"1476989",""
"1478992",""
"1479769",""
"1481793",""
"1482476",""
"1482990",""
"1483348",""
"1483892",""
"1484065",""
"1484440",""
"1488526",""
"1488680",""
"1489069",""
"1489192",""
"1492118",""
"1494705",""
"1496793",""
"1497287",""
"1498211",""
"1498936",""
"1501230",""
"1501803",""
"1501966",""
"1502781",""
"1503974",""
"1504097",""
"1505179",""
"1505382",""
"1507452",""
"1508082",""
"1508375",""
"1508998",""
"1509154",""
"1510599",""
"1510928",""
"1512291",""
"1513267",""
"1513519",""
"1513668",""
"1518180",""
"1521189",""
"1521249",""
"1524227",""
"1524596",""
"1525378",""
"1525658",""
"1527854",""
"1528928",""
"1529208",""
"1529977",""
"1530844",""
"1531113",""
"1532014",""
"1532188",""
"1533134",""
"1533874",""
"1534061",""
"1534908",""
"1536566",""
"1536758",""
"1538099",""
"1543944",""
"1546447",""
"1548053",""
"1548075",""
"1552060",""
"1555936",""
"1556056",""
"1557544",""
"1558718",""
"1564182",""
"1566893",""
"1570422",""
"1571455",""
"1571703",""
"1571712",""
"1573710",""
"1574224",""
"1575275",""
"1575577",""
"1575586",""
"1578562",""
"1579670",""
"1588126",""
"1589289",""
"1589430",""
"1590183",""
"1595848",""
"1596021",""
"1597074",""
"1600743",""
"1603585",""
"1603801",""
"1606164",""
"1606192",""
"1607227",""
"1608522",""
"1610218",""
"1614784",""
"1615117",""
"1617277",""
"1619914",""
"1622495",""
"1623958",""
"1625638",""
"1626924",""
"1628305",""
"1629828",""
"1629992",""
"1631819",""
"1632351",""
"1632748",""
"1633999",""
"1635020",""
"1635910",""
"1637281",""
"1638434",""
"1639035",""
"1640223",""
"1642483",""
"1643636",""
"1643647",""
"1644828",""
"1648618",""
"1652301",""
"1652914",""
"1653900",""
"1656190",""
"1661091",""
"1661147",""
"1662133",""
"1662439",""
"1663361",""
"1665472",""
"1666588",""
"1666814",""
"1668248",""
"1668353",""
"1668506",""
"1668565",""
"1669456",""
"1671694",""
"1673153",""
"1677200",""
"1678555",""
"1679659",""
"1680565",""
"1685805",""
"1686805",""
"1691424",""
"1699149",""
"1699335",""
"1701885",""
"1702324",""
"1702426",""
"1705963",""
"1707062",""
"1708317",""
"1708415",""
"1709452",""
"1713133",""
"1715434",""
"1716989",""
"1722305",""
"1725138",""
"1731773",""
"1734374",""
"1742265",""
"1742810",""
"1744218",""
"1747374",""
"1748500",""
"1751364",""
"1756188",""
"1757858",""
"1762103",""
"1764815",""
"1774761",""
"1776236",""
"1777153",""
"1779512",""
"1781948",""
"1782910",""
"1785260",""
"1786140",""
"1786971",""
"1789434",""
"1795060",""
"1795492",""
"1797986",""
"1800013",""
"1801579",""
"1802801",""
"1807042",""
"1808305",""
"1809500",""
"1812510",""
"1813090",""
"1813393",""
"1822529",""
"1823642",""
"1825000",""
"1829609",""
"1829727",""
"1832937",""
"1834396",""
"1834522",""
"1837415",""
"1842186",""
"1842365",""
"1847410",""
"1848142",""
"1848508",""
"1849576",""
"1850014",""
"1853864",""
"1854191",""
"1855394",""
"1855661",""
"1857098",""
"1857685",""
"1858947",""
"1859441",""
"1862036",""
"1868246",""
"1870047",""
"1870154",""
"1870211",""
"1870415",""
"1870573",""
"1872150",""
"1879052",""
"1880267",""
"1881122",""
"1883655",""
"1884959",""
"1887365",""
"1888352",""
"1893405",""
"1899724",""
"1901765",""
"1902037",""
"1903049",""
"1903194",""
"1904231",""
"1904546",""
"1905058",""
"1905246",""
"1905693",""
"1906027",""
"1906691",""
"1907981",""
"1909084",""
"1909932",""
"1912293",""
"1913884",""
"1915134",""
"1915797",""
"1917597",""
"1922313",""
"1924305",""
"1924464",""
"1926991",""
"1927676",""
"1928419",""
"1928990",""
"1930357",""
"1930675",""
"1932576",""
"1934908",""
"1937243",""
"1938446",""
"1939073",""
"1942442",""
"1943881",""
"1945536",""
"1946720",""
"1947446",""
"1951377",""
"1951432",""
"1954911",""
"1956807",""
"1956846",""
"1958744",""
"1961132",""
"1962436",""
"1963078",""
"1964929",""
"1970150",""
"1973748",""
"1974233",""
"1975392",""
"1980708",""
"1986965",""
"1990853",""
"1993629",""
"1998168",""
"1998684",""
"2000622",""
"2005054",""
"2006473",""
"2010981",""
"2011363",""
"2012136",""
"2012645",""
"2013536",""
"2020261",""
"2020523",""
"2021571",""
"2022033",""
"2030926",""
"2032379",""
"2033541",""
"2033809",""
"2034061",""
"2035803",""
"2036818",""
"2037072",""
"2039364","2010-01-20 08:34:19"
"2042601",""
"2043535",""
"2047727",""
"2049451",""
"2050110",""
"2050498",""
"2050652",""
"2053928",""
"2055083",""
"2057227",""
"2061804",""
"2065045",""
"2066231",""
"2066468",""
"2066489",""
"2066954",""
"2067092",""
"2071338",""
"2072977",""
"2074282",""
"2074676",""
"2075406",""
"2076194",""
"2076653",""
"2076683",""
"2077712",""
"2079081",""
"2079719",""
"2085560",""
"2086730",""
"2087769",""
"2090768",""
"2092747",""
"2093537",""
"2093983",""
"2094596",""
"2095419",""
"2099200",""
"2100356",""
"2103632",""
"2104520",""
"2111030",""
"2112186",""
"2114861",""
"2122465",""
"2123251",""
"2124468",""
"2124798",""
"2130043",""
"2130123",""
"2133594",""
"2137691",""
"2137949",""
"2138129",""
"2138429",""
"2139190",""
"2139277",""
"2140085",""
"2142638",""
"2147086",""
"2149619",""
"2150621",""
"2150703",""
"2150882",""
"2150912",""
"2151222",""
"2152718",""
"2152985",""
"2153790",""
"2156116",""
"2156279",""
"2157877",""
"2160515",""
"2161246",""
"2162932",""
"2163584",""
"2165114",""
"2165116",""
"2165525",""
"2166098",""
"2170508",""
"2173052",""
"2174464",""
"2179836",""
"2183433",""
"2184163",""
"2186130",""
"2187322",""
"2194731",""
"2196054",""
"2197689",""
"2199775",""
"2200174",""
"2200788",""
"2201238",""
"2201631",""
"2203320",""
"2203881",""
"2204941",""
"2205282",""
"2208810",""
"2209264",""
"2220583",""
"2222383",""
"2223282",""
"2228407",""
"2230912",""
"2231127",""
"2231642",""
"2231681",""
"2234272",""
"2240216",""
"2241063",""
"2242193",""
"2244169",""
"2245913",""
"2247697",""
"2253257",""
"2253401",""
"2254147",""
"2256408",""
"2266721",""
"2266797",""
"2270614",""
"2271827",""
"2271875",""
"2272482",""
"2273496",""
"2273921",""
"2274596",""
"2274836",""
"2276492",""
"2281940",""
"2284206",""
"2287273",""
"2292284",""
"2294642",""
"2296988",""
"2298495",""
"2298620",""
"2299337",""
"2305250",""
"2311196",""
"2311950",""
"2312117",""
"2314795",""
"2315646",""
"2318028",""
"2319765",""
"2322366",""
"2326131",""
"2328741",""
"2329499",""
"2329609",""
"2329815",""
"2331842",""
"2333858",""
"2334024",""
"2339744",""
"2342816",""
"2343831",""
"2347230",""
"2347382",""
"2351327",""
"2354989",""
"2356262",""
"2359755",""
"2360842",""
"2361442",""
"2361474",""
"2363225",""
"2369373",""
"2373904",""
"2375307",""
"2377062",""
"2378060",""
"2380531",""
"2381737",""
"2382358",""
"2388968",""
"2389561",""
"2389910",""
"2390224",""
"2390911",""
"2393114",""
"2393604",""
"2393789",""
"2394721",""
"2398946",""
"2399125",""
"2400213",""
"2401516",""
"2402970",""
"2403730",""
"2404228",""
"2404808",""
"2413482",""
"2417734",""
"2420122",""
"2424300",""
"2424498",""
"2426937",""
"2427714",""
"2430210",""
"2431991",""
"2435695",""
"2435922",""
"2437469",""
"2437484",""
"2441607",""
"2442518",""
"2442736",""
"2443522",""
"2444057",""
"2444351",""
"2447735",""
"2449263",""
"2450604",""
"2450918",""
"2451120",""
"2458087",""
"2459533",""
"2459811",""
"2461637",""
"2463241",""
"2463251",""
"2463540",""
"2464265",""
"2464343",""
"2468606",""
"2468979",""
"2469494",""
"2475861",""
"2476086",""
"2476092",""
"2476360",""
"2478106",""
"2482815",""
"2486842",""
"2492903",""
"2493637",""
"2494207",""
"2495962",""
"2498136",""
"2501087",""
"2501885",""
"2502558",""
"2503433",""
"2509854",""
"2509916",""
"2511009",""
"2513181",""
"2514948",""
"2517072",""
"2517128",""
"2520493",""
"2522754",""
"2524093",""
"2525077",""
"2525770",""
"2526942",""
"2530621",""
"2530818",""
"2531015",""
"2532534",""
"2532968",""
"2533015",""
"2534526",""
"2536007",""
"2536105",""
"2540449",""
"2541033",""
"2541971",""
"2544660",""
"2544745",""
"2545580",""
"2546316",""
"2548426",""
"2551803",""
"2552562",""
"2554403",""
"2557565",""
"2559337",""
"2559607",""
"2561287",""
"2562783",""
"2563584",""
"2565545",""
"2566918",""
"2571620",""
"2573428",""
"2575663",""
"2576649",""
"2577103",""
"2578756",""
"2579167",""
"2581532",""
"2584630",""
"2587645",""
"2593930",""
"2594956",""
"2595826",""
"2595918",""
"2595992",""
"2596812",""
"2597118",""
"2599990",""
"2600326",""
"2600936",""
"2601851",""
"2602989",""
"2603959",""
"2604742",""
"2604845",""
"2608194",""
"2610377",""
"2614565",""
"2616843",""
"2621436",""
"2628970",""
"2634531",""
"2636317",""
"2639626",""
"2640496",""
"2640601",""
"2641201",""
"2641768",""
"2642038",""
"2642327",""
"2642808",""
"2645267",""
"2646136",""
"2652483",""
"2652500",""
"2655072",""
"2659214",""
"2667514",""
"2668436",""
"2669231",""
"2672903",""
"2674182",""
"2674364",""
"2674637",""
"2675133",""
"2675486",""
"2676732",""
"2676983",""
"2677008",""
"2681580",""
"2682476",""
"2683404",""
"2683867",""
"2684546",""
"2685977",""
"2687196",""
"2689710",""
"2690082",""
"2690720",""
"2693769",""
"2697248",""
"2698911",""
"2700628",""
"2702496",""
"2705376",""
"2706722",""
"2706961",""
"2708389",""
"2714155",""
"2714413",""
"2719336",""
"2720879",""
"2721095",""
"2721382",""
"2722335",""
"2724867",""
"2725432",""
"2725497",""
"2725719",""
"2730406",""
"2733701",""
"2735811",""
"2738493",""
"2739981",""
"2741917",""
"2743054",""
"2746186",""
"2746906",""
"2748115",""
"2748593",""
"2749769",""
"2755116",""
"2757689",""
"2757937",""
"2758048",""
"2760166",""
"2761617",""
"2765867",""
"2768281",""
"2768670",""
"2773066",""
"2777833",""
"2779987",""
"2784224",""
"2789360",""
"2795723",""
"2795748",""
"2796422",""
"2802183",""
"2803333",""
"2804037",""
"2805095",""
"2806729",""
"2806842",""
"2812003",""
"2813871",""
"2815667",""
"2818168",""
"2819679",""
"2820739",""
"2821996",""
"2822521",""
"2822608",""
"2826977",""
"2833221",""
"2833965",""
"2836820",""
"2837302",""
"2841350",""
"2844630",""
"2849895",""
"2850105",""
"2850409",""
"2850824",""
"2851002",""
"2851524",""
"2851570",""
"2852387",""
"2856106",""
"2856576",""
"2858739",""
"2861132",""
"2864415",""
"2866331",""
"2868156",""
"2868419",""
"2870211",""
"2871273",""
"2874332",""
"2876039",""
"2876200",""
"2881422",""
"2881625",""
"2882249",""
"2896888",""
"2897128",""
"2897414",""
"2897921",""
"2898807",""
"2899323",""
"2900182",""
"2901105",""
"2901248",""
"2901508",""
"2902834",""
"2905970",""
"2908781",""
"2909899",""
"2912240",""
"2913636",""
"2913902",""
"2915036",""
"2919228",""
"2921387",""
"2921406","2010-05-29 11:44:04"
"2928172",""
"2928187",""
"2928196",""
"2930014",""
"2931117",""
"2932787",""
"2937734",""
"2942240",""
"2944194",""
"2947706",""
"2951388",""
"2951541",""
"2953088",""
"2953509",""
"2954292",""
"2957522",""
"2958351",""
"2961153",""
"2964342",""
"2966126",""
"2966255",""
"2967804",""
"2968336",""
"2968627",""
"2972351",""
"2975472",""
"2979482",""
"2979751",""
"2983030",""
"2983702",""
"2986527",""
"2986626",""
"2988337",""
"2989126",""
"2989703",""
"2990556",""
"2991633",""
"2992682",""
"2992761",""
"2993135",""
"2994235",""
"2994257","2010-06-08 01:35:29"
"2995895",""
"2998961",""
"3004269",""
"3007337",""
"3010150",""
"3011621",""
"3012667",""
"3013368",""
"3013884",""
"3014008",""
"3016054",""
"3016223",""
"3019463",""
"3020217",""
"3021024",""
"3022529",""
"3023270",""
"3024384",""
"3025263",""
"3025489",""
"3026239",""
"3026633",""
"3028583",""
"3030968",""
"3032873",""
"3033497",""
"3035885",""
"3035969","2010-06-14 09:10:38"
"3035974",""
"3041322",""
"3042348",""
"3043258",""
"3043461",""
"3043936",""
"3044674",""
"3051401",""
"3054173",""
"3056470",""
"3057458",""
"3057937",""
"3058169",""
"3061225",""
"3062838",""
"3062897",""
"3063116",""
"3063773",""
"3064002",""
"3064133",""
"3064998",""
"3065369",""
"3067679",""
"3077069",""
"3077298",""
"3079442",""
"3082467",""
"3084440",""
"3086427",""
"3087749",""
"3088684",""
"3088955",""
"3091366",""
"3095598",""
"3096081",""
"3102693",""
"3103808",""
"3104282",""
"3112874",""
"3113374",""
"3114853",""
"3118439",""
"3118661",""
"3122674",""
"3122905",""
"3125248",""
"3127791",""
"3128205",""
"3132878",""
"3134905",""
"3136654",""
"3139808",""
"3141042",""
"3141077",""
"3142001",""
"3142029",""
"3142279",""
"3142755",""
"3143354",""
"3145044",""
"3146949",""
"3148775",""
"3150524",""
"3151867",""
"3152698",""
"3153114",""
"3155242",""
"3155395",""
"3156151",""
"3157248",""
"3157472",""
"3160108",""
"3169829",""
"3170623",""
"3171541",""
"3176769",""
"3179021",""
"3179304",""
"3179538",""
"3179883",""
"3186199",""
"3187137",""
"3188699",""
"3190205",""
"3191477",""
"3193374",""
"3194040",""
"3196297",""
"3196600",""
"3198105",""
"3199968",""
"3200088",""
"3201522",""
"3201736",""
"3202011",""
"3206526",""
"3206622",""
"3206660",""
"3209428",""
"3210795",""
"3211988",""
"3215228",""
"3217091",""
"3217701",""
"3218225",""
"3221588",""
"3222345",""
"3222882",""
"3223852",""
"3224117",""
"3225168",""
"3226813",""
"3226886",""
"3228382",""
"3228617",""
"3230297",""
"3230334",""
"3231940",""
"3234390",""
"3236087",""
"3236344",""
"3238879",""
"3240026",""
"3240222",""
"3241399",""
"3241414",""
"3241550",""
"3242335",""
"3244121",""
"3248284",""
"3249100",""
"3249442",""
"3251910",""
"3253325",""
"3253899",""
"3255952",""
"3256425",""
"3256836",""
"3257769",""
"3259153",""
"3259551",""
"3259742",""
"3260319",""
"3261201",""
"3261332",""
"3263916",""
"3264747",""
"3265351",""
"3266045",""
"3268180",""
"3268919",""
"3270800",""
"3273672",""
"3275147",""
"3277256",""
"3278495",""
"3278932",""
"3280037",""
"3283701",""
"3289087",""
"3290536",""
"3290892",""
"3293116",""
"3293313",""
"3294165",""
"3294594",""
"3295119",""
"3298054",""
"3298960",""
"3301998",""
"3302542",""
"3303470",""
"3305711",""
"3305760",""
"3306020",""
"3307024",""
"3307064",""
"3307709",""
"3308781",""
"3310673",""
"3311746",""
"3312252",""
"3312359",""
"3315866",""
"3317000",""
"3317675",""
"3319658",""
"3320409",""
"3320834",""
"3321621",""
"3322166",""
"3334941",""
"3336547",""
"3337483",""
"3342152",""
"3346244",""
"3347441",""
"3349702",""
"3351285",""
"3352480",""
"3353758",""
"3353842",""
"3354284",""
"3355625",""
"3359762",""
"3363943",""
"3364921",""
"3365321",""
"3365941",""
"3367216",""
"3368254",""
"3369515",""
"3370608",""
"3371421",""
"3376515",""
"3377322",""
"3379481",""
"3382107",""
"3384059",""
"3385593",""
"3385671",""
"3385793",""
"3386216",""
"3390105",""
"3393043",""
"3393797",""
"3396134",""
"3399978",""
"3400675",""
"3404421",""
"3404647",""
"3405016",""
"3411825",""
"3412593",""
"3413663",""
"3418642",""
"3421014",""
"3421809",""
"3424415",""
"3425908",""
"3428556",""
"3432252",""
"3433252",""
"3433888",""
"3437593",""
"3438855",""
"3444079",""
"3444121",""
"3444154",""
"3445310",""
"3447337",""
"3447869",""
"3449812",""
"3451704",""
"3452033",""
"3452077",""
"3452406",""
"3454036",""
"3458733",""
"3460070",""
"3467097",""
"3468636",""
"3472178",""
"3474355",""
"3476771",""
"3479434",""
"3481523",""
"3483412",""
"3500275",""
"3501502",""
"3502399",""
"3503024",""
"3503912",""
"3504235",""
"3506222",""
"3513162",""
"3514579",""
"3514793",""
"3520104",""
"3523412",""
"3524373",""
"3525826",""
"3526145",""
"3530700",""
"3534881",""
"3534979",""
"3537076",""
"3541134",""
"3542091",""
"3542823",""
"3542988",""
"3550594",""
"3550718",""
"3550941",""
"3551465",""
"3557978",""
"3559073",""
"3559403",""
"3562979",""
"3566305",""
"3567798",""
"3569783",""
"3576066",""
"3579082",""
"3579588",""
"3581242",""
"3583501",""
"3585061",""
"3585081",""
"3585856",""
"3588147",""
"3589999",""
"3590084",""
"3594517",""
"3597088",""
"3598352",""
"3601062",""
"3601303",""
"3601492",""
"3602064",""
"3604673",""
"3608272",""
"3609811",""
"3613691",""
"3617420",""
"3617649",""
"3617957",""
"3620905",""
"3621283",""
"3621459",""
"3623874",""
"3624149",""
"3625624",""
"3625658",""
"3626660",""
"3628182",""
"3628695",""
"3630415",""
"3630478",""
"3631167",""
"3632392",""
"3634001",""
"3636115",""
"3642555",""
"3656454",""
"3657075",""
"3657440",""
"3658276",""
"3658534",""
"3659862",""
"3660273",""
"3660669",""
"3663895",""
"3664075",""
"3665685",""
"3667432",""
"3668392",""
"3668793",""
"3671473",""
"3672049",""
"3672963",""
"3674692",""
"3677001",""
"3678170",""
"3683274",""
"3683277",""
"3684898",""
"3691492",""
"3692384",""
"3692999",""
"3694682",""
"3695983",""
"3700949",""
"3704373",""
"3704981",""
"3705550",""
"3706477",""
"3710132",""
"3710584",""
"3711122",""
"3711879",""
"3712430",""
"3713774",""
"3714213",""
"3714679",""
"3716670",""
"3718174",""
"3721471",""
"3722610",""
"3723922",""
"3725389",""
"3725531",""
"3735168",""
"3735891",""
"3736141",""
"3736429",""
