id,owner_user_id,reputation
"46044598","3957","42610"
"863323","4003","17062"
"355043","4082","2872"
"14302868","4110","12327"
"17912131","4110","12327"
"16455255","4110","12327"
"452415","4112","235"
"3053972","4320","567"
"5517970","4321","46208"
"7341034","4321","46208"
"1955343","4322","5954"
"22921895","4353","33302"
"53511","4474","823"
"153039","4481","17421"
"51034430","4534","7669"
"1387005","4639","169856"
"4500373","4639","169856"
"1225794","4653","150750"
"8084015","4657","5031"
"12062146","4668","154107"
"438886","4741","427"
"1145164","4778","1682"
"2501871","4787","21380"
"46790268","4898","3962"
"52344","4906","10784"
"977686","4937","11747"
"999010","4937","11747"
"15147140","4937","11747"
"904346","4980","994"
"36322139","5056","96877"
"56003820","5058","14379"
"3400836","5169","6863"
"17998637","5210","9044"
"3895322","5295","27986"
"142573","5295","27986"
"2969719","5295","27986"
"51283","5321","6283"
"834988","5449","2213"
"86513","5471","6236"
"3762746","5475","35195"
"93911","5569","2101"
"10555534","5618","19425"
"95213","5619","56744"
"824040","5742","5098"
"399572","5988","1958"
"1723721","6068","244136"
"2674959","6068","244136"
"40412933","6068","244136"
"2303147","6278","8863"
"81410","6478","6288"
"1675383","6488","2277"
"1099697","6488","2277"
"283774","6615","9795"
"2190261","6651","55184"
"429005","6705","7970"
"6566545","6839","4060"
"120189","7106","992"
"877916","7442","4787"
"53733317","7453","6204"
"72242","7473","126334"
"7740104","7512","34120"
"2411039","7595","90488"
"36552130","7603","4704"
"162159","7617","4364"
"1154281","8047","62649"
"4370450","8061","2465"
"155751","8123","57543"
"7533170","8232","554"
"4787456","8362","4085"
"19407214","8724","2965"
"268320","8741","42245"
"810043","8946","57196"
"332872","9021","478962"
"641713","9106","4604"
"53290114","9382","52259"
"133546","9403","16285"
"15596189","9440","4980"
"2073564","9572","481"
"42962708","9774","1645"
"234590","9859","79264"
"29038729","9859","79264"
"66870","9947","1811"
"6983657","9951","487485"
"3764589","10040","11918"
"88311","10157","6136"
"8059214","10522","10732"
"48983262","10823","11877"
"253724","11042","2664"
"2399660","11123","89467"
"11501726","11142","10755"
"7074102","11194","19910"
"76408","11234","10960"
"9464932","11236","191707"
"8968952","11236","191707"
"343111","11256","31113"
"1217926","11398","5854"
"102496","11503","1107"
"6122571","11543","53753"
"1960681","11708","38905"
"52775967","11755","21818"
"54448133","11755","21818"
"29705117","11827","5674"
"5356641","11959","676"
"5630546","12030","98181"
"26715055","12030","98181"
"21949934","12034","19913"
"503469","12318","1790"
"288287","12367","3812"
"11439927","12448","8995"
"7746415","12497","2447"
"49433312","12861","1978"
"9303911","13022","16589"
"5132939","13022","16589"
"5136279","13022","16589"
"3350933","13442","14145"
"17490195","13442","14145"
"594443","13447","41775"
"540496","13470","394"
"38881245","13603","5171"
"1948535","13676","15150"
"4642761","13992","10477"
"675380","14540","11462"
"3337263","14627","965"
"948172","14648","36948"
"24225682","14731","71247"
"176255","14877","15227"
"14203622","14877","15227"
"723886","14955","233183"
"2415261","14971","34894"
"9820869","14971","34894"
"195509","15031","107498"
"10546595","15053","2733"
"2893628","15055","198498"
"36721672","15055","198498"
"15746601","15109","6001"
"467885","15124","63855"
"372980","15168","635216"
"7722724","15485","15031"
"13758359","15721","66125"
"11257672","15721","66125"
"205468","15815","343"
"117352","15955","74073"
"9113965","16050","33072"
"378848","16124","5132"
"36225565","16241","67162"
"23499006","16306","31241"
"1733957","16371","8740"
"484261","16417","430487"
"898683","16429","1075"
"8702729","16485","2072"
"3174066","16511","65460"
"54772100","16642","6624"
"20356319","16784","13629"
"6491916","16853","126903"
"6657496","16957","69610"
"235759","16957","69610"
"1143417","17091","32003"
"39027721","17123","27726"
"1291363","17174","116698"
"3489859","17174","116698"
"367079","17494","829"
"2258781","17675","21780"
"13231070","17716","1136"
"6665780","17744","96481"
"5000333","17944","9334"
"1180716","18149","22180"
"24609506","18160","5969"
"1161157","18309","38224"
"1149191","18309","38224"
"8039426","18333","16406"
"395592","18393","557782"
"169334","18403","2413"
"3356868","18494","5073"
"1860470","18511","95242"
"114148","18793","230"
"3655217","18811","13490"
"9929501","18856","4029"
"14583331","18856","4029"
"60683453","19024","2189"
"53565921","19212","66423"
"20232652","19212","66423"
"941594","19224","34266"
"29639413","19224","34266"
"1325378","19470","1849"
"1081449","19493","851"
"198974","19753","2819"
"2982973","19825","4270"
"5124680","19875","55219"
"12326196","19875","55219"
"5395813","20003","19295"
"3960527","20003","19295"
"3289032","20088","2675"
"770195","20126","55558"
"651713","20126","55558"
"926137","20133","31350"
"6053412","20135","11003"
"278122","20178","22688"
"477053","20386","1645"
"29081950","20392","5910"
"1097923","20400","49141"
"36980058","20479","30591"
"12513311","20489","8872"
"20656136","20580","8690"
"4017757","20654","178791"
"10218132","20801","10650"
"9197918","20801","10650"
"1297025","20903","7450"
"119818","20951","28055"
"793812","21011","2023"
"121490","21160","4242"
"1534166","21293","6247"
"5355867","21299","4346"
"946170","21475","81036"
"1649305","21603","289"
"447537","21613","8782"
"1053556","21677","100572"
"5181246","21677","100572"
"128028","21732","73"
"185149","21832","1051"
"3069981","21909","17905"
"5398773","21918","3566"
"561039","22184","6009"
"43943892","22227","8543"
"1655769","22470","36538"
"15193913","22514","37861"
"141427","22802","103"
"2483630","22963","2111"
"14958103","22964","4799"
"12900816","22992","17078"
"2766976","23327","5345"
"746347","23341","28232"
"5629945","23341","28232"
"247110","23458","4350"
"215302","23486","2105"
"468089","23501","120837"
"302914","23524","14870"
"876557","23643","72948"
"33879673","23875","13110"
"2057403","24218","3175"
"49393976","24224","12608"
"30596572","24243","15603"
"12934469","24246","2319"
"6008295","24409","491"
"2131843","24837","463"
"691276","25068","70051"
"7062466","25068","70051"
"4695631","25097","5962"
"29893628","25097","5962"
"1532137","25453","2273"
"47091466","25544","5425"
"54535798","25645","42145"
"316390","25645","42145"
"3876203","25645","42145"
"19090197","25645","42145"
"3628287","25758","10510"
"292362","25778","5245"
"877727","26004","31703"
"479499","26039","20206"
"2171875","26051","49974"
"2508698","26130","10725"
"2735694","26143","20468"
"272342","26155","5941"
"3229046","26221","4937"
"44949085","26286","19501"
"779959","26349","62894"
"333532","26396","44213"
"301855","26465","680"
"186932","26465","680"
"31482537","26510","49096"
"24582031","26510","49096"
"22071550","26510","49096"
"50842278","26510","49096"
"46435609","26787","5076"
"1455037","27114","574"
"10171740","27342","1112"
"10803069","27412","1747"
"3531053","27478","9916"
"38585334","27491","29560"
"35146913","27693","360"
"39916836","27800","5695"
"10927278","27800","5695"
"4157225","27870","5182"
"13274903","27958","4484"
"2536896","28004","66012"
"245600","28076","1012"
"295566","28150","10456"
"7208223","28321","905"
"10343083","28340","1357"
"1584807","28401","47943"
"366647","28454","2843"
"608453","28540","11969"
"5660184","28543","33029"
"27389465","28841","10457"
"1628566","28843","22324"
"28556309","28946","3781"
"14317997","29246","8326"
"671042","29291","6361"
"5800349","29297","16334"
"27467020","29493","13873"
"6999814","29502","5644"
"884209","29653","13222"
"593419","29669","2487"
"1085756","29669","2487"
"646086","29909","2785"
"4159500","30099","17287"
"381042","30176","19140"
"1933926","30203","4267"
"41460697","30674","75990"
"55601840","30850","7169"
"3461298","30917","19189"
"56265964","30946","33995"
"2123586","30957","3453"
"721446","31317","38064"
"6478379","31399","9765"
"308501","31569","79625"
"2564085","31582","107730"
"562250","31610","81394"
"10454147","31610","81394"
"34910715","31610","81394"
"240362","31662","20769"
"2688624","32203","22965"
"8959279","32495","5681"
"15168019","32704","1980"
"3823969","32816","22124"
"250932","32834","27050"
"2068595","32892","9614"
"27463065","33336","462"
"35262378","33404","12525"
"12635652","33522","53664"
"5161669","33583","235"
"821375","33918","11686"
"2250270","34134","9139"
"7879641","34985","2439"
"3852637","35062","22169"
"443430","35247","4663"
"2794137","35344","8768"
"945015","35454","12879"
"4386161","35690","67313"
"4481701","35690","67313"
"3621773","35690","67313"
"4621516","35690","67313"
"7933473","35807","379"
"2529772","35935","10933"
"26303815","36026","2867"
"27618126","36036","25500"
"58074387","36036","25500"
"278651","36263","1075"
"768268","36532","3495"
"739850","36537","17927"
"3371660","36590","62215"
"8593310","36590","62215"
"631671","36680","37089"
"20059480","37181","12254"
"1674625","37347","596"
"2920752","37381","4088"
"476821","37610","3108"
"1197191","37843","39849"
"15420122","37865","6145"
"1571366","38172","32965"
"27151654","38522","42781"
"28965210","38522","42781"
"39471354","38522","42781"
"19597746","38743","26465"
"14739942","38765","66978"
"35999032","38765","66978"
"2604271","39036","49382"
"24202175","39259","4945"
"18491098","39281","1678"
"3128062","39321","130307"
"54516060","39321","130307"
"1244932","39444","6246"
"3867714","39677","226486"
"5313290","39677","226486"
"8036510","39912","18047"
"2543966","40080","4745"
"11190290","40080","4745"
"27320915","40285","3379"
"1435315","40350","331"
"55836941","40352","5136"
"507591","40410","13325"
"18993067","40411","10811"
"5976046","40815","5195"
"335019","40867","711"
"811195","41021","94433"
"9413123","41021","94433"
"2323104","41200","34391"
"4488618","41387","3430"
"2720171","41543","68062"
"54994413","41655","35889"
"1249413","41661","182624"
"496152","41662","7192"
"20987682","41742","7968"
"37847777","41742","7968"
"12926997","41820","2532"
"35544547","41889","9648"
"22697022","41889","9648"
"514688","42024","33202"
"10071701","42146","1321"
"3405775","42450","1887"
"334519","42486","1978"
"387104","42588","3082"
"753759","42595","50123"
"554546","42595","50123"
"1081025","42595","50123"
"1690138","42595","50123"
"10516197","42636","48072"
"6063857","42636","48072"
"33390968","42756","2484"
"338563","42969","11"
"2512026","43668","411"
"770830","43923","3094"
"11671318","44010","612"
"37800938","44080","8400"
"1757251","44269","60276"
"6188652","44286","25964"
"18852570","44330","164574"
"351627","44482","2150"
"22003015","44620","27670"
"512825","44683","23613"
"3208604","44683","23613"
"14961669","44852","69679"
"1880445","44980","1061"
"467897","44984","100515"
"475840","44984","100515"
"595228","44984","100515"
"846797","45261","24706"
"2214799","45261","24706"
"33614503","45758","192"
"1944400","45849","16919"
"11805375","46011","48996"
"37506339","46055","1986"
"7521868","46450","39754"
"48157082","46503","3088"
"6359988","46687","247"
"386656","46758","95"
"539488","46981","5441"
"3016623","47493","29918"
"4260108","47570","5820"
"6541873","47630","42388"
"6542719","47630","42388"
"805887","47754","365"
"1047391","47846","5004"
"2113463","48062","23528"
"7167690","48082","175539"
"3234984","48310","5248"
"25125743","48611","3661"
"37279222","48869","5303"
"50449932","49008","2356"
"8999932","49086","1623"
"12220065","49153","221606"
"13161092","49153","221606"
"454813","49226","151"
"39902204","49372","195"
"18866138","49407","25528"
"2256495","49478","32997"
"24049343","49485","118610"
"50318858","49733","5486"
"7639483","49849","10522"
"2287123","50049","31044"
"3372003","50151","10420"
"2112644","50225","4723"
"579661","50348","10153"
"6345336","50394","27863"
"743939","50542","7466"
"4817815","50570","1396"
"2696481","50737","2025"
"26971590","50831","3420"
"724950","50851","5219"
"472552","50851","5219"
"1163985","50851","5219"
"1460915","50851","5219"
"1985812","50924","21554"
"16198268","51167","22714"
"12805803","51197","96782"
"49735565","51387","28163"
"11142271","51402","18271"
"2154976","51529","2223"
"1631624","51649","48306"
"1202910","51700","3930"
"1000351","51958","2055"
"32685408","52239","15808"
"505235","52256","27485"
"2166532","52256","27485"
"3916736","52360","12218"
"22331333","52499","9654"
"2209457","52529","18693"
"7351727","52529","18693"
"5309184","52551","33799"
"7894309","52680","1462"
"688196","52745","36214"
"754761","52745","36214"
"1276238","52745","36214"
"1275888","52745","36214"
"44488056","52751","15944"
"491914","52963","31770"
"10142431","53120","10126"
"3195917","53159","815"
"54185143","53242","1538"
"23721248","53538","22268"
"11893763","53677","7417"
"36888453","53915","3046"
"22845606","54024","2307"
"6720693","54082","5185"
"3527371","54356","5068"
"49663357","54408","11950"
"832958","54426","24472"
"1482803","54426","24472"
"651819","54844","2426"
"3371314","54929","31036"
"12478530","55276","1030"
"8140198","55845","4370"
"5872843","55944","3558"
"23599421","56007","19026"
"28520884","56082","1776"
"12994566","56256","17100"
"52174714","56449","26940"
"2725597","56517","1887"
"457239","56640","867"
"4386125","56640","867"
"1626919","56976","2415"
"29935066","56995","3550"
"10709748","57246","5158"
"22935448","57428","155616"
"9312621","57505","7108"
"1241181","57625","2953"
"7153588","57655","5325"
"1043996","57698","18373"
"3632283","57752","49712"
"30781361","57872","6032"
"39779862","57872","6032"
"521639","57997","21695"
"9049857","58000","8751"
"40177810","58082","30745"
"4290908","58136","1745"
"4731791","58210","561"
"476576","58386","725"
"10994735","58553","31911"
"12334536","58800","2806"
"37479403","58805","15049"
"38477149","58839","8004"
"482213","59107","33969"
"1497481","59242","29925"
"483018","59300","5938"
"2118882","59313","254"
"5296350","59314","8181"
"808816","59499","4330"
"572107","59637","85"
"16368234","59724","3391"
"3938928","59842","5071"
"9506596","59943","963"
"534051","60045","1080"
"527973","60103","321"
"25528417","60281","57006"
"28992147","60292","1521"
"1597153","60558","650"
"9402974","60758","6809"
"6821051","61008","28861"
"3746714","61048","5944"
"20060894","61048","5944"
"14250354","61072","24366"
"701084","61239","2169"
"31589415","61295","3759"
"1551070","61306","43"
"787894","61427","2421"
"762520","61427","2421"
"4726443","61635","1118"
"1700882","61712","1757"
"593593","62031","3210"
"6205669","62031","3210"
"17415621","62076","136235"
"5447650","62082","144952"
"29517414","62505","1460"
"48460040","62653","7837"
"3050703","62660","4972"
"31399539","62837","2049"
"675392","62871","3370"
"16572535","62935","473"
"3168805","62983","4101"
"718611","63051","218190"
"1150111","63051","218190"
"24371443","63121","1511"
"526391","63202","3196"
"41716397","63202","3196"
"1192716","63235","40857"
"36409230","63308","8616"
"43655176","63349","1754"
"597028","63472","1163"
"5594254","63523","20147"
"20754103","63531","2821"
"12536118","63761","35531"
"9578292","64027","1456"
"14875751","64106","21543"
"2447625","64120","8410"
"30528872","64160","6011"
"631661","64238","6137"
"4616950","64262","20870"
"26472578","64279","20845"
"3463507","64340","893"
"754633","64489","299"
"1296597","64742","5296"
"1275948","64763","4064"
"1628522","64873","13746"
"45579400","64911","13031"
"5582283","65040","3274"
"1462462","65214","2964"
"2678426","65359","5315"
"10035832","65990","5624"
"5191062","66143","1833"
"23604414","66414","1919"
"16380501","66475","56208"
"728706","66519","19218"
"4546591","66522","30139"
"3609005","66580","24539"
"55720456","66681","3932"
"33191400","66731","2096"
"7832000","67129","5956"
"7850864","67423","331"
"591794","67494","2055"
"11174962","67566","39956"
"6251813","67641","1146"
"808748","67814","1131"
"44764407","67834","7496"
"24791300","67917","143"
"7025837","68039","3326"
"12109458","68051","6940"
"52087413","68051","6940"
"13060344","68105","30254"
"32053083","68119","3491"
"9114938","68329","2430"
"651466","68507","63856"
"11757799","68571","39805"
"1168552","68587","289512"
"32487427","68602","5795"
"3594080","68788","35362"
"52021210","68788","35362"
"581730","68861","943"
"53843864","68905","3698"
"4590361","68936","4392"
"48344534","69553","600"
"7098845","69636","20680"
"2575435","69742","55399"
"3113253","69742","55399"
"12754265","69742","55399"
"33088920","69742","55399"
"4709173","69785","979"
"55109571","69785","979"
"46809796","70192","11278"
"31415828","70192","11278"
"856047","70195","1070"
"3705492","70226","2729"
"11031770","70535","2898"
"633445","70774","1765"
"18066372","70987","998"
"6406842","71271","5215"
"1172045","71399","17850"
"23736761","71444","8550"
"2309221","71592","1202"
"13080248","72384","3492"
"1382788","72428","1067"
"11171472","72537","4732"
"13888657","72583","76606"
"1200091","72668","11354"
"934213","73120","173"
"985074","73120","173"
"3450697","73253","1988"
"3355160","73521","2153"
"32360945","73901","4153"
"6437069","73987","24578"
"2583065","74177","432"
"19578256","74264","11084"
"37617313","74291","17937"
"1993833","74359","14050"
"2008173","74359","14050"
"2322261","74556","520"
"18569239","74660","11782"
"3982132","74711","1712"
"1622145","74934","565"
"2621706","74984","3802"
"1042692","75501","33759"
"56953749","75613","2660"
"7920522","75629","1211"
"4753705","75799","12782"
"12003209","75799","12782"
"4198562","75801","10483"
"11513747","76081","1416"
"1537478","76105","3784"
"60426851","76105","3784"
"1914409","76173","5865"
"11654555","76263","6665"
"3100128","76509","47225"
"4395722","76509","47225"
"647696","76590","7824"
"4783558","76661","16626"
"41808771","76677","1789"
"1328361","76777","11424"
"12753817","77011","9427"
"2970356","77074","4327"
"18073518","77528","2127"
"5143031","77712","4073"
"1576040","77775","24065"
"7786574","77775","24065"
"7918312","77814","6617"
"681530","78026","6695"
"682260","78026","6695"
"2233062","78436","31446"
"21335454","78667","19546"
"655174","78773","403"
"1702415","79078","7049"
"1781071","79252","2327"
"8699699","79358","3918"
"18918957","79445","2981"
"5682741","79631","8174"
"44547475","79677","19358"
"5628377","79778","641"
"53760996","79891","16603"
"9454577","80002","44736"
"39026775","80002","44736"
"49174983","80040","9555"
"1520973","80229","312"
"701580","80363","16328"
"1068271","80389","9613"
"28896365","80389","9613"
"53974662","80410","5444"
"6240501","80566","4337"
"3457391","80572","20532"
"4110964","80869","22172"
"9160223","80911","66010"
"9216115","80911","66010"
"1734213","80932","24808"
