id,acceptedanswerid,owneruserid
"3985080","",""
"3995217","",""
"4003142","",""
"4008062","",""
"4019461","",""
"4025535","",""
"4026057","",""
"4032408","",""
"4032985","",""
"4040353","",""
"4062307","",""
"4070973","",""
"4082268","",""
"4097024","",""
"4101460","",""
"4107895","",""
"4110102","",""
"4129622","",""
"4129631","",""
"4153446","",""
"4161964","",""
"4162240","",""
"4178789","",""
"4169752","",""
"4192087","",""
"4197664","",""
"4213453","",""
"4214841","",""
"4216560","",""
"4217313","",""
"4249650","",""
"4253297","",""
"4259586","",""
"4282405","",""
"4315286","",""
"4316781","",""
"4322243","",""
"4324799","",""
"4318780","",""
"4330922","",""
"4363632","",""
"4367544","",""
"4385010","",""
"4393948","",""
"4409088","",""
"4409438","",""
"4409639","",""
"4400645","",""
"4413407","",""
"4428236","",""
"4429562","",""
"4430480","",""
"4441641","",""
"4432115","",""
"4440025","",""
"4451338","",""
"4488624","",""
"4496849","",""
"4505333","",""
"4508779","",""
"4513433","",""
"4516111","",""
"4519905","",""
"4519933","",""
"4526612","",""
"4528221","",""
"4528443","",""
"4530779","",""
"4522954","",""
"4540972","",""
"4546828","",""
"4551263","",""
"4553726","",""
"4566830","",""
"4572955","",""
"4579549","",""
"4579940","",""
"4585198","",""
"4598231","",""
"4599113","",""
"4604458","",""
"4613205","",""
"4619253","",""
"4629566","",""
"4635425","",""
"4648313","",""
"4663534","",""
"4685741","",""
"4692509","",""
"4705213","",""
"4706995","",""
"4721020","",""
"4723729","",""
"4743915","",""
"4746769","",""
"4755329","",""
"4760254","",""
"4774712","",""
"4774805","",""
"4781034","",""
"4788210","",""
"4797460","",""
"4799763","",""
"4804271","",""
"4807409","",""
"4812134","",""
"4813134","",""
"4813640","",""
"4815787","",""
"4818502","",""
"4846823","",""
"4857166","",""
"4861865","",""
"4878018","",""
"4880303","",""
"4882545","",""
"4885290","",""
"4888176","",""
"4892142","",""
"4892572","",""
"4894954","",""
"4895773","",""
"4898092","",""
"4899450","",""
"4902764","",""
"4912269","",""
"4932958","",""
"4932989","",""
"4915230","",""
"4923362","",""
"4954002","",""
"4955309","",""
"4967936","",""
"4970016","",""
"4975843","",""
"4984870","",""
"4998017","",""
"4999194","",""
"5002757","",""
"5006691","",""
"5008633","",""
"5015716","",""
"5015778","",""
"5011792","",""
"5023348","",""
"5032132","",""
"5037778","",""
"5042045","",""
"5026536","",""
"5029685","",""
"5050990","",""
"5063481","",""
"5063648","",""
"5065303","",""
"5080496","",""
"5081175","",""
"5085475","",""
"5085884","",""
"5087137","",""
"5087914","",""
"5092375","",""
"5072412","",""
"5072755","",""
"5076596","",""
"5099204","",""
"5101244","",""
"5103083","",""
"5108463","",""
"5108926","",""
"5112422","",""
"5054065","",""
"5114272","",""
"5118168","",""
"5127379","",""
"5132600","",""
"5139801","",""
"5144978","",""
"5152792","",""
"5156628","",""
"5157902","",""
"5160904","",""
"5170457","",""
"5185554","",""
"5186715","",""
"5182557","",""
"5182564","",""
"5207930","",""
"5249350","",""
"5251723","",""
"5255226","",""
"5259263","",""
"5262779","",""
"5263156","",""
"5268865","",""
"5269618","",""
"5280827","",""
"5293103","",""
"5299164","",""
"5307398","",""
"5310113","",""
"5332505","",""
"5352223","",""
"5352822","",""
"5354425","",""
"5356637","",""
"5380686","",""
"5386295","",""
"5386302","",""
"5387793","",""
"5389804","",""
"5395158","",""
"5360714","",""
"5402723","",""
"5408767","",""
"5410132","",""
"5413498","",""
"5416194","",""
"5425129","",""
"5427357","",""
"5430529","",""
"5431359","",""
"5432194","",""
"5437098","",""
"5443059","",""
"5455635","",""
"5456160","",""
"5458892","",""
"5466986","",""
"5475994","",""
"5476974","",""
"5485943","",""
"5488430","",""
"5498434","",""
"5506112","",""
"5508301","",""
"5514292","",""
"5524041","",""
"5529909","",""
"5533162","",""
"5533893","",""
"5537252","",""
"5538606","",""
"5540820","",""
"5542765","",""
"5544057","",""
"5546268","",""
"5553624","",""
"5556132","",""
"5559182","",""
"5563286","",""
"5564533","",""
"5572827","",""
"5573968","",""
"5574193","",""
"5580032","",""
"5592112","",""
"5594743","",""
"5596994","",""
"5601506","",""
"5621422","",""
"5622021","",""
"5624699","",""
"5637396","",""
"5638957","",""
"5642260","",""
"5660217","",""
"5670159","",""
"5683048","",""
"5686531","",""
"5696347","",""
"5698308","",""
"5714581","",""
"5748789","",""
"5743513","",""
"5766252","",""
"5762604","",""
"5770779","",""
"5773430","",""
"5775171","",""
"5788057","",""
"5789685","",""
"5782469","",""
"5802446","",""
"5816239","",""
"5816246","",""
"5821254","",""
"5807164","",""
"5850744","",""
"5854815","",""
"5864114","",""
"5883127","",""
"5885639","",""
"5885648","",""
"5889519","",""
"5894832","",""
"5910478","",""
"5911579","",""
"5914935","",""
"5918343","",""
"5935020","",""
"5935128","",""
"5935231","",""
"5938766","",""
"5947791","",""
"5956409","",""
"5965095","",""
"5974245","",""
"5978537","",""
"5995997","",""
"5996031","",""
"5996168","",""
"6005254","",""
"6007780","",""
"6008272","",""
"6011348","",""
"6029253","",""
"6031258","",""
"6036085","",""
"6045559","",""
"6048234","",""
"6048722","",""
"6069369","",""
"6071067","",""
"6072401","",""
"6084923","",""
"6086524","",""
"6091074","",""
"6098868","",""
"6101565","",""
"6104869","",""
"6107799","",""
"6115410","",""
"6119172","",""
"6120657","",""
"6124310","",""
"6127857","",""
"6136617","",""
"6137760","",""
"6140746","",""
"6141137","",""
"6143646","",""
"6148415","",""
"6148746","",""
"6155618","",""
"6150921","",""
"6166692","",""
"6172342","",""
"6197852","",""
"6207428","",""
"6235599","",""
"6192239","",""
"6258047","",""
"6261636","",""
"6275153","",""
"6276435","",""
"6277682","",""
"6281540","",""
"6300926","",""
"6303840","",""
"6305428","",""
"6310104","",""
"6337825","",""
"6340298","",""
"6348121","",""
"6373047","",""
"6373255","",""
"6344627","",""
"6382116","",""
"6388737","",""
"6396904","",""
"6400826","",""
"6401996","",""
"6402154","",""
"6402342","",""
"6422467","",""
"6431803","",""
"6448076","",""
"6457752","",""
"6483181","",""
"6485970","",""
"6486121","",""
"6479656","",""
"6481852","",""
"6490508","",""
"6492122","",""
"6500154","",""
"6501929","",""
"6501973","",""
"6505259","",""
"6519310","",""
"6528775","",""
"6549620","",""
"6568885","",""
"6569672","",""
"6585884","",""
"6586010","",""
"6586147","",""
"6620650","",""
"6621522","",""
"6630282","",""
"6632721","",""
"6633164","",""
"6580775","",""
"6660335","",""
"6665690","",""
"6671069","",""
"6671331","",""
"6680068","",""
"6681083","",""
"6681435","",""
"6681549","",""
"6683473","",""
"6692329","",""
"6694735","",""
"6695069","",""
"6701395","",""
"6705009","",""
"6711868","",""
"6720166","",""
"6729324","",""
"6735216","",""
"6737996","",""
"6739932","",""
"6744620","",""
"6746178","",""
"6752633","",""
"6754929","",""
"6760114","",""
"6797843","",""
"6786945","",""
"6787586","",""
"6830359","",""
"6834951","",""
"6839275","",""
"6840206","",""
"6846273","",""
"6846859","",""
"6847107","",""
"6854829","",""
"6873408","",""
"6875035","",""
"6880342","",""
"6908948","",""
"6909294","",""
"6911857","",""
"6914564","",""
"6915457","",""
"6924614","",""
"6924763","",""
"6933556","",""
"6936061","",""
"6931733","",""
"6967842","",""
"6972705","",""
"6977758","",""
"6980567","",""
"6985631","",""
"6986609","",""
"6989941","",""
"6991046","",""
"7007236","",""
"7007965","",""
"6996439","",""
"7023018","",""
"7024553","",""
"7072129","",""
"7094777","",""
"7100206","",""
"7104835","",""
"7111651","",""
"7139178","",""
"7140242","",""
"7143582","",""
"7160619","",""
"7164167","",""
"7164359","",""
"7170048","",""
"7172593","",""
"7173774","",""
"7180918","",""
"7154806","",""
"7155420","",""
"7191906","",""
"7193485","",""
"7193991","",""
"7204772","",""
"7204841","",""
"7211986","",""
"7213074","",""
"7232310","",""
"7244909","",""
"7248383","",""
"7251818","",""
"7258029","",""
"7268241","",""
"7275062","",""
"7275944","",""
"7281619","",""
"7299349","",""
"7304113","",""
"7319806","",""
"7324708","",""
"7327098","",""
"7329532","",""
"7337970","",""
"7344117","",""
"7345082","",""
"7347749","",""
"7349742","",""
"7376203","",""
"7380761","",""
"7381166","",""
"7357048","",""
"7357526","",""
"7389420","",""
"7399524","",""
"7407333","",""
"7410981","",""
"7414237","",""
"7420861","",""
"7435980","",""
"7437429","",""
"7438838","",""
"7430498","",""
"7440453","",""
"7469927","",""
"7470007","",""
"7474844","",""
"7482523","",""
"7487758","",""
"7502153","",""
"7505832","",""
"7507370","",""
"7509935","",""
"7515353","",""
"7517434","",""
"7518478","",""
"7521223","",""
"7529486","",""
"7530069","",""
"7538745","",""
"7545176","",""
"7552710","",""
"7553463","",""
"7555752","",""
"7558943","",""
"7563774","",""
"7566938","",""
"7572793","",""
"7573837","",""
"7577128","",""
"7591029","",""
"7592306","",""
"7592728","",""
"7596882","",""
"7600617","",""
"7603851","",""
"7603890","",""
"7604630","",""
"7609458","",""
"7611383","",""
"7618567","",""
"7620017","",""
"7623316","",""
"7627097","",""
"7651081","",""
"7652094","",""
"7637822","",""
"7713145","",""
"7726781","",""
"7739909","",""
"7750962","",""
"7752156","",""
"7753731","",""
"7757109","",""
"7762550","",""
"7786445","",""
"7790410","",""
"7797857","",""
"7801965","",""
"7818968","",""
"7819074","",""
"7809496","",""
"7829063","",""
"7844860","",""
"7846134","",""
"7846164","",""
"7847326","",""
"7857132","",""
"7863283","",""
"7886967","",""
"7897138","",""
"7900673","",""
"7933300","",""
"7946333","",""
"7953090","",""
"7956931","",""
"7974143","",""
"7983488","",""
"7990952","",""
"7995035","",""
"7996015","",""
"7999508","",""
"8001100","",""
"8003379","",""
"8006782","",""
"8007251","",""
"8008434","",""
"8009937","",""
"8017642","",""
"8024515","",""
"8051600","",""
"8051742","",""
"8061677","",""
"8064861","",""
"8041658","",""
"8074984","",""
"8080629","",""
"8081053","",""
"8081410","",""
"8087054","",""
"8091164","",""
"8084681","",""
"8096708","",""
"8100349","",""
"8102794","",""
"8124001","",""
"8153332","",""
"8157824","",""
"8120146","",""
"8165012","",""
"8168110","",""
"8175671","",""
"8178562","",""
"8211480","",""
"8217558","",""
"8227679","",""
"8228601","",""
"8230070","",""
"8239716","",""
"8260449","",""
"8261734","",""
"8263961","",""
"8267357","",""
"8267374","",""
"8267938","",""
"8269116","",""
"8270340","",""
"8278497","",""
"8291384","",""
"8294589","",""
"8300171","",""
"8302796","",""
"8310153","",""
"8278891","",""
"8315294","",""
"8328074","",""
"8338298","",""
"8324096","",""
"8355031","",""
"8374333","",""
"8375385","",""
"8378235","",""
"8359258","",""
"8384189","",""
"8385198","",""
"8387191","",""
"8387301","",""
"8392041","",""
"8394254","",""
"8400736","",""
"8414322","",""
"8420733","",""
"8429935","",""
"8431833","",""
"8436138","",""
"8453578","",""
"8468799","",""
"8471118","",""
"8471613","",""
"8479602","",""
"8467380","",""
"8484360","",""
"8486064","",""
"8486793","",""
"8488983","",""
"8490037","",""
"8501039","",""
"8506370","",""
"8506661","",""
"8509087","",""
"8510213","",""
"8513671","",""
"8515691","",""
"8516989","",""
"8531162","",""
"8533517","",""
"8538766","",""
"8543229","",""
"8544088","",""
"8545685","",""
"8554215","",""
"8560282","",""
"8564062","",""
"8575372","",""
"8576416","",""
"8585955","",""
"8591136","",""
"8596153","",""
"8605365","",""
"8628925","",""
"8619921","",""
"8636778","",""
"8640340","",""
"8644681","",""
"8644867","",""
"8647165","",""
"8663358","",""
"8669946","",""
"8677062","",""
"8684408","",""
"8687684","",""
"8698554","",""
"8699855","",""
"8703234","",""
"8711186","",""
"8706820","",""
"8707394","",""
"8723479","",""
"8726857","",""
"8731015","",""
"8731624","",""
"8755523","",""
"8759331","",""
"8798105","",""
"8802637","",""
"8811092","",""
"8812188","",""
"8823369","",""
"8825752","",""
"8836925","",""
"8837391","",""
"8853490","",""
"8859169","",""
"8874552","",""
"8894987","",""
"8896796","",""
"8904754","",""
"8905962","",""
"8887434","",""
"8909727","",""
"8913151","",""
"8935083","",""
"8941248","",""
"8968904","",""
"8977456","",""
"9001641","",""
"9008815","",""
"9002070","",""
"9004878","",""
"9018264","",""
"9019609","",""
"9020851","",""
"9041162","",""
"9061062","",""
"9074989","",""
"9091889","",""
"9108616","",""
"9080165","",""
"9081039","",""
"9118221","",""
"9119998","",""
"9124791","",""
"9130136","",""
"9162798","",""
"9164203","",""
"9165812","",""
"9171093","",""
"9141246","",""
"9174860","",""
"9176096","",""
"9188361","",""
"9201218","",""
"9207434","",""
"9213674","",""
"9234999","",""
"9252801","",""
"9266401","",""
"9266539","",""
"9270136","",""
"9272079","",""
"9261555","",""
"9265324","",""
"9283244","",""
"9283360","",""
"9283556","",""
"9284626","",""
"9297419","",""
"9300821","",""
"9306528","",""
"9307714","",""
"9311124","",""
"9311513","",""
"9314844","",""
"9317376","",""
"9324795","",""
"9330015","",""
"9338331","",""
"9347009","",""
"9366505","",""
"9368620","",""
"9375004","",""
"9378452","",""
"9379575","",""
"9381270","",""
"9385174","",""
"9395202","",""
"9397833","",""
"9409496","",""
"9409540","",""
"9410472","",""
"9411688","",""
"9388325","",""
"9420082","",""
"9425913","",""
"9450436","",""
"9463816","",""
"9464973","",""
"9475944","",""
"9480977","",""
"9481244","",""
"9482377","",""
"9486142","",""
"9495298","",""
"9502159","",""
"9506880","",""
"9507864","",""
"9513257","",""
"9515832","",""
"9520132","",""
"9534118","",""
"9534540","",""
"9542314","",""
"9543345","",""
"9549293","",""
"9565884","",""
"9569496","",""
"9569733","",""
"9578129","",""
"9596298","",""
"9612540","",""
"9613116","",""
"9638125","",""
"9639456","",""
"9657725","",""
"9664023","",""
"9664298","",""
"9675425","",""
"9678959","",""
"9680670","",""
"9699912","",""
"9700431","",""
"9707965","",""
"9717046","",""
"9722388","",""
"9728698","",""
"9734768","",""
"9750008","",""
"9758292","",""
"9762499","",""
"9767309","",""
"9769428","",""
"9770124","",""
"9772402","",""
"9772597","",""
"9773688","",""
"9774236","",""
"9781623","",""
"9784452","",""
"9808177","",""
"9817928","",""
"9821602","",""
"9827743","",""
"9846682","",""
"9846853","",""
"9841958","",""
"9842157","",""
"9861937","",""
"9862746","",""
"9865710","",""
"9858735","",""
"9869994","",""
"9893935","",""
"9895682","",""
"9907052","",""
"9908597","",""
"9910331","",""
"9911541","",""
"9913197","",""
"9914485","",""
"9920896","",""
"9926349","",""
"9929179","",""
"9930445","",""
"9935586","",""
"9951058","",""
"9970958","",""
"9971722","",""
"9983579","",""
"9984931","",""
"9988805","",""
"9991604","",""
"9993083","",""
"9993395","",""
"10001528","",""
"10004003","",""
"10004277","",""
"10025280","",""
"10029987","",""
"10064373","",""
"10068288","",""
"10076243","",""
"10077714","",""
"10084582","",""
"10085542","",""
"10088138","",""
"10098425","",""
"10101030","",""
"10107464","",""
"10118632","",""
"10126792","",""
"10132163","",""
"10132221","",""
"10146987","",""
"10152242","",""
"10153793","",""
"10160348","",""
"10161566","",""
"10152708","",""
"10178327","",""
"10185103","",""
"10187157","",""
"10191232","",""
"10192223","",""
"10193972","",""
"10189745","",""
"10197559","",""
"10200551","",""
"10204358","",""
"10206843","",""
"10220069","",""
"10228766","",""
"10229394","",""
"10230269","",""
"10236307","",""
"10244548","",""
"10252449","",""
"10255047","",""
"10260454","",""
"10267968","",""
"10285421","",""
"10294653","",""
"10290975","",""
"10307526","",""
"10313559","",""
"10314226","",""
"10317494","",""
"10320993","",""
"10321481","",""
"10321488","",""
"10333008","",""
"10334746","",""
"10357630","",""
"10360463","",""
"10344611","",""
"10355457","",""
"10374283","",""
"10380466","",""
"10387888","",""
"10389919","",""
"10391505","",""
"10393848","",""
"10397127","",""
"10399859","",""
"10402487","",""
"10412771","",""
"10415733","",""
"10418874","",""
"10420840","",""
"10435836","",""
"10438245","",""
"10441539","",""
"10431173","",""
"10454037","",""
"10476949","",""
"10482957","",""
"10483828","",""
"10486137","",""
"10494764","",""
"10500511","",""
"10519533","",""
"10536402","",""
"10545809","",""
"10551877","",""
"10570043","",""
"10579279","",""
"10583973","",""
"10587506","",""
"10601507","",""
"10613767","",""
"10630099","",""
"10630550","",""
"10630607","",""
"10637586","",""
"10642643","",""
"10663952","",""
"10674117","",""
"10684234","",""
"10689494","",""
"10691899","",""
"10696432","",""
"10699910","",""
"10703950","",""
"10707156","",""
"10710248","",""
"10717946","",""
"10727479","",""
"10736816","",""
"10737849","",""
"10738029","",""
"10748440","",""
"10749803","",""
"10755204","",""
"10758665","",""
"10763828","",""
"10769703","",""
"10776407","",""
"10781348","",""
"10781828","",""
"10794077","",""
"10797413","",""
"10813233","",""
"10817237","",""
"10829092","",""
"10836373","",""
"10834993","",""
"10846255","",""
"10861104","",""
"10861727","",""
"10867202","",""
"10894120","",""
"10907967","",""
"10913511","",""
"10917103","",""
"10923283","",""
"10926155","",""
"10928243","",""
"10921733","",""
"10932853","",""
"10933217","",""
"10934576","",""
"10936171","",""
"10936208","",""
"10941858","",""
"10943212","",""
"10944013","",""
"10950435","",""
"10957518","",""
"10980080","",""
"10980310","",""
"10981021","",""
"10979276","",""
"10986930","",""
"10990611","",""
"10992045","",""
"10993335","",""
"11004323","",""
"11006490","",""
"11006613","",""
"11013562","",""
"11015023","",""
"11015531","",""
"11024210","",""
"11024798","",""
"11042742","",""
"11036438","",""
"11050936","",""
"11056262","",""
"11058237","",""
"11068895","",""
"11069996","",""
"11073088","",""
"11075237","",""
"11076476","",""
"11084909","",""
"11085067","",""
"11085116","",""
"11085433","",""
"11094639","",""
"11110159","",""
"11115834","",""
"11116738","",""
"11100122","",""
"11120176","",""
"11128312","",""
"11133014","",""
"11146454","",""
"11149296","",""
"11153058","",""
"11153410","",""
"11140818","",""
"11141823","",""
"11173075","",""
"11187718","",""
"11188213","",""
"11194808","",""
"11199840","",""
"11206197","",""
"11206272","",""
"11206632","",""
"11208380","",""
"11212494","",""
"11225398","",""
"11234931","",""
"11235404","",""
"11236483","",""
"11249320","",""
"11251373","",""
"11257509","",""
"11261092","",""
"11265748","",""
"11273627","",""
"11279903","",""
"11286490","",""
"11298291","",""
"11301522","",""
"11301614","",""
"11310299","",""
"11315046","",""
"11315292","",""
"11331772","",""
"11337117","",""
"11345346","",""
"11369389","",""
"11383389","",""
"11383898","",""
"11396412","",""
"11402328","",""
"11407995","",""
"11413980","",""
"11414475","",""
"11420512","",""
"11420945","",""
"11427727","",""
"11438024","",""
"11438907","",""
"11443687","",""
"11446568","",""
"11448409","",""
"11460608","",""
"11464725","",""
"11466325","",""
"11468722","",""
"11482110","",""
"11497530","",""
"11501321","",""
"11504049","",""
"11504065","",""
"11515725","",""
"11519847","",""
"11526936","",""
"11537003","",""
"11551226","",""
"11557604","",""
"11557983","",""
"11557989","",""
"11569812","",""
"11575451","",""
"11584405","",""
"11585767","",""
"11600509","",""
"11607538","",""
"11609122","",""
"11611450","",""
"11617210","",""
"11617747","",""
"11618305","",""
"11621414","",""
"11627055","",""
"11628685","",""
"11643669","",""
"11645477","",""
"11648684","",""
"11658280","",""
"11664158","",""
"11665798","",""
"11673243","",""
"11683946","",""
"11699258","",""
"11719667","",""
"11720114","",""
"11724070","",""
"11732749","",""
"11732831","",""
"11735074","",""
"11731483","",""
"11738503","",""
"11740890","",""
"11747203","",""
"11744273","",""
"11757032","",""
"11758619","",""
"11762184","",""
"11767352","",""
"11775070","",""
"11782614","",""
"11787571","",""
"11808209","",""
"11814141","",""
"11797676","",""
"11823849","",""
"11832672","",""
"11861102","",""
"11868072","",""
"11876784","",""
"11878952","",""
"11866785","",""
"11884421","",""
"11895349","",""
"11900186","",""
"11907915","",""
"11909049","",""
"11920096","",""
"11922407","",""
"11932031","",""
"11936636","",""
"11941430","",""
"11945581","",""
"11945815","",""
"11955648","",""
"11958955","",""
"11963873","",""
"11980218","",""
"11981292","",""
"11985476","",""
"11998797","",""
"11998981","",""
"12001025","",""
"12007113","",""
"12007231","",""
"12022659","",""
"12032468","",""
"12033249","",""
"12033981","",""
"12041108","",""
"12065953","",""
"12066430","",""
"12078676","",""
"12079344","",""
"12088037","",""
"12088680","",""
"12094933","",""
"12095059","",""
"12107302","",""
"12108716","",""
"12109877","",""
"12097671","",""
"12101091","",""
"12131275","",""
"12140199","",""
"12144754","",""
"12148144","",""
"12161639","",""
"12188275","",""
"12189574","",""
"12202587","",""
"12208131","",""
"12209507","",""
"12209769","",""
"12217577","",""
"12222904","",""
"12224686","",""
"12239283","",""
"12247826","",""
"12251663","",""
"12265240","",""
"12268829","",""
"12272291","",""
"12273134","",""
"12276710","",""
"12281130","",""
"12281484","",""
"12278822","",""
"12287478","",""
"12296676","",""
"12308144","",""
"12310292","",""
"12312229","",""
"12313051","",""
"12317205","",""
"12317477","",""
"12318281","",""
"12318610","",""
"12327257","",""
"12327772","",""
"12332199","",""
"12334237","",""
"12345051","",""
"12348563","",""
"12356290","",""
"12359525","",""
"12365481","",""
"12374621","",""
"12388779","",""
"12392075","",""
"12394084","",""
"12395213","",""
"12405886","",""
"12406612","",""
"12418942","",""
"12427440","",""
"12425997","",""
"12443306","",""
"12450587","",""
"12451507","",""
"12452095","",""
"12452699","",""
"12454225","",""
"12466489","",""
"12473576","",""
"12474911","",""
"12475192","",""
"12477250","",""
"12456079","",""
"12457359","",""
"12460655","",""
"12464205","",""
"12499675","",""
"12501286","",""
"12503817","",""
"12506627","",""
"12510888","",""
"12523252","",""
"12543233","",""
"12543918","",""
"12543933","",""
"12547428","",""
"12568143","",""
"12564787","",""
"12577185","",""
