id,score
"1997104","0"
"1999602","9"
"2000500","2"
"2000875","2"
"2005243","3"
"2006683","4"
"2015286","0"
"2017286","0"
"2020625","3"
"2021263","2"
"2021392","0"
"2021706","1"
"2022009","2"
"2023109","1"
"2024610","12"
"2025603","0"
"2031020","0"
"2031355","2"
"2033315","15"
"2036099","2"
"2038760","13"
"2043936","1"
"2045702","7"
"2047732","2"
"2048281","17"
"2050292","9"
"2058191","0"
"2058225","0"
"2062350","1"
"2064073","4"
"2067872","0"
"2071405","1"
"2075335","13"
"2077325","4"
"2079336","0"
"2080656","1"
"2094136","28"
"2095233","0"
"2095430","0"
"2096905","5"
"2097894","4"
"2098718","1"
"2100208","7"
"2105403","0"
"2106601","5"
"2114814","1"
"2116230","0"
"2116569","0"
"2122455","24"
"2125348","2"
"2127014","0"
"2130167","3"
"2130755","0"
"2131522","7"
"2133229","2"
"2135713","0"
"2138325","0"
"2138817","3"
"2139053","4"
"2140238","0"
"2146271","2"
"2147016","2"
"2147837","2"
"2148799","13"
"2149314","1"
"2154651","1"
"2157900","0"
"2159849","1"
"2163527","1"
"2163975","1"
"2165828","5"
"2168620","5"
"2170359","1"
"2170720","3"
"2173894","-2"
"2174329","0"
"2174651","1"
"2178106","1"
"2179520","17"
"2185103","8"
"2185421","2"
"2192354","9"
"2194627","0"
"2195653","0"
"2198853","1"
"2199017","3"
"2200212","0"
"2201419","4"
"2205694","12"
"2206054","2"
"2206250","5"
"2210011","2"
"2213200","0"
"2223759","0"
"2225474","0"
"2225644","15"
"2225720","30"
"2227225","3"
"2227351","9"
"2234605","1"
"2235158","133"
"2235434","14"
"2237988","3"
"2239069","2"
"2239192","4"
"2241507","1"
"2241769","18"
"2244559","-1"
"2244796","-2"
"2244819","5"
"2245737","6"
"2250087","0"
"2253061","39"
"2255371","1"
"2261300","4"
"2261506","1"
"2264661","0"
"2265199","2"
"2266724","0"
"2268827","1"
"2273993","1"
"2274714","3"
"2277463","1"
"2279621","6"
"2289827","3"
"2289867","4"
"2290116","0"
"2293902","6"
"2298853","5"
"2301457","3"
"2307946","5"
"2310558","91"
"2311811","0"
"2321643","0"
"2328678","1"
"2331951","0"
"2332321","0"
"2333586","7"
"2335244","2"
"2341741","0"
"2341860","1"
"2345076","1"
"2346451","0"
"2346765","1"
"2346927","1"
"2348789","4"
"2349222","2"
"2356373","1"
"2358047","0"
"2363716","2"
"2366698","0"
"2374527","0"
"2375541","18"
"2384085","0"
"2393203","1"
"2394762","2"
"2398269","2"
"2399007","2"
"2401706","20"
"2405199","2"
"2410477","-1"
"2411096","51"
"2413276","4"
"2419854","2"
"2430431","0"
"2437800","0"
"2441615","0"
"2442264","1"
"2443155","0"
"2444635","0"
"2445217","0"
"2446366","1"
"2448256","22"
"2453341","0"
"2453524","1"
"2453944","0"
"2455056","0"
"2456714","0"
"2460608","0"
"2460941","0"
"2463306","0"
"2465260","1"
"2467419","6"
"2469644","-1"
"2470035","7"
"2470879","3"
"2475510","0"
"2475695","0"
"2477546","0"
"2480501","0"
"2481862","100"
"2482872","1"
"2488089","1"
"2490983","2"
"2490996","0"
"2491966","3"
"2495472","0"
"2496178","7"
"2496989","1"
"2497501","2"
"2499579","2"
"2501012","1"
"2501349","1"
"2501729","12"
"2502927","2"
"2504643","4"
"2505149","0"
"2508155","0"
"2508980","3"
"2510626","17"
"2515834","1"
"2517735","0"
"2519420","2"
"2520050","3"
"2520667","1"
"2527729","2"
"2528622","3"
"2532196","2"
"2535138","0"
"2536098","-1"
"2540332","1"
"2540794","1"
"2541846","0"
"2541850","2"
"2541934","2"
"2556091","0"
"2557393","1"
"2559856","0"
"2563238","0"
"2567427","0"
"2567890","0"
"2573354","10"
"2574341","0"
"2576754","1"
"2577055","0"
"2579103","11"
"2580473","0"
"2586130","1"
"2587838","0"
"2593158","4"
"2600002","1"
"2601059","2"
"2605149","1"
"2608383","13"
"2608541","9"
"2611895","5"
"2612622","1"
"2615554","8"
"2616867","0"
"2617322","1"
"2620226","1"
"2621007","2"
"2622555","2"
"2629256","1"
"2631080","0"
"2635161","0"
"2637494","4"
"2638555","0"
"2639536","4"
"2642046","32"
"2642494","0"
"2642507","2"
"2643462","23"
"2644493","0"
"2649672","5"
"2649949","0"
"2652233","1"
"2653180","4"
"2654385","1"
"2654712","4"
"2659223","3"
"2661236","1"
"2663880","0"
"2665709","2"
"2665731","2"
"2669363","2"
"2669375","3"
"2670172","0"
"2670421","1"
"2671773","4"
"2671840","35"
"2681292","0"
"2681401","21"
"2683954","0"
"2684396","0"
"2689629","14"
"2691160","8"
"2692371","6"
"2692845","1"
"2694697","0"
"2698297","0"
"2699056","4"
"2705041","1"
"2707366","4"
"2707967","47"
"2708475","2"
"2712416","0"
"2715499","0"
"2717304","2"
"2717403","1"
"2721882","4"
"2733947","8"
"2734272","7"
"2737685","13"
"2743351","0"
"2746939","2"
"2757234","0"
"2757442","-4"
"2757488","0"
"2758869","3"
"2761343","2"
"2761571","1"
"2766246","1"
"2773535","5"
"2773660","2"
"2779017","1"
"2779521","1"
"2780198","9"
"2781067","1"
"2783094","8"
"2785024","4"
"2785061","0"
"2785448","1"
"2791874","3"
"2792591","2"
"2797607","2"
"2798745","0"
"2800398","0"
"2802148","5"
"2802605","1"
"2802780","0"
"2803498","17"
"2803732","1"
"2806682","6"
"2807125","1"
"2814836","3"
"2815523","3"
"2819890","-1"
"2821646","1"
"2825371","0"
"2826197","6"
"2831630","3"
"2833018","4"
"2834455","16"
"2836700","2"
"2838754","1"
"2842763","1"
"2843648","2"
"2845684","2"
"2848609","2"
"2849409","-1"
"2852530","4"
"2854364","1"
"2856248","9"
"2856466","-2"
"2860469","0"
"2860943","176"
"2863393","-1"
"2869371","8"
"2874374","4"
"2875302","0"
"2875464","1"
"2877262","121"
"2880359","1"
"2884252","1"
"2890170","10"
"2893419","0"
"2893567","5"
"2894926","0"
"2895471","5"
"2897363","0"
"2897587","14"
"2900941","2"
"2902205","0"
"2907699","0"
"2908320","1"
"2910166","2"
"2914706","0"
"2915843","3"
"2918830","0"
"2919968","6"
"2923428","2"
"2925840","1"
"2926485","0"
"2927291","3"
"2927952","78"
"2935229","1"
"2935387","0"
"2936069","0"
"2937387","2"
"2938175","7"
"2938885","2"
"2942643","4"
"2946736","0"
"2949464","1"
"2949820","5"
"2953787","2"
"2955087","11"
"2958489","0"
"2959805","2"
"2961422","0"
"2961555","0"
"2968039","0"
"2968891","1"
"2971914","28"
"2972713","12"
"2977095","1"
"2977654","0"
"2979994","3"
"2981132","3"
"2981762","2"
"2982646","0"
"2985230","2"
"2994272","5"
"2995363","0"
"2997829","4"
"2998914","1"
"2999937","0"
"3005538","1"
"3009555","2"
"3010133","-5"
"3012650","2"
"3013294","2"
"3014890","2"
"3018438","3"
"3020234","2"
"3021200","118"
"3021970","25"
"3023560","2"
"3024933","0"
"3027273","25"
"3028380","29"
"3028900","0"
"3029717","4"
"3030758","0"
"3036141","3"
"3036508","5"
"3040405","1"
"3043794","3"
"3047207","0"
"3049416","1"
"3049485","6"
"3056376","0"
"3057296","0"
"3062609","1"
"3063351","5"
"3067928","3"
"3068085","0"
"3068916","4"
"3072030","2"
"3073477","2"
"3077790","1"
"3080332","0"
"3084247","2"
"3084481","-1"
"3086225","1"
"3087483","2"
"3087548","71"
"3087680","7"
"3101360","6"
"3106564","4"
"3109034","0"
"3109732","0"
"3112941","0"
"3112972","21"
"3115524","1"
"3116806","0"
"3120704","0"
"3125410","9"
"3126255","-1"
"3128985","43"
"3130364","1"
"3132130","8"
"3133496","0"
"3135524","17"
"3135626","10"
"3136229","0"
"3139718","2"
"3142230","1"
"3142722","12"
"3142935","0"
"3145619","14"
"3145936","2"
"3150069","1"
"3150847","0"
"3150930","2"
"3152505","0"
"3156870","1"
"3159417","5"
"3160583","0"
"3161490","0"
"3162825","3"
"3164978","17"
"3167113","2"
"3170310","0"
"3172078","4"
"3173298","3"
"3177122","2"
"3177280","3"
"3177431","1"
"3178109","2"
"3178779","0"
"3183860","3"
"3183868","3"
"3185141","2"
"3188182","2"
"3191690","12"
"3196846","4"
"3199577","3"
"3199883","0"
"3200292","57"
"3200617","4"
"3203264","0"
"3203957","0"
"3204456","7"
"3207054","0"
"3207195","0"
"3208627","1"
"3208905","12"
"3209602","0"
"3211935","0"
"3218786","5"
"3221810","0"
"3224705","0"
"3226057","1"
"3226374","0"
"3233770","5"
"3236224","1"
"3237333","2"
"3237399","4"
"3239648","2"
"3240084","7"
"3241461","7"
"3248925","0"
"3254729","2"
"3266524","8"
"3269415","1"
"3271912","0"
"3272629","1"
"3273734","1"
"3274566","1"
"3283145","0"
"3284787","0"
"3286929","3"
"3289445","3"
"3291295","2"
"3291994","1"
"3292160","15"
"3292449","2"
"3294844","0"
"3296649","2"
"3297311","0"
"3299003","2"
"3301174","0"
"3302408","4"
"3305614","0"
"3312304","0"
"3315598","9"
"3316356","3"
"3320770","0"
"3321331","0"
"3324650","0"
"3325426","1"
"3326531","4"
"3327551","1"
"3327974","4"
"3328930","53"
"3329282","9"
"3333805","1"
"3334242","2"
"3335487","0"
"3337050","4"
"3340436","1"
"3345178","3"
"3345317","0"
"3346838","0"
"3348248","1"
"3348899","1"
"3349115","0"
"3349274","4"
"3351127","5"
"3353930","9"
"3355440","2"
"3357809","1"
"3358485","0"
"3360799","4"
"3361097","3"
"3361129","-3"
"3362064","0"
"3364797","0"
"3365287","1"
"3365308","0"
"3365467","1"
"3367652","1"
"3368447","5"
"3369955","2"
"3373504","4"
"3374615","1"
"3377092","1"
"3378429","0"
"3379636","0"
"3380961","4"
"3381457","0"
"3382311","1"
"3384168","1"
"3387784","1"
"3393126","4"
"3393356","3"
"3398987","0"
"3399583","1"
"3402782","2"
"3405639","0"
"3406344","0"
"3406347","0"
"3407503","10"
"3410526","6"
"3413297","27"
"3416080","1"
"3417924","0"
"3421154","1"
"3421309","0"
"3423226","2"
"3426604","1"
"3427966","2"
"3431906","13"
"3431950","9"
"3431985","4"
"3432548","2"
"3432577","3"
"3433305","0"
"3434974","0"
"3435824","7"
"3436672","1"
"3437499","1"
"3439753","0"
"3440346","0"
"3441632","2"
"3441642","3"
"3446459","1"
"3447255","2"
"3448115","0"
"3450284","1"
"3451211","11"
"3451314","0"
"3453798","1"
"3453957","3"
"3463743","2"
"3464113","5"
"3470227","2"
"3470526","8"
"3470743","1"
"3473651","4"
"3475208","4"
"3484616","2"
"3488923","2"
"3490615","0"
"3492138","3"
"3496195","0"
"3498945","3"
"3501454","0"
"3502075","1"
"3503006","3"
"3505346","6"
"3505453","12"
"3508137","0"
"3511611","0"
"3512204","1"
"3515432","8"
"3516440","1"
"3516931","1"
"3526155","0"
"3529077","1"
"3531377","8"
"3531506","12"
"3531706","6"
"3533832","3"
"3536846","0"
"3537079","1"
"3540486","-4"
"3541729","3"
"3542026","25"
"3543139","1"
"3543791","0"
"3547894","0"
"3549633","3"
"3553685","0"
"3554414","2"
"3555682","1"
"3556208","4"
"3558291","13"
"3565912","2"
"3566487","2"
"3566598","2"
"3568012","2"
"3576894","12"
"3578053","2"
"3581592","7"
"3581677","2"
"3586480","2"
"3587444","5"
"3589303","0"
"3589860","1"
"3591768","0"
"3592049","0"
"3597412","2"
"3598044","12"
"3600414","5"
"3601443","1"
"3603740","11"
"3604694","8"
"3609764","2"
"3613023","6"
"3615595","0"
"3617293","8"
"3618712","14"
"3627378","1"
"3630056","0"
"3637651","2"
"3640256","1"
"3641297","0"
"3642772","8"
"3645322","11"
"3647031","11"
"3652284","2"
"3652843","3"
"3654283","0"
"3656067","1"
"3657056","2"
"3657705","0"
"3657765","3"
"3658601","2"
"3660154","5"
"3661231","3"
"3663389","6"
"3665432","2"
"3670453","1"
"3671861","17"
"3674584","0"
"3676891","4"
"3677153","0"
"3678069","1"
"3679442","8"
"3680914","3"
"3685316","6"
"3691116","4"
"3691282","3"
"3691287","2"
"3692969","0"
"3694038","0"
"3699504","2"
"3702886","1"
"3704056","0"
"3711754","73"
"3712867","2"
"3714819","1"
"3716972","2"
"3717540","0"
"3719135","0"
"3719570","1"
"3719691","3"
"3721565","2"
"3723451","3"
"3727686","0"
"3732415","1"
"3733201","3"
"3734333","2"
"3734613","17"
"3736726","3"
"3736933","4"
"3737446","0"
"3738699","0"
"3738874","1"
"3742566","0"
"3743566","0"
"3744628","0"
"3745534","0"
"3746470","3"
"3747061","1"
"3747731","3"
"3755458","1"
"3756328","4"
"3757432","2"
"3758040","0"
"3758819","0"
"3760593","24"
"3761411","1"
"3765046","0"
"3766004","0"
"3767047","0"
"3770496","0"
"3771812","8"
"3775967","1"
"3776150","1"
"3778453","2"
"3779839","1"
"3780771","1"
"3783984","0"
"3788841","6"
"3791484","6"
"3793046","1"
"3794719","0"
"3801586","0"
"3801694","0"
"3802926","2"
"3803140","2"
"3804442","23"
"3804615","4"
"3805424","2"
"3808305","0"
"3812449","0"
"3816831","1"
"3817945","3"
"3818132","0"
"3818702","1"
"3824932","2"
"3825725","2"
"3827267","4"
"3828793","0"
"3828990","0"
"3831560","0"
"3831579","0"
"3832939","0"
"3836961","0"
"3844625","0"
"3846237","1"
"3848515","0"
"3848561","0"
"3848722","0"
"3849259","1"
"3850731","1"
"3850859","2"
"3852384","-2"
"3854354","2"
"3864840","1"
"3865446","6"
"3868027","4"
"3868851","0"
"3872418","1"
"3883080","2"
"3883658","7"
"3884916","3"
"3886256","4"
"3887588","0"
"3889809","2"
"3891118","5"
"3911715","3"
"3912076","1"
"3917742","1"
"3921877","2"
"3925092","0"
"3928701","0"
"3932456","4"
"3932686","1"
"3933447","3"
"3933539","2"
"3934331","53"
"3934639","6"
"3934892","0"
"3935028","1"
"3938379","0"
"3939252","0"
"3942718","2"
"3949824","51"
"3954767","2"
"3963423","1"
"3967787","2"
"3969792","3"
"3971206","7"
"3974838","0"
"3975005","0"
"3976930","1"
"3978593","0"
"3981638","6"
"3982173","1"
"3983663","1"
"3984436","2"
"3985589","3"
"3986415","1"
"3988230","3"
"3989468","0"
"3990957","1"
"3992131","0"
"3995011","10"
"4001013","-1"
"4007610","0"
"4007846","5"
"4008013","0"
"4011097","9"
"4011260","8"
"4011449","2"
"4012054","0"
"4013204","0"
"4014128","3"
"4015746","15"
"4019614","4"
"4019778","2"
"4026123","5"
"4027712","1"
"4029266","1"
"4031689","4"
"4033591","1"
"4035532","1"
"4037618","2"
"4038440","0"
"4038622","4"
"4042852","0"
"4048878","0"
"4052594","2"
"4053114","2"
"4056316","1"
"4059116","5"
"4060125","0"
"4060730","-1"
"4061381","1"
"4062764","0"
"4067736","17"
"4068139","0"
"4074071","1"
"4075471","4"
"4075509","0"
"4076066","3"
"4077081","0"
"4080753","1"
"4080770","0"
"4090415","2"
"4094570","0"
"4100445","2"
"4104212","2"
"4104373","6"
"4106376","17"
"4107744","1"
"4113254","0"
"4114501","3"
"4115719","42"
"4119850","2"
"4123064","3"
"4123099","2"
"4126374","0"
"4126733","1"
"4128497","1"
"4128860","0"
"4136503","1"
"4137538","-3"
"4145720","0"
"4145824","1"
"4146449","1"
"4148323","1"
"4148934","0"
"4149603","5"
"4150300","2"
"4154182","6"
"4154685","5"
"4157480","4"
"4161947","3"
"4162385","1"
"4162636","0"
"4166015","2"
"4170000","1"
"4171008","0"
"4171245","0"
"4190164","1"
"4192222","1"
"4192658","0"
"4194214","8"
"4194770","0"
"4196727","0"
"4198000","0"
"4198943","2"
"4199046","4"
"4199219","2"
"4200076","3"
"4200368","3"
"4202553","0"
"4203225","63"
"4206007","1"
"4206108","1"
"4216669","0"
"4217112","3"
"4219197","5"
"4219445","-1"
"4223214","7"
"4225685","2"
"4226557","0"
"4230953","0"
"4232704","0"
"4235794","0"
"4236717","0"
"4237140","5"
"4242211","6"
"4246070","0"
"4250056","3"
"4259183","1"
"4259337","7"
"4259768","9"
"4260028","3"
"4262266","2"
"4264250","0"
"4265577","2"
"4265787","4"
"4267747","1"
"4269610","1"
"4275536","4"
"4277242","0"
"4279594","2"
"4282199","1"
"4283215","1"
"4284178","2"
"4285496","0"
"4285532","1"
"4286755","0"
"4290540","0"
"4291469","0"
"4291862","2"
"4292290","0"
"4292800","3"
"4294937","4"
"4296184","3"
"4297071","0"
"4297555","4"
"4298001","17"
"4309690","2"
"4313975","1"
"4322645","9"
"4323800","1"
"4328369","1"
"4329260","18"
"4329806","4"
"4333015","37"
"4333967","6"
"4339036","2"
"4339611","25"
"4340384","1"
"4343157","6"
"4346125","1"
"4347864","5"
"4355591","1"
"4358275","1"
"4360010","1"
"4362847","0"
"4370208","4"
"4372960","1"
"4373355","0"
"4373917","0"
"4376672","0"
"4376701","3"
"4376821","1"
"4378750","0"
"4379786","5"
"4385831","0"
"4386031","0"
"4391919","0"
"4393106","3"
"4393556","4"
"4394233","4"
"4396546","7"
"4398810","1"
"4399164","-1"
"4405334","6"
"4424876","2"
"4426658","3"
"4428443","5"
"4430743","2"
"4433744","1"
"4438360","0"
"4447798","0"
"4447913","3"
"4451953","0"
"4455083","2"
"4457097","1"
"4458726","1"
"4459509","7"
"4460543","15"
"4462035","10"
"4462705","1"
"4464697","4"
"4471169","1"
"4472716","4"
"4473859","2"
"4476644","4"
"4478805","21"
"4484246","38"
"4484477","13"
"4486177","4"
"4497677","0"
"4499134","0"
"4499838","2"
"4500070","2"
"4503311","0"
"4503720","0"
"4508458","3"
"4510639","3"
"4511443","2"
"4514833","-1"
"4515885","2"
"4516565","3"
"4517553","1"
"4519897","-1"
"4521119","14"
"4530711","0"
"4532530","0"
"4533138","1"
"4533670","0"
"4535445","0"
"4537099","13"
"4538435","0"
"4539432","1"
"4540451","4"
"4540797","3"
"4542223","0"
"4542929","-2"
"4543750","0"
"4544244","0"
"4544687","1"
"4545279","0"
"4546332","4"
"4548991","0"
"4549799","0"
"4550187","3"
"4551895","-1"
"4558406","3"
"4560024","0"
"4563358","0"
"4566378","35"
"4570211","1"
"4571884","1"
"4574511","2"
"4575101","0"
"4575336","0"
"4575816","1"
"4581013","1"
"4581477","1"
"4581641","0"
"4586641","0"
"4589831","0"
"4591845","1"
"4594351","2"
"4595129","2"
"4595572","0"
"4599008","5"
"4599255","7"
"4600106","8"
"4603175","0"
"4604925","3"
"4605139","18"
"4606864","25"
"4607877","8"
"4613678","23"
"4615039","11"
"4616738","0"
"4617392","0"
"4617854","6"
"4617938","1"
"4623278","5"
"4628601","2"
"4631270","1"
"4633221","0"
"4634381","0"
"4637891","0"
"4638173","1"
"4642040","1"
"4643085","0"
"4647660","10"
"4648743","2"
"4649413","0"
"4649751","0"
"4650433","8"
"4651453","2"
"4654188","0"
"4655839","3"
"4657396","1"
"4658421","0"
"4660610","11"
"4661270","1"
"4664384","12"
"4664893","107"
"4665698","9"
"4670069","0"
"4672130","7"
"4672317","0"
"4672759","4"
"4673448","0"
"4674547","1"
"4674734","1"
"4680823","4"
"4681350","0"
"4683745","0"
"4685918","0"
"4686151","5"
"4689123","4"
"4689178","1"
"4694832","0"
"4696141","2"
"4696234","1"
"4699997","2"
"4702397","3"
"4704058","0"
"4704349","0"
"4707004","14"
"4707053","26"
"4707634","1"
"4709176","1"
"4713574","2"
"4719235","2"
"4719639","1"
"4719939","9"
"4720718","0"
"4724289","7"
"4727077","3"
"4728566","2"
"4730206","1"
"4732232","2"
"4740265","2"
"4740427","1"
"4744222","2"
"4744298","0"
"4746767","1"
"4747207","0"
"4747522","3"
"4747815","0"
"4753648","7"
"4754084","0"
"4758321","0"
"4762647","0"
"4765947","3"
"4768087","1"
"4769697","0"
"4771223","3"
"4771323","2"
"4773609","10"
"4775084","7"
"4777930","7"
"4780878","9"
"4784092","4"
"4787246","4"
"4787261","24"
"4792469","-1"
"4793302","31"
