id,score
"1856552","14"
"1878052","9"
"1880929","14"
"1888503","2"
"1890542","1"
"1895185","63"
"1896715","21"
"1900179","2"
"1905216","0"
"1907111","2"
"1907590","0"
"1912785","2"
"1913068","2"
"1913244","0"
"1915535","1"
"1918542","1"
"1923408","2"
"1923435","38"
"1925104","16"
"1927246","1"
"1931871","1"
"1935348","0"
"1935479","31"
"1936862","0"
"1947608","0"
"1947967","1"
"1949987","2"
"1953995","3"
"1955612","2"
"1956506","1"
"1958962","0"
"1962823","6"
"1962852","0"
"1970195","0"
"1976022","0"
"1986261","3"
"1998176","0"
"1998297","39"
"1999842","1"
"2002728","2"
"2011407","0"
"2016190","39"
"2018487","13"
"2019199","0"
"2023549","15"
"2043018","11"
"2049363","0"
"2052251","19"
"2054687","9"
"2055314","18"
"2059421","1"
"2059617","-1"
"2061822","1"
"2069392","3"
"2072241","2"
"2079366","7"
"2085741","4"
"2090765","19"
"2096444","4"
"2097214","5"
"2098681","0"
"2099003","1"
"2100433","0"
"2101151","3"
"2102148","1"
"2106680","2"
"2111845","20"
"2121047","5"
"2122080","4"
"2123975","0"
"2130162","2"
"2133597","5"
"2134405","1"
"2135864","0"
"2138574","50"
"2138686","4"
"2138940","144"
"2139517","0"
"2143182","2"
"2143653","2"
"2144218","15"
"2146315","5"
"2150801","32"
"2161050","180"
"2161945","12"
"2162797","0"
"2162826","2"
"2162830","20"
"2165546","2"
"2175892","2"
"2179235","0"
"2180206","4"
"2180354","3"
"2181215","6"
"2185951","17"
"2186249","1"
"2186836","1"
"2189010","1"
"2191078","0"
"2193172","3"
"2195553","1"
"2199596","4"
"2200176","6"
"2200723","3"
"2200785","1"
"2207402","21"
"2210623","1"
"2218618","2"
"2221532","1"
"2221730","4"
"2223810","1"
"2224030","3"
"2224873","15"
"2225243","0"
"2228441","1"
"2229646","1"
"2230720","1"
"2230981","16"
"2232581","1"
"2232618","0"
"2232646","1"
"2232834","1"
"2233761","36"
"2234951","0"
"2238135","13"
"2238345","2"
"2239716","3"
"2240212","0"
"2240931","22"
"2241068","6"
"2245898","2"
"2247782","6"
"2250421","15"
"2255854","2"
"2264038","2"
"2266537","11"
"2267653","0"
"2268703","1"
"2270215","3"
"2283577","1"
"2285479","2"
"2287952","3"
"2288683","2"
"2289708","0"
"2290570","17"
"2291942","6"
"2294628","1"
"2295223","50"
"2301548","0"
"2308774","37"
"2309074","2"
"2314046","1"
"2314809","9"
"2315066","8"
"2315873","3"
"2318465","4"
"2319313","0"
"2322953","32"
"2327368","3"
"2328757","1"
"2335896","18"
"2336004","2"
"2336497","4"
"2342207","0"
"2343691","30"
"2361346","2"
"2362581","2"
"2363024","5"
"2363084","0"
"2366223","2"
"2367274","0"
"2371772","4"
"2375753","3"
"2375903","40"
"2377402","2"
"2378986","1"
"2383296","0"
"2383322","2"
"2383989","3"
"2391488","4"
"2393649","4"
"2397418","2"
"2397822","227"
"2400099","1"
"2403197","0"
"2403286","4"
"2408564","5"
"2413199","4"
"2419412","38"
"2419520","0"
"2419956","0"
"2422226","1"
"2432418","0"
"2434905","1"
"2435194","0"
"2435536","1"
"2435850","2"
"2442758","3"
"2445686","0"
"2446292","2"
"2449169","2"
"2451588","0"
"2457795","19"
"2463687","3"
"2469197","7"
"2475626","3"
"2478770","0"
"2483992","8"
"2492100","1"
"2493837","0"
"2494877","1"
"2496209","2"
"2501237","3"
"2502938","5"
"2503996","5"
"2505742","1"
"2510094","0"
"2510683","0"
"2514439","28"
"2518304","1"
"2521871","3"
"2522770","18"
"2529213","12"
"2534127","4"
"2535542","0"
"2536210","2"
"2540943","3"
"2545058","3"
"2546005","9"
"2551807","1"
"2552753","1"
"2555029","6"
"2555917","2"
"2558368","2"
"2559255","13"
"2560807","0"
"2568335","3"
"2568841","9"
"2569805","2"
"2570043","5"
"2570847","12"
"2577116","0"
"2578482","0"
"2579431","23"
"2581694","1"
"2586426","15"
"2589488","0"
"2592820","0"
"2593153","0"
"2593817","1"
"2606049","2"
"2606873","11"
"2607613","10"
"2609301","5"
"2622320","2"
"2626981","1"
"2632175","29"
"2635155","0"
"2635639","1"
"2635881","1"
"2638967","7"
"2639167","3"
"2642777","394"
"2644168","2"
"2645298","17"
"2651913","1"
"2652092","3"
"2653591","5"
"2654009","45"
"2654124","11"
"2658922","73"
"2661659","0"
"2665748","7"
"2666817","1"
"2667283","1"
"2668639","8"
"2669632","30"
"2671295","5"
"2671306","7"
"2678138","5"
"2678475","2"
"2678488","1"
"2681788","12"
"2685512","22"
"2687864","0"
"2691579","6"
"2693268","5"
"2694281","2"
"2697310","0"
"2697667","1"
"2698841","5"
"2698868","9"
"2704701","1"
"2708586","2"
"2715174","1"
"2724441","0"
"2724855","0"
"2726141","-1"
"2732808","0"
"2733447","9"
"2734310","1"
"2735427","1"
"2738677","1"
"2739955","0"
"2741457","2"
"2746491","1"
"2752266","7"
"2756160","1"
"2758248","6"
"2759911","0"
"2760408","2"
"2762080","1"
"2762769","1"
"2763228","2"
"2763324","0"
"2767047","9"
"2772595","2"
"2772676","0"
"2773350","1"
"2773892","3"
"2774722","1"
"2778256","0"
"2784772","2"
"2787653","6"
"2788017","3"
"2788210","0"
"2790220","1"
"2793999","0"
"2794822","5"
"2795404","6"
"2796303","10"
"2804826","7"
"2811420","4"
"2812872","6"
"2813377","1"
"2818055","1"
"2821736","90"
"2823007","8"
"2828015","0"
"2828534","2"
"2834039","1"
"2835646","9"
"2837401","3"
"2844569","0"
"2852474","3"
"2864497","1"
"2867747","16"
"2869404","1"
"2869771","3"
"2870036","2"
"2871650","10"
"2872176","6"
"2876129","0"
"2880968","8"
"2882474","18"
"2884910","5"
"2890768","0"
"2891750","4"
"2893819","215"
"2896141","1"
"2898148","0"
"2899626","1"
"2914151","5"
"2916075","6"
"2921508","10"
"2924150","0"
"2926897","0"
"2928805","1"
"2931390","6"
"2935603","0"
"2935933","1"
"2941323","1"
"2942172","1"
"2943778","1"
"2945184","1"
"2945232","2"
"2947922","1"
"2949935","1"
"2950371","1"
"2956647","10"
"2956959","3"
"2957513","9"
"2959543","5"
"2960247","0"
"2963620","8"
"2965551","2"
"2969249","2"
"2969787","9"
"2973355","30"
"2974100","22"
"2975329","7"
"2980118","0"
"2981866","0"
"2985474","2"
"2988937","0"
"2993988","2"
"2997694","2"
"3002904","21"
"3004511","0"
"3010071","5"
"3024094","1"
"3024442","4"
"3032832","1"
"3038608","4"
"3040694","0"
"3042694","13"
"3043177","3"
"3054106","0"
"3054608","3"
"3063082","2"
"3063449","1"
"3066911","5"
"3068998","3"
"3071760","35"
"3076443","41"
"3077091","0"
"3077196","10"
"3077889","4"
"3082633","1"
"3085280","7"
"3087049","21"
"3090258","1"
"3091249","2"
"3093078","1"
"3093112","53"
"3096729","0"
"3103652","111"
"3109852","3"
"3112663","5"
"3118799","13"
"3122254","6"
"3127802","2"
"3129227","1"
"3134915","2"
"3135155","2"
"3135679","18"
"3135947","7"
"3137075","10"
"3139195","4"
"3141384","8"
"3143033","5"
"3144558","3"
"3147403","1"
"3150830","27"
"3151147","3"
"3151407","3"
"3155237","0"
"3155826","2"
"3158121","2"
"3158334","15"
"3159664","1"
"3159802","4"
"3160265","6"
"3165537","1"
"3165638","1"
"3166159","7"
"3171392","0"
"3171481","3"
"3172123","3"
"3174943","-1"
"3177198","1"
"3181535","-1"
"3183527","3"
"3185322","3"
"3188171","10"
"3190552","3"
"3192238","3"
"3196420","2"
"3196966","3"
"3198374","3"
"3200251","1"
"3205469","4"
"3208160","50"
"3221294","4"
"3225640","7"
"3231354","2"
"3231630","3"
"3237410","1"
"3243018","59"
"3250372","1"
"3255836","22"
"3255920","1"
"3260960","0"
"3265391","19"
"3279981","6"
"3280693","0"
"3281683","2"
"3283425","0"
"3285979","1"
"3289386","1"
"3289924","-1"
"3290881","0"
"3291143","0"
"3295871","0"
"3299951","111"
"3302054","8"
"3303122","7"
"3310165","2"
"3312125","3"
"3317523","1"
"3318853","38"
"3321174","2"
"3325029","1"
"3325158","0"
"3325535","4"
"3325657","3"
"3326679","4"
"3326778","14"
"3327020","22"
"3328499","1"
"3333084","0"
"3336723","0"
"3339876","5"
"3342484","4"
"3344488","0"
"3358391","2"
"3361707","1"
"3361801","2"
"3369365","3"
"3369480","2"
"3375121","12"
"3381752","0"
"3386417","1"
"3386728","2"
"3391643","2"
"3392040","1"
"3392216","0"
"3392552","3"
"3393528","2"
"3400968","4"
"3401296","2"
"3402933","1"
"3407554","2"
"3408373","6"
"3416798","0"
"3417659","6"
"3417849","0"
"3435487","2"
"3439367","0"
"3440520","1"
"3443822","0"
"3444503","10"
"3444898","5"
"3445866","0"
"3446385","0"
"3447365","3"
"3451659","2"
"3451670","88"
"3453904","0"
"3457719","1"
"3464229","1"
"3465561","2"
"3466258","2"
"3467075","1"
"3475069","141"
"3476104","2"
"3479067","8"
"3483582","1"
"3487162","2"
"3489224","1"
"3492091","0"
"3494325","1"
"3495368","39"
"3500883","0"
"3501087","5"
"3503324","4"
"3504296","4"
"3504705","13"
"3505349","3"
"3510580","2"
"3510706","9"
"3516719","8"
"3522342","0"
"3522999","1"
"3523763","3"
"3545095","7"
"3545992","4"
"3546074","4"
"3549681","0"
"3552785","2"
"3555730","2"
"3556110","0"
"3561087","0"
"3561445","5"
"3561771","7"
"3566082","2"
"3568240","9"
"3576806","1"
"3581665","1"
"3583502","1"
"3584263","8"
"3585586","8"
"3587199","15"
"3587485","1"
"3588120","5"
"3588556","2"
"3594264","6"
"3597242","16"
"3604861","3"
"3614239","13"
"3614444","11"
"3615962","2"
"3620481","0"
"3622788","16"
"3628796","1"
"3629277","3"
"3630101","10"
"3635534","1"
"3636058","0"
"3636893","5"
"3643564","1"
"3651154","3"
"3655012","0"
"3655263","7"
"3655290","0"
"3656328","2"
"3657740","2"
"3658834","2"
"3660132","16"
"3662837","5"
"3668229","2"
"3670503","19"
"3670991","4"
"3674006","2"
"3674108","0"
"3674849","7"
"3676430","1"
"3679625","3"
"3682129","1"
"3683302","32"
"3685548","46"
"3694016","1"
"3696216","0"
"3696680","8"
"3698212","1"
"3698572","1"
"3700039","5"
"3701999","0"
"3702379","7"
"3705065","4"
"3705208","5"
"3706177","17"
"3708192","2"
"3711676","2"
"3716179","1"
"3719065","1"
"3719544","3"
"3721513","2"
"3725011","1"
"3727468","1"
"3731685","1"
"3744499","3"
"3749556","5"
"3750274","3"
"3751328","3"
"3752075","3"
"3756257","14"
"3759651","0"
"3760519","2"
"3761737","32"
"3765582","0"
"3769622","13"
"3772961","1"
"3773061","6"
"3775483","13"
"3778067","4"
"3778096","1"
"3784062","1"
"3786601","1"
"3793296","6"
"3795951","0"
"3796345","3"
"3797268","1"
"3797704","6"
"3798733","4"
"3800417","8"
"3807154","1"
"3809185","0"
"3810623","0"
"3811302","3"
"3811629","1"
"3811711","2"
"3817330","4"
"3818886","215"
"3819184","2"
"3823054","1"
"3825652","4"
"3829282","1"
"3832057","5"
"3836135","6"
"3837544","3"
"3853140","5"
"3859053","0"
"3861978","3"
"3865148","1"
"3866457","4"
"3867755","0"
"3868036","2"
"3868829","1"
"3871636","0"
"3872154","1"
"3873785","3"
"3879565","1"
"3883165","4"
"3883980","0"
"3891616","34"
"3891707","1"
"3893644","21"
"3895467","14"
"3902688","9"
"3910735","2"
"3910745","0"
"3915644","2"
"3918108","1"
"3918492","0"
"3929148","0"
"3931516","0"
"3933136","5"
"3933145","2"
"3939447","43"
"3941351","2"
"3942939","1"
"3947558","33"
"3950486","0"
"3954611","32"
"3955974","1"
"3958152","0"
"3959700","1"
"3960802","-2"
"3970552","1"
"3972704","4"
"3972746","3"
"3973090","1"
"3974890","0"
"3976486","7"
"3976713","1"
"3980393","4"
"3982502","2"
"3985080","2"
"3990560","13"
"3991725","1"
"3995217","1"
"3997479","1"
"3998629","0"
"3999758","0"
"4003048","1"
"4003142","1"
"4008062","0"
"4009540","3"
"4012713","5"
"4019461","3"
"4020652","0"
"4025535","1"
"4025610","2"
"4026057","0"
"4026856","1"
"4032408","1"
"4032985","12"
"4033359","2"
"4040353","1"
"4044925","1"
"4046615","2"
"4050869","0"
"4056838","1"
"4062307","40"
"4062413","20"
"4065379","51"
"4067739","3"
"4069060","7"
"4070973","3"
"4071907","1"
"4074877","2"
"4082045","1"
"4082268","2"
"4084554","3"
"4089016","1"
"4090021","15"
"4096437","0"
"4097024","2"
"4101460","2"
"4107895","1"
"4108629","2"
"4110102","1"
"4115861","27"
"4123752","0"
"4125615","-1"
"4125866","0"
"4129179","3"
"4129622","2"
"4129631","8"
"4130409","0"
"4135519","0"
"4142436","3"
"4145553","1"
"4148010","1"
"4150153","6"
"4153022","18"
"4153446","2"
"4159575","1"
"4161964","3"
"4162240","2"
"4165743","1"
"4167077","13"
"4169752","0"
"4173309","2"
"4177227","4"
"4178789","0"
"4181671","12"
"4183646","7"
"4186592","5"
"4192087","3"
"4193264","2"
"4196545","12"
"4197664","1"
"4198457","1"
"4203766","7"
"4207646","3"
"4211986","0"
"4213453","3"
"4214841","3"
"4216560","2"
"4217313","1"
"4218135","1"
"4226507","0"
"4230516","58"
"4237970","1"
"4245303","6"
"4249650","0"
"4253297","0"
"4253878","7"
"4257027","1"
"4259082","3"
"4259149","1"
"4259586","3"
"4262773","15"
"4268816","2"
"4269667","2"
"4272534","0"
"4273048","2"
"4276046","2"
"4276470","0"
"4276602","0"
"4282405","3"
"4282857","0"
"4291618","2"
"4296812","0"
"4302686","14"
"4304209","1"
"4307422","1"
"4310108","4"
"4315286","5"
"4315366","0"
"4316781","1"
"4316944","3"
"4317964","1"
"4318780","3"
"4321671","2"
"4322243","4"
"4324799","2"
"4325263","229"
"4327642","2"
"4330922","1"
"4332334","7"
"4332740","3"
"4335760","0"
"4338416","0"
"4343429","4"
"4345514","2"
"4347924","45"
"4350115","2"
"4358146","4"
"4360530","0"
"4363252","1"
"4363632","-1"
"4363973","5"
"4367544","0"
"4370329","3"
"4370629","6"
"4375450","5"
"4375830","2"
"4375885","1"
"4382144","16"
"4385010","0"
"4385749","2"
"4388385","5"
"4393948","6"
"4397062","14"
"4398874","7"
"4400645","7"
"4400774","59"
"4403793","1"
"4409088","0"
"4409438","1"
"4409639","1"
"4409951","42"
"4413309","3"
"4413407","5"
"4413619","1"
"4414648","23"
"4419168","8"
"4421536","19"
"4422833","0"
"4427238","57"
"4428236","4"
"4429562","0"
"4430480","6"
"4430803","5"
"4432115","1"
"4440025","11"
"4440409","2"
"4441641","8"
"4441742","4"
"4443698","5"
"4444516","1"
"4445174","4"
"4451338","0"
"4453144","2"
"4453880","2"
"4461194","5"
"4487445","2"
"4487525","13"
"4488624","0"
"4489703","16"
"4489942","3"
"4491255","3"
"4495950","29"
"4496849","1"
"4501252","-1"
"4504280","10"
"4505333","0"
"4505994","1"
"4508555","14"
"4508779","0"
"4511954","6"
"4513433","5"
"4515696","4"
"4516111","2"
"4518210","4"
"4519905","1"
"4519933","0"
"4520578","26"
"4521145","1"
"4522312","1"
"4522954","0"
"4523350","1"
"4525884","2"
"4526612","13"
"4528221","2"
"4528443","1"
"4529530","11"
"4530779","4"
"4533201","0"
"4533755","4"
"4534370","6"
"4538056","1"
"4540251","0"
"4540972","14"
"4546828","0"
"4549736","0"
"4551263","10"
"4553726","2"
"4554331","2"
"4555206","8"
"4566830","2"
"4567846","2"
"4572955","0"
"4578506","7"
"4579549","2"
"4579940","1"
"4580982","21"
"4584775","6"
"4585198","3"
"4587509","4"
"4591818","6"
"4593674","1"
"4594048","7"
"4597659","4"
"4598231","0"
"4599113","4"
"4604458","5"
"4606229","2"
"4607265","0"
"4613205","2"
"4613949","2"
"4615163","14"
"4616358","3"
"4618499","6"
"4619253","0"
"4629566","-1"
"4633108","2"
"4634124","12"
"4635425","11"
"4638563","1"
"4642456","-1"
"4644935","1"
"4646548","0"
"4648005","0"
"4648313","0"
"4649994","0"
"4655707","0"
"4658052","0"
"4663147","62"
"4663534","6"
"4665170","3"
"4666586","1"
"4669090","0"
"4670309","1"
"4675854","5"
"4679348","1"
"4680448","1"
"4683848","0"
"4685741","5"
"4689613","1"
"4692104","1"
"4692509","2"
"4697034","2"
"4705213","0"
"4706995","24"
"4709736","4"
"4713635","1"
"4717467","0"
"4721020","1"
"4723729","2"
"4736413","8"
"4737841","181"
"4738052","1"
"4738397","2"
"4742321","3"
"4743915","1"
"4744864","4"
"4745596","6"
"4746641","3"
"4746769","0"
"4751157","2"
"4755329","2"
"4755499","1"
"4757037","1"
"4757805","2"
"4760254","0"
"4764611","81"
"4774361","1"
"4774712","5"
"4774805","2"
"4775052","1"
"4775548","105"
"4776220","0"
"4776289","2"
"4781034","3"
"4783063","66"
"4787422","2"
"4788210","3"
"4797460","5"
"4799763","1"
"4804271","1"
"4807409","4"
"4808172","4"
"4808482","0"
"4811963","17"
"4812134","50"
"4813134","1"
"4813640","0"
"4815787","1"
"4818502","5"
"4818934","0"
"4821197","1"
"4823058","5"
"4824395","9"
"4833989","7"
"4834714","0"
"4837454","2"
"4844590","2"
"4846823","5"
"4848335","1"
"4857166","4"
"4857702","41"
"4861865","1"
"4869267","1"
"4869426","12"
"4869904","5"
"4872713","1"
"4873509","1"
"4874507","4"
"4876146","2"
"4877303","1"
"4878018","2"
"4880303","2"
"4882545","6"
"4882830","0"
"4884053","6"
"4885290","4"
"4887286","1"
"4888176","4"
"4888240","2"
"4892142","1"
"4892572","0"
"4893565","0"
"4894882","3"
"4894954","23"
"4895773","17"
"4898092","1"
"4899450","0"
"4901261","0"
"4901945","2"
"4902764","2"
"4905281","0"
"4912269","2"
"4913195","0"
"4913211","3"
"4914033","2"
"4914196","2"
"4915230","2"
"4923362","5"
"4926126","10"
"4932958","6"
"4932989","1"
"4935219","1"
"4936807","173"
"4937790","4"
"4942324","1"
"4943127","4"
"4945829","12"
"4954002","9"
"4955309","2"
"4955493","1"
"4956627","0"
"4962756","2"
"4967936","1"
"4970016","4"
"4970681","1"
"4974229","0"
"4975220","1"
"4975843","4"
"4977077","2"
"4984870","1"
"4984984","1"
"4985514","0"
"4989063","174"
"4995906","0"
"4998017","1"
"4999194","1"
"5001085","1"
"5002757","4"
"5003565","4"
"5006538","1"
"5006691","3"
"5007995","1"
"5008633","1"
"5011201","14"
"5011792","1"
"5012231","1"
"5015716","3"
"5015778","4"
"5015815","1"
"5019210","3"
"5023348","0"
"5025211","2"
"5026379","0"
"5026536","0"
"5029685","0"
"5029972","2"
"5032132","1"
"5037778","0"
"5042045","5"
"5042581","-1"
"5046482","23"
"5048503","0"
"5049119","1"
"5050990","0"
"5051191","2"
"5054065","0"
"5056542","0"
"5058481","7"
"5063481","0"
"5063648","0"
"5065303","2"
"5069795","7"
"5072412","2"
"5072755","8"
"5076596","0"
"5079084","2"
"5080324","3"
"5080496","7"
"5081175","0"
"5085475","2"
"5085884","5"
"5087137","6"
"5087914","2"
"5092375","0"
"5093250","6"
"5098348","1"
"5099204","3"
"5101244","1"
"5103083","29"
"5105248","2"
"5108463","2"
"5108926","8"
"5112422","4"
"5113762","1"
"5114272","6"
"5116008","0"
"5118168","1"
"5119127","0"
"5127379","14"
"5129399","1"
"5132600","2"
"5139801","3"
"5141637","4"
"5144186","5"
"5144978","3"
"5152122","6"
"5152792","4"
"5154804","0"
"5156628","0"
"5157902","12"
"5160904","0"
"5170457","4"
"5172069","15"
"5174111","2"
"5179476","2"
"5182557","2"
"5182564","0"
"5183812","0"
"5185554","2"
"5186715","2"
"5188252","1"
"5188371","10"
"5189785","0"
"5191778","3"
"5199554","15"
"5199951","6"
"5206010","41"
"5206859","15"
"5207930","1"
"5207974","0"
"5219296","0"
"5220325","3"
"5220761","47"
"5224477","1"
"5226753","1"
"5228756","1"
"5231561","2"
"5234734","0"
"5235319","6"
"5235442","0"
"5242593","5"
"5249350","4"
"5251723","3"
"5252040","7"
"5252263","0"
"5252800","2"
"5252940","3"
"5255226","1"
"5256316","4"
"5259263","6"
"5262779","0"
"5263156","7"
"5268865","8"
"5269618","1"
"5271189","3"
"5271731","4"
"5277991","1"
"5278586","1"
"5280638","7"
"5280827","64"
"5283864","7"
"5292074","20"
"5293103","1"
"5296825","4"
"5297779","0"
"5298052","0"
"5299164","3"
"5301485","3"
"5302888","2"
"5307317","1"
"5307398","0"
"5307499","13"
"5310113","3"
"5310147","0"
"5310223","0"
"5314782","12"
"5316838","5"
"5322055","0"
"5323266","1"
"5325332","6"
"5332505","0"
"5335916","2"
"5336280","4"
"5339702","2"
"5344507","2"
"5345630","3"
"5346002","7"
"5352223","0"
"5352822","2"
"5354425","0"
"5355936","5"
"5356059","0"
"5356637","0"
"5356850","3"
"5357736","0"
"5358662","0"
"5359259","3"
"5359902","3"
"5360714","1"
"5362808","1"
"5370724","0"
"5373612","1"
"5380686","1"
"5386295","3"
"5386302","2"
"5387793","3"
"5389804","2"
