id,score
"2200788","28"
"2201238","54"
"2201631","6"
"2203320","15"
"2203881","1"
"2204941","4"
"2205282","31"
"2208810","1"
"2209264","2"
"2220583","0"
"2222383","22"
"2223282","1"
"2228407","0"
"2230912","19"
"2231127","0"
"2231642","2"
"2231681","1"
"2234272","2"
"2240216","10"
"2241063","133"
"2242193","0"
"2244169","1"
"2245913","1"
"2247697","2"
"2253257","6"
"2253401","4"
"2254147","7"
"2256408","10"
"2266721","32"
"2266797","7"
"2270614","3"
"2271827","8"
"2271875","5"
"2272482","1"
"2273496","8"
"2273921","8"
"2274596","9"
"2274836","9"
"2276492","3"
"2281940","0"
"2284206","7"
"2287273","2"
"2292284","5"
"2294642","6"
"2296988","0"
"2298495","1"
"2298620","5"
"2299337","7"
"2305250","1"
"2311196","2"
"2311950","1"
"2312117","0"
"2314795","2"
"2315646","2"
"2318028","3"
"2319765","4"
"2322366","41"
"2326131","1"
"2328741","1"
"2329499","5"
"2329609","17"
"2329815","0"
"2331842","0"
"2333858","9"
"2334024","0"
"2339744","7"
"2342816","2"
"2343831","2"
"2347230","3"
"2347382","1"
"2351327","3"
"2354989","4"
"2356262","1"
"2359755","2"
"2360842","8"
"2361442","2"
"2361474","4"
"2363225","1"
"2369373","6"
"2373904","13"
"2375307","1"
"2377062","2"
"2378060","1"
"2380531","6"
"2381737","3"
"2382358","1"
"2388968","2"
"2389561","7"
"2389910","1"
"2390224","0"
"2390911","0"
"2393114","6"
"2393604","1"
"2393789","0"
"2394721","11"
"2398946","3"
"2399125","1"
"2400213","4"
"2401516","8"
"2402970","5"
"2403730","1"
"2404228","3"
"2404808","0"
"2413482","1"
"2417734","11"
"2420122","47"
"2424300","3"
"2424498","0"
"2426937","2"
"2427714","2"
"2430210","3"
"2431991","6"
"2435695","76"
"2435922","11"
"2437469","57"
"2437484","9"
"2441607","3"
"2442518","0"
"2442736","0"
"2443522","6"
"2444057","1"
"2444351","3"
"2447735","1"
"2449263","4"
"2450604","4"
"2450918","2"
"2451120","1"
"2458087","2"
"2459533","9"
"2459811","4"
"2461637","1"
"2463241","2"
"2463251","2"
"2463540","1"
"2464265","2"
"2464343","1"
"2468606","1"
"2468979","2"
"2469494","3"
"2475861","17"
"2476086","2"
"2476092","0"
"2476360","105"
"2478106","3"
"2482815","0"
"2486842","1"
"2492903","0"
"2493637","0"
"2494207","1"
"2495962","2"
"2498136","5"
"2501087","1"
"2501885","8"
"2502558","2"
"2503433","32"
"2509854","12"
"2509916","2"
"2511009","2"
"2513181","1"
"2514948","1"
"2517072","1"
"2517128","6"
"2520493","5"
"2522754","3"
"2524093","2"
"2525077","3"
"2525770","5"
"2526942","0"
"2530621","7"
"2530818","2"
"2531015","0"
"2532534","3"
"2532968","2"
"2533015","7"
"2534526","3"
"2536007","4"
"2536105","1"
"2540449","3"
"2541033","0"
"2541971","1"
"2544660","19"
"2544745","2"
"2545580","2"
"2546316","2"
"2548426","5"
"2551803","3"
"2552562","1"
"2554403","1"
"2557565","5"
"2559337","6"
"2559607","0"
"2561287","0"
"2562783","2"
"2563584","5"
"2565545","1"
"2566918","3"
"2571620","10"
"2573428","1"
"2575663","0"
"2576649","1"
"2577103","1"
"2578756","52"
"2579167","4"
"2581532","1"
"2584630","0"
"2587645","14"
"2593930","2"
"2594956","2"
"2595826","4"
"2595918","0"
"2595992","12"
"2596812","1"
"2597118","40"
"2599990","2"
"2600326","5"
"2600936","1"
"2601851","4"
"2602989","2"
"2603959","2"
"2604742","1"
"2604845","0"
"2608194","14"
"2610377","10"
"2614565","0"
"2616843","2"
"2621436","2"
"2628970","11"
"2634531","1"
"2636317","0"
"2639626","5"
"2640496","2"
"2640601","8"
"2641201","0"
"2641768","7"
"2642038","2"
"2642327","2"
"2642808","6"
"2645267","2"
"2646136","0"
"2652483","3"
"2652500","8"
"2655072","3"
"2659214","74"
"2667514","1"
"2668436","1"
"2669231","2"
"2672903","0"
"2674182","8"
"2674364","3"
"2674637","3"
"2675133","159"
"2675486","1"
"2676732","0"
"2676983","2"
"2677008","1"
"2681580","14"
"2682476","2"
"2683404","1"
"2683867","2"
"2684546","0"
"2685977","6"
"2687196","2"
"2689710","3"
"2690082","4"
"2690720","0"
"2693769","6"
"2697248","1"
"2698911","2"
"2700628","9"
"2702496","-1"
"2705376","1"
"2706722","1"
"2706961","0"
"2708389","0"
"2714155","6"
"2714413","1"
"2719336","1"
"2720879","1"
"2721095","1"
"2721382","5"
"2722335","5"
"2724867","1"
"2725432","10"
"2725497","0"
"2725719","1"
"2730406","1"
"2733701","2"
"2735811","5"
"2738493","1"
"2739981","0"
"2741917","4"
"2743054","0"
"2746186","3"
"2746906","0"
"2748115","6"
"2748593","0"
"2749769","5"
"2755116","3"
"2757689","2"
"2757937","3"
"2758048","0"
"2760166","2"
"2761617","0"
"2765867","1"
"2768281","1"
"2768670","5"
"2773066","0"
"2777833","3"
"2779987","3"
"2784224","3"
"2789360","1"
"2795723","5"
"2795748","1"
"2796422","5"
"2802183","2"
"2803333","7"
"2804037","0"
"2805095","5"
"2806729","11"
"2806842","18"
"2812003","2"
"2813871","7"
"2815667","0"
"2818168","1"
"2819679","1"
"2820739","0"
"2821996","2"
"2822521","0"
"2822608","6"
"2826977","0"
"2833221","1"
"2833965","0"
"2836820","4"
"2837302","2"
"2841350","1"
"2844630","3"
"2849895","0"
"2850105","1"
"2850409","1"
"2850824","0"
"2851002","0"
"2851524","1"
"2851570","2"
"2852387","0"
"2856106","6"
"2856576","2"
"2858739","0"
"2861132","3"
"2864415","1"
"2866331","0"
"2868156","2"
"2868419","0"
"2870211","1"
"2871273","5"
"2874332","1"
"2876039","1"
"2876200","2"
"2881422","26"
"2881625","0"
"2882249","0"
"2896888","18"
"2897128","5"
"2897414","0"
"2897921","5"
"2898807","3"
"2899323","2"
"2900182","1"
"2901105","3"
"2901248","20"
"2901508","0"
"2902834","2"
"2905970","1"
"2908781","0"
"2909899","6"
"2912240","1"
"2913636","0"
"2913902","6"
"2915036","2"
"2919228","50"
"2921387","0"
"2921406","8"
"2928172","1"
"2928187","4"
"2928196","1"
"2930014","0"
"2931117","4"
"2932787","4"
"2937734","8"
"2942240","2"
"2944194","-3"
"2947706","1"
"2951388","-1"
"2951541","4"
"2953088","6"
"2953509","0"
"2954292","1"
"2957522","24"
"2958351","3"
"2961153","1"
"2964342","3"
"2966126","6"
"2966255","3"
"2967804","14"
"2968336","14"
"2968627","1"
"2972351","1"
"2975472","2"
"2979482","0"
"2979751","1"
"2983030","5"
"2983702","-1"
"2986527","0"
"2986626","1"
"2988337","1"
"2989126","0"
"2989703","3"
"2990556","1"
"2991633","1"
"2992682","1"
"2992761","2"
"2993135","4"
"2994235","6"
"2994257","0"
"2995895","0"
"2998961","3"
"3004269","1"
"3007337","9"
"3010150","2"
"3011621","7"
"3012667","0"
"3013368","6"
"3013884","8"
"3014008","-2"
"3016054","1"
"3016223","6"
"3019463","3"
"3020217","2"
"3021024","4"
"3022529","1"
"3023270","1"
"3024384","20"
"3025263","3"
"3025489","1"
"3026239","5"
"3026633","5"
"3028583","6"
"3030968","0"
"3032873","10"
"3033497","7"
"3035885","7"
"3035969","0"
"3035974","1"
"3041322","11"
"3042348","3"
"3043258","3"
"3043461","4"
"3043936","0"
"3044674","1"
"3051401","1"
"3054173","0"
"3056470","0"
"3057458","0"
"3057937","19"
"3058169","0"
"3061225","1"
"3062838","0"
"3062897","4"
"3063116","7"
"3063773","5"
"3064002","1"
"3064133","31"
"3064998","3"
"3065369","4"
"3067679","2"
"3077069","3"
"3077298","0"
"3079442","3"
"3082467","1"
"3084440","2"
"3086427","0"
"3087749","1"
"3088684","0"
"3088955","0"
"3091366","0"
"3095598","2"
"3096081","4"
"3102693","14"
"3103808","0"
"3104282","2"
"3112874","1"
"3113374","3"
"3114853","4"
"3118439","0"
"3118661","6"
"3122674","1"
"3122905","6"
"3125248","1"
"3127791","0"
"3128205","24"
"3132878","13"
"3134905","6"
"3136654","2"
"3139808","4"
"3141042","3"
"3141077","1"
"3142001","1"
"3142029","0"
"3142279","4"
"3142755","7"
"3143354","2"
"3145044","3"
"3146949","0"
"3148775","2"
"3150524","0"
"3151867","1"
"3152698","6"
"3153114","12"
"3155242","10"
"3155395","3"
"3156151","3"
"3157248","3"
"3157472","3"
"3160108","1"
"3169829","1"
"3170623","1"
"3171541","1"
"3176769","3"
"3179021","6"
"3179304","1"
"3179538","2"
"3179883","0"
"3186199","1"
"3187137","0"
"3188699","2"
"3190205","0"
"3191477","1"
"3193374","8"
"3194040","2"
"3196297","11"
"3196600","2"
"3198105","3"
"3199968","1"
"3200088","9"
"3201522","2"
"3201736","0"
"3202011","5"
"3206526","0"
"3206622","14"
"3206660","4"
"3209428","2"
"3210795","14"
"3211988","4"
"3215228","12"
"3217091","3"
"3217701","7"
"3218225","29"
"3221588","2"
"3222345","4"
"3222882","7"
"3223852","0"
"3224117","2"
"3225168","11"
"3226813","5"
"3226886","2"
"3228382","0"
"3228617","4"
"3230297","2"
"3230334","5"
"3231940","1"
"3234390","0"
"3236087","0"
"3236344","0"
"3238879","5"
"3240026","2"
"3240222","12"
"3241399","0"
"3241414","1"
"3241550","3"
"3242335","12"
"3244121","0"
"3248284","4"
"3249100","7"
"3249442","1"
"3251910","0"
"3253325","0"
"3253899","0"
"3255952","1"
"3256425","4"
"3256836","2"
"3257769","2"
"3259153","12"
"3259551","0"
"3259742","6"
"3260319","12"
"3261201","1"
"3261332","2"
"3263916","3"
"3264747","4"
"3265351","1"
"3266045","1"
"3268180","1"
"3268919","1"
"3270800","4"
"3273672","0"
"3275147","3"
"3277256","7"
"3278495","1"
"3278932","3"
