id,score
"982226","5"
"982260","9"
"982682","20"
"983896","0"
"985551","2"
"986403","8"
"986468","3"
"990459","0"
"991434","5"
"992408","4"
"993409","13"
"994371","1"
"994487","0"
"994965","2"
"995501","1"
"1001073","1"
"1001744","7"
"1002627","1"
"1007066","2"
"1010518","3"
"1018829","3"
"1027138","3"
"1030905","1"
"1031588","0"
"1036704","1"
"1039200","1"
"1039377","1"
"1041509","17"
"1043382","2"
"1043735","5"
"1044121","0"
"1045245","0"
"1047545","5"
"1048722","5"
"1048726","2"
"1049238","0"
"1053316","0"
"1054928","10"
"1055460","47"
"1057768","3"
"1057986","51"
"1061063","1"
"1062784","0"
"1063014","1"
"1066491","0"
"1066930","3"
"1068332","1"
"1078397","4"
"1082696","1"
"1084814","4"
"1087227","85"
"1088726","2"
"1091106","7"
"1091696","4"
"1094274","3"
"1095250","4"
"1095349","0"
"1103104","1"
"1103796","2"
"1106625","1"
"1109277","1"
"1116101","1"
"1122902","3"
"1127897","0"
"1128950","0"
"1130687","1"
"1130909","4"
"1132766","1"
"1134565","1"
"1137874","32"
"1139360","1"
"1139622","4"
"1141542","1"
"1145132","12"
"1146396","0"
"1147193","1"
"1149118","17"
"1149447","1"
"1161751","0"
"1162152","3"
"1162829","7"
"1163074","0"
"1165040","34"
"1169717","0"
"1171206","4"
"1175091","2"
"1176006","1"
"1176028","0"
"1178789","1"
"1181105","53"
"1182226","1"
"1182584","35"
"1183007","3"
"1183161","3"
"1191822","4"
"1192485","11"
"1196997","1"
"1198375","5"
"1201247","1"
"1210042","11"
"1211236","2"
"1211518","3"
"1215134","0"
"1216755","7"
"1217065","3"
"1220096","9"
"1220182","38"
"1221447","18"
"1224806","0"
"1226406","11"
"1234724","0"
"1236374","35"
"1239669","3"
"1240718","5"
"1242196","0"
"1245387","0"
"1246416","0"
"1250437","4"
"1252448","3"
"1254180","0"
"1255759","0"
"1257830","0"
"1258820","0"
"1267998","14"
"1274105","0"
"1276798","7"
"1283476","6"
"1287965","4"
"1288959","0"
"1289061","216"
"1290975","28"
"1293741","23"
"1293950","54"
"1295346","12"
"1301863","9"
"1305354","0"
"1306550","54"
"1307495","1"
"1311697","9"
"1313223","15"
"1314213","1"
"1314521","42"
"1314591","0"
"1314978","2"
"1315677","10"
"1317792","0"
"1318721","6"
"1319463","0"
"1319603","15"
"1320671","2"
"1321669","2"
"1324829","11"
"1326181","0"
"1328155","7"
"1333577","5"
"1336776","42"
"1336882","1"
"1337865","4"
"1338546","2"
"1342190","3"
"1344657","0"
"1344951","0"
"1347810","0"
"1350331","4"
"1353128","4"
"1354999","261"
"1356888","1"
"1363833","5"
"1365254","2"
"1367065","2"
"1368528","0"
"1372623","5"
"1373813","3"
"1374288","3"
"1378621","3"
"1381118","0"
"1382116","0"
"1383756","3"
"1383845","-2"
"1387258","6"
"1387867","0"
"1391613","15"
"1395740","-1"
"1398740","3"
"1400246","124"
"1401727","3"
"1406293","3"
"1410901","11"
"1413320","4"
"1415973","3"
"1416092","4"
"1417893","15"
"1422391","1"
"1423804","33"
"1426570","0"
"1430446","29"
"1431313","6"
"1431842","1"
"1432545","8"
"1432647","0"
"1440239","16"
"1440351","2"
"1441875","0"
"1441990","0"
"1442017","4"
"1442896","-1"
"1448455","37"
"1450036","2"
"1451224","14"
"1453649","3"
"1453909","5"
"1455071","3"
"1455782","5"
"1456770","1"
"1459080","51"
"1459739","167"
"1460060","2"
"1462637","1"
"1463454","0"
"1465271","15"
"1468943","1"
"1469798","2"
"1471037","1"
"1475489","0"
"1477427","1"
"1477944","3"
"1480750","0"
"1481398","6"
"1481821","3"
"1486056","0"
"1487680","2"
"1487738","1"
"1489663","3"
"1489731","1"
"1499832","4"
"1500290","8"
"1502682","0"
"1505529","1"
"1513543","0"
"1516661","10"
"1519074","9"
"1521835","1"
"1523072","5"
"1524604","134"
"1527172","31"
"1529128","1"
"1530464","1"
"1530797","0"
"1531820","1"
"1533259","0"
"1534012","4"
"1535326","2"
"1538031","12"
"1545099","10"
"1546454","4"
"1546717","35"
"1549442","5"
"1550947","6"
"1551463","6"
"1553028","0"
"1554648","1"
"1554745","0"
"1554954","26"
"1555228","4"
"1556554","25"
"1558287","1"
"1562064","4"
"1562664","0"
"1563438","20"
"1563601","1"
"1565035","0"
"1565188","3"
"1565370","7"
"1565533","0"
"1572450","2"
"1577514","3"
"1581136","13"
"1581610","169"
"1584420","1"
"1584482","0"
"1587540","0"
"1588294","0"
"1592608","12"
"1593429","1"
"1595601","0"
"1596454","8"
"1598231","33"
"1600039","3"
"1600102","6"
"1602880","3"
"1609899","50"
"1610582","14"
"1610682","0"
"1616167","1"
"1619418","2"
"1629075","0"
"1631739","1"
"1633062","0"
"1633549","5"
"1642635","4"
"1645785","0"
"1647568","2"
"1652127","1"
"1662769","7"
"1666056","1"
"1666415","16"
"1666533","0"
"1667532","0"
"1677594","2"
"1679844","1"
"1682831","2"
"1683843","36"
"1684534","2"
"1687893","1"
"1688568","6"
"1689570","0"
"1692346","0"
"1693296","0"
"1695014","6"
"1695973","1"
"1696663","2"
"1699231","5"
"1700189","0"
"1706158","0"
"1717547","0"
"1720743","0"
"1726406","0"
"1727329","18"
"1727919","19"
"1728376","65"
"1729051","25"
"1734145","3"
"1735572","1"
"1736036","4"
"1737199","3"
"1740277","5"
"1741376","5"
"1741838","3"
"1743963","1"
"1745743","23"
"1748398","0"
"1749014","0"
"1750716","8"
"1757618","5"
"1758077","0"
"1761744","180"
"1772133","5"
"1773235","0"
"1776434","11"
"1778778","0"
"1780687","22"
"1782293","0"
"1783137","20"
"1785726","0"
"1787288","8"
"1789555","2"
"1789709","4"
"1790965","1"
"1795970","2"
"1796203","1"
"1799147","9"
"1799384","3"
"1804654","0"
"1809717","0"
"1809843","12"
"1814053","1"
"1822457","7"
"1824796","5"
"1825186","0"
"1826044","2"
"1837432","38"
"1840720","0"
"1848160","2"
"1853124","0"
"1853357","0"
"1859473","1"
"1862541","2"
"1864238","1"
"1865020","19"
"1865569","1"
"1866460","2"
"1867355","2"
"1869984","4"
"1875052","19"
"1879207","0"
"1885979","14"
"1886119","0"
"1886765","0"
"1889643","2"
"1891392","6"
"1892958","1"
"1898072","6"
"1898439","-2"
"1899259","1"
"1906977","4"
"1911382","27"
"1911697","0"
"1917391","8"
"1918113","3"
"1924714","1"
"1932200","1"
"1940696","9"
"1943589","1"
"1945881","2"
"1946216","10"
"1946535","2"
"1947177","0"
"1949078","4"
"1952875","0"
"1953954","46"
"1954695","2"
"1954971","8"
"1958188","2"
"1960179","3"
"1967983","2"
"1970660","25"
"1975793","3"
"1977022","0"
"1986901","2"
"1990366","0"
"1993267","1"
"1994071","4"
"1994112","7"
"1994117","0"
"1994182","2"
"1994882","1"
"1996122","259"
"1996344","8"
"1999930","0"
"2000431","1"
"2002773","21"
"2002929","0"
"2005140","4"
"2011073","3"
"2011862","2"
"2012289","2"
"2012430","0"
"2016883","0"
"2017881","1"
"2017904","4"
"2019279","17"
"2019780","11"
"2029432","1"
"2030044","3"
"2033814","0"
"2039163","7"
"2043015","4"
"2048098","6"
"2053568","34"
"2055258","2"
"2061969","0"
"2063252","1"
"2063433","1"
"2064808","4"
"2065218","2"
"2066107","14"
"2070658","3"
"2074397","1"
"2074918","0"
"2075469","4"
"2076507","4"
"2077341","1"
"2080976","-1"
"2082474","0"
"2084407","5"
"2086288","2"
"2087182","3"
"2087920","0"
"2090080","5"
"2095227","0"
"2100699","0"
"2102209","1"
"2102836","1"
"2103621","8"
"2104936","2"
"2105375","3"
"2108946","0"
"2112274","4"
"2112436","4"
"2114888","2"
"2117341","2"
"2120028","5"
"2121818","1"
"2124165","1"
"2124746","2"
"2125724","0"
"2125781","0"
"2127028","4"
"2127759","0"
"2130267","0"
"2131252","11"
"2132887","4"
"2134553","2"
"2137357","54"
"2139569","0"
"2141808","2"
"2141875","0"
"2144429","4"
"2146383","42"
"2149980","0"
"2150048","1"
"2151087","7"
"2152835","2"
"2155180","0"
"2155509","5"
"2159355","14"
"2160158","1"
"2161586","0"
"2162502","11"
"2164425","2"
"2172660","2"
"2173663","2"
"2175714","1"
"2175825","5"
"2176440","1"
"2177568","0"
"2177826","2"
"2182936","20"
"2187200","39"
"2191872","0"
"2193181","0"
"2193362","3"
"2195252","3"
"2195747","16"
"2199413","0"
"2203588","5"
"2205366","8"
"2206607","0"
"2209894","4"
"2210591","3"
"2212060","3"
"2214244","7"
"2219592","2"
"2221191","8"
"2221787","4"
"2225047","4"
"2226831","1"
"2227097","2"
"2229337","1"
"2229827","18"
"2231249","-1"
"2235698","0"
"2236363","0"
"2237857","1"
"2238128","2"
"2241013","14"
"2244608","4"
"2248858","0"
"2254673","2"
"2255721","2"
"2258257","1"
"2258808","2"
"2262724","2"
"2262852","5"
"2264193","0"
"2264669","-1"
"2264833","0"
"2270881","0"
"2277100","5"
"2280375","25"
"2280916","4"
"2282123","2"
"2282924","35"
"2284317","17"
"2285793","9"
"2285976","0"
"2287767","0"
"2287903","4"
"2287936","-2"
"2288074","5"
"2289225","4"
"2291176","5"
"2304712","3"
"2304864","2"
"2305353","2"
"2305435","5"
"2306984","2"
"2308063","10"
"2310203","-1"
"2311477","-1"
"2311492","10"
"2312051","12"
"2313573","10"
"2314405","2"
"2315036","1"
"2317051","1"
"2319956","12"
"2323471","2"
"2325345","2"
"2328265","1"
"2328819","4"
"2329204","3"
"2330172","0"
"2330431","0"
"2330611","3"
"2333196","4"
"2335155","1"
"2335502","2"
"2335705","5"
"2336423","2"
"2336633","1"
"2336678","76"
"2337242","1"
"2337988","5"
"2338641","48"
"2339106","0"
"2339735","38"
"2341486","1"
"2345570","3"
"2345773","12"
"2345984","2"
"2346650","1"
"2351315","25"
"2351791","1"
"2353666","58"
"2354792","5"
"2355979","1"
"2356546","0"
"2357750","3"
"2358244","8"
"2359272","1"
"2360325","0"
"2363105","8"
"2364099","3"
"2366636","5"
"2368009","2"
"2368356","1"
"2370163","4"
"2371886","0"
"2374331","2"
"2374687","1"
"2376962","2"
"2377881","60"
"2378513","0"
"2382695","4"
"2388256","16"
"2388574","0"
"2389064","4"
"2390774","1"
"2392665","0"
"2395671","2"
"2401397","1"
"2402694","1"
"2407973","2"
"2410559","4"
"2412532","7"
"2414569","10"
"2415585","2"
"2416736","4"
"2416870","3"
"2418206","2"
"2422220","4"
"2423616","2"
"2431398","1"
"2433602","3"
"2435283","12"
"2445665","6"
"2445952","1"
"2452488","4"
"2452744","0"
"2453648","0"
"2456123","5"
"2461337","0"
"2466268","0"
"2466401","36"
"2468956","5"
"2470298","0"
"2471834","3"
"2472977","3"
"2474310","1"
"2474596","2"
"2475746","7"
"2486091","0"
"2488864","2"
"2490334","123"
"2490707","4"
"2490810","3"
"2494450","9"
"2495283","0"
"2496398","2"
"2498009","4"
"2509205","0"
"2509229","1"
"2510716","32"
"2511126","3"
"2512428","1"
"2513268","1"
"2513279","3"
"2513734","16"
"2514753","1"
"2520560","5"
"2520946","1"
"2523026","1"
"2523543","0"
"2523756","0"
"2524182","0"
"2526110","4"
"2526522","51"
"2530746","0"
"2531658","0"
"2531752","7"
"2532983","2"
"2533872","5"
"2536271","2"
"2536401","1"
"2539567","5"
"2540111","2"
"2540165","6"
"2540441","3"
"2540611","5"
"2541230","15"
"2541742","6"
"2542084","1"
"2547262","27"
"2547514","10"
"2548600","2"
"2550589","2"
"2556015","8"
"2556533","3"
"2558970","9"
"2560022","7"
"2561472","7"
"2561517","7"
"2563676","1"
"2564312","2"
"2564334","2"
"2565481","1"
"2565542","3"
"2567738","9"
"2567893","0"
"2568337","7"
"2568469","7"
"2571450","0"
"2572099","31"
"2573332","12"
"2580674","5"
"2582079","4"
"2585306","2"
"2590004","0"
"2591963","3"
"2593807","33"
"2596348","11"
"2596375","1"
"2597863","1"
"2602840","4"
"2603071","1"
"2603363","34"
"2604291","3"
"2606707","3"
"2608234","1"
"2608743","13"
"2610677","1"
"2615335","1"
"2615666","2"
"2617013","1"
"2618908","9"
"2621703","0"
"2624616","2"
"2625344","5"
"2626084","3"
"2626792","5"
"2629889","3"
"2630011","5"
"2631269","61"
"2637896","17"
"2640564","0"
"2642179","5"
"2642451","2"
"2648388","1"
"2648440","11"
"2650073","1"
"2650189","3"
"2650632","1"
"2651599","7"
"2652138","7"
"2652573","4"
"2654397","5"
"2661655","1"
"2662591","1"
"2663379","2"
"2664568","3"
"2669147","3"
"2670346","3"
"2671220","3"
"2673476","2"
"2674479","5"
"2676747","1"
"2678193","7"
"2679061","3"
"2681201","2"
"2686877","3"
"2690253","0"
"2695153","17"
"2696482","3"
"2699338","3"
"2699847","1"
"2701954","1"
"2703863","2"
"2704104","0"
"2705940","2"
"2707850","0"
"2709568","5"
"2710129","0"
"2713482","0"
"2715421","3"
"2716331","7"
"2716394","4"
"2718648","10"
"2718716","2"
"2724885","0"
"2726003","1"
"2727043","8"
"2729468","3"
"2731907","6"
"2733055","0"
"2739306","6"
"2741588","2"
"2743944","0"
"2743973","9"
"2745058","4"
"2746932","5"
"2748685","1"
"2749108","2"
"2750008","0"
"2751384","15"
"2754770","4"
"2758181","0"
"2760911","5"
"2761529","0"
"2762911","3"
"2763765","3"
"2764327","0"
"2766029","4"
"2766740","6"
"2767596","2"
"2768017","7"
"2768692","3"
"2769461","6"
"2771732","3"
"2771912","5"
"2774239","0"
"2775512","1"
"2776038","3"
"2777278","4"
"2778323","0"
"2778915","-2"
"2784513","7"
"2786571","0"
"2792084","6"
"2792756","10"
"2795063","0"
"2796996","1"
"2797133","5"
"2797590","0"
"2797692","12"
"2797942","1"
"2798998","1"
"2799495","6"
"2799503","9"
"2802298","6"
"2806703","2"
"2808092","8"
"2809855","27"
"2813571","0"
"2816436","2"
"2818156","5"
"2819591","0"
"2821564","5"
"2825452","83"
"2831542","1"
"2835727","3"
"2841399","18"
"2842888","4"
"2844759","2"
"2847259","4"
"2847629","4"
"2847995","4"
"2848907","0"
"2850158","8"
"2851976","2"
"2852414","4"
"2853229","0"
"2855326","5"
"2856530","7"
"2858873","1"
"2859127","18"
"2859718","4"
"2862612","1"
"2864007","1"
"2866547","0"
"2879146","1"
"2879712","0"
"2883727","0"
"2885078","2"
"2885530","2"
"2886724","1"
"2887787","1"
"2890114","1"
"2890744","0"
"2892720","3"
"2893025","3"
"2893395","1"
"2893499","6"
"2894466","24"
"2897860","1"
"2897878","0"
"2898249","2"
"2898685","41"
"2900819","10"
"2901008","1"
"2910008","0"
"2910902","3"
"2917202","35"
"2918797","1"
"2923594","12"
"2925763","5"
"2926638","4"
"2926704","4"
"2927636","1"
"2928752","0"
"2929345","2"
"2929996","65"
"2931157","5"
"2934326","1"
"2934919","5"
"2936234","3"
"2936747","5"
"2940010","3"
"2940030","7"
"2942030","3"
"2944249","3"
"2944275","2"
"2945393","3"
"2950246","6"
"2950812","0"
"2951917","39"
"2951938","5"
"2956778","8"
"2957024","-1"
"2958193","2"
"2958602","0"
"2958766","5"
"2959384","5"
"2964887","0"
"2965430","5"
"2966252","0"
"2966343","2"
"2968062","3"
"2969481","21"
"2973149","2"
"2973546","2"
"2979491","4"
"2981555","2"
"2985591","1"
"2986317","0"
"2986766","0"
"2987831","4"
"2987907","9"
"2990654","15"
"2992057","1"
"2992603","7"
"2992674","2"
"2993027","19"
"2994679","0"
"2995360","36"
"2997613","3"
"2998999","7"
"2999509","2"
"3004551","4"
"3005632","0"
"3006164","4"
"3006407","16"
"3006710","9"
"3007558","2"
"3012057","2"
"3016467","1"
"3017581","1"
"3022366","1"
"3023728","7"
"3024123","5"
"3027196","2"
"3029060","3"
"3032785","5"
"3034133","6"
"3035517","1"
"3036881","5"
"3037558","5"
"3038136","7"
"3038284","2"
"3038716","4"
"3040174","10"
"3040655","3"
"3043857","0"
"3047393","1"
"3047688","4"
"3048183","3"
"3048542","2"
"3050088","0"
"3054141","10"
"3055385","0"
"3056150","13"
"3058173","0"
"3058290","0"
"3061459","0"
"3063316","1"
"3064167","1"
"3064239","0"
"3065809","6"
"3066225","3"
"3071572","1"
"3074889","3"
"3075030","3"
"3076771","-2"
"3076993","9"
"3078487","1"
"3079945","0"
"3080585","8"
"3081709","0"
"3083184","14"
"3083478","5"
"3085760","5"
"3085785","1"
"3087095","2"
"3087248","1"
"3088857","1"
"3090558","5"
"3092190","4"
"3093606","1"
"3097762","-2"
"3100161","0"
"3101307","7"
"3106499","0"
"3107143","2"
"3107540","1"
"3108067","2"
"3113602","1"
"3114147","2"
"3115559","277"
"3118684","3"
"3119393","3"
"3119455","0"
"3119567","5"
"3123202","0"
"3124823","0"
"3124867","0"
"3125890","2"
"3126273","4"
"3128923","2"
"3128980","2"
"3129100","1"
"3129807","7"
"3130969","3"
"3131651","1"
"3132073","2"
"3132501","8"
"3133029","0"
"3138210","0"
"3139212","3"
"3139922","1"
"3140011","2"
"3140396","2"
"3141074","1"
"3144283","18"
"3145453","30"
"3146396","7"
"3147878","4"
"3148820","5"
"3150375","6"
"3153105","1"
"3153206","4"
"3154362","1"
"3154599","3"
"3154998","11"
"3157465","1"
"3159227","8"
"3163903","3"
"3166792","3"
"3168369","2"
"3170347","6"
"3170804","4"
"3170925","8"
"3171759","0"
"3173079","0"
"3173104","5"
"3173291","1"
"3174756","0"
"3175737","10"
"3176316","1"
"3176536","7"
"3178123","5"
"3178680","1"
"3179049","0"
"3181361","0"
"3182500","5"
"3183049","3"
"3186056","2"
"3186332","9"
"3187738","0"
"3188495","1"
"3189239","4"
"3189697","3"
"3192490","1"
"3195552","1"
"3196011","55"
"3196328","2"
"3197321","15"
"3198005","17"
"3198104","7"
"3198928","4"
"3201594","6"
"3204186","3"
"3205349","1"
"3207346","4"
"3211105","0"
"3211628","1"
"3215780","2"
"3216399","2"
"3223215","1"
"3224206","3"
"3224286","31"
"3224648","4"
"3224732","0"
"3227608","10"
"3227801","1"
"3232086","0"
"3234145","2"
"3234391","1"
"3236596","2"
"3236651","4"
"3240099","0"
"3243194","3"
"3243583","4"
"3244640","1"
"3245828","8"
"3249015","1"
"3250789","2"
"3251004","2"
"3251237","2"
"3251723","4"
"3252591","5"
"3253204","3"
"3254512","2"
"3254713","1"
"3255234","2"
"3255283","2"
"3256881","3"
"3259822","14"
"3261241","1"
"3262094","2"
"3262557","4"
"3264490","2"
"3267883","3"
"3269617","15"
"3270134","1"
"3273293","10"
"3273409","5"
"3275199","0"
"3276685","2"
"3277022","7"
"3280603","4"
"3282408","7"
"3283664","0"
"3284277","0"
"3285507","0"
"3290283","14"
"3291750","1"
"3292830","0"
"3293192","1"
"3294640","1"
"3294862","2"
"3297125","2"
"3299202","4"
"3302946","22"
"3305378","-1"
"3306902","1"
"3309064","1"
"3311158","1"
"3315914","28"
"3316064","6"
"3316332","0"
"3324026","0"
"3324257","0"
"3327423","0"
"3328235","137"
"3330348","3"
"3330467","4"
"3331195","2"
"3331431","4"
"3331894","3"
"3332357","1"
"3333856","1"
"3336636","5"
"3337571","1"
"3337597","2"
"3337672","1"
"3338128","6"
"3339894","0"
"3340020","0"
"3341642","2"
"3342121","2"
"3343789","2"
"3344170","11"
"3346265","1"
"3351272","6"
"3354242","38"
"3355822","6"
"3356576","2"
"3358149","2"
"3362207","26"
"3363339","1"
"3363344","0"
"3364427","5"
"3366795","0"
"3368137","6"
"3372268","4"
"3372729","0"
"3376634","0"
"3383573","6"
"3384814","1"
"3385944","4"
"3391460","19"
"3391976","0"
"3393314","0"
"3393986","0"
"3395008","0"
"3396515","2"
"3397215","1"
"3397563","6"
"3407084","0"
"3408927","6"
"3411383","1"
"3411818","1"
"3412203","2"
"3415029","2"
"3415418","6"
"3420738","8"
"3422759","49"
"3423542","2"
"3427460","1"
"3430016","3"
"3432911","1"
"3436710","0"
"3437057","2"
"3437464","7"
"3441282","1"
"3442575","2"
"3442781","1"
"3443645","6"
"3443677","10"
"3447590","1"
"3451874","1"
"3452659","4"
"3453387","0"
"3454523","2"
"3455472","1"
"3456922","1"
"3460971","2"
"3461661","0"
"3462473","4"
"3466776","2"
"3466966","1"
"3467544","1"
"3470415","1"
"3471020","0"
"3471093","4"
"3472956","0"
"3475299","1"
"3476131","0"
"3477228","4"
"3479603","1"
"3479728","8"
"3481720","1"
"3482725","4"
"3483480","2"
"3484171","9"
"3484578","0"
"3484896","5"
"3486740","0"
"3489966","16"
"3495739","10"
"3496807","0"
"3498904","0"
"3499173","8"
"3500724","2"
"3500917","0"
"3503010","-1"
"3504955","17"
"3507543","1"
"3507830","1"
"3508155","8"
"3508164","0"
"3513963","3"
"3515284","2"
"3516241","3"
"3517350","11"
"3517639","1"
"3527859","6"
"3529446","5"
"3530583","3"
"3530910","1"
"3532375","0"
"3533665","0"
"3534019","0"
"3535348","3"
"3535951","0"
"3536906","1"
"3538242","6"
"3538353","7"
"3538580","1"
"3538696","0"
"3539335","0"
"3539882","2"
"3540615","6"
"3541190","0"
"3541763","1"
"3550102","0"
"3551643","7"
"3552464","6"
"3555222","1"
"3557572","4"
"3557725","2"
"3557803","0"
"3559437","38"
"3560026","-1"
"3561697","1"
"3565378","1"
"3567012","0"
"3569589","3"
"3570655","1"
"3570791","4"
"3570923","4"
"3574965","3"
"3575990","1"
"3576201","1"
"3577564","0"
"3578192","7"
"3580219","3"
"3580220","8"
"3583265","8"
"3584073","3"
"3588484","1"
"3589709","2"
"3590193","8"
"3590811","2"
"3591220","0"
"3591317","13"
"3591473","3"
"3592763","10"
"3593581","0"
"3595835","0"
"3596328","3"
"3596695","0"
"3596709","1"
"3599222","1"
"3599442","0"
"3600527","3"
"3601963","4"
"3602062","1"
"3603518","1"
"3605629","16"
"3607682","1"
"3607787","6"
"3610044","1"
"3612189","2"
"3615408","5"
"3623157","1"
"3623236","29"
"3623469","2"
"3623756","0"
"3624648","2"
"3632118","2"
"3636286","16"
"3636478","6"
"3640371","0"
"3640561","1"
"3642192","8"
"3642313","2"
"3644138","10"
"3644367","1"
"3644446","7"
"3646011","0"
"3651561","2"
"3654559","9"
"3655008","0"
"3657186","0"
"3657639","7"
"3659395","2"
"3664519","1"
"3665131","1"
"3665247","154"
"3665766","2"
"3666676","2"
"3668369","2"
"3669905","0"
"3670029","1"
"3673332","8"
"3673574","7"
"3674980","0"
"3675917","2"
"3676968","2"
"3678238","8"
"3678750","1"
"3682480","3"
"3684239","11"
"3687126","9"
"3687940","8"
"3689468","0"
"3690269","3"
"3690381","2"
"3690396","0"
"3691070","0"
"3691587","7"
"3692526","0"
"3692734","0"
"3693965","1"
"3695249","1"
"3695702","0"
"3699751","0"
"3703279","0"
"3703449","5"
"3703621","2"
"3705092","0"
"3705399","1"
"3708246","22"
"3709277","0"
"3709744","4"
"3710511","22"
"3715323","3"
"3716691","19"
"3720599","1"
"3720773","1"
"3724900","18"
"3725179","8"
"3725873","8"
"3728642","3"
"3730897","2"
"3731171","2"
"3731211","8"
"3739581","6"
"3740443","7"
"3740703","2"
"3741001","1"
"3741254","1"
"3746135","1"
"3748043","10"
"3748151","2"
"3749899","5"
"3756939","3"
"3757474","0"
"3758938","0"
"3759559","1"
"3760663","7"
"3763728","22"
"3768632","0"
"3768893","26"
"3769089","2"
"3769469","1"
"3769838","0"
"3772647","5"
"3772671","0"
"3773440","1"
"3773714","3"
"3773944","7"
"3774556","3"
"3775843","0"
"3782073","0"
"3783554","4"
"3784786","3"
"3787026","0"
"3787346","9"
"3787873","0"
"3791283","0"
"3792453","0"
"3794679","2"
"3795993","14"
"3798149","1"
